Time(ms)	Membrane_Voltage(mV)
-5	-16.6761
-4.9	-16.6806
-4.8	-16.6851
-4.7	-16.6896
-4.6	-16.6941
-4.5	-16.6986
-4.4	-16.7031
-4.3	-16.7076
-4.2	-16.712
-4.1	-16.7165
-4	-16.7209
-3.9	-16.7254
-3.8	-16.7298
-3.7	-16.7342
-3.6	-16.7387
-3.5	-16.7431
-3.4	-16.7475
-3.3	-16.7519
-3.2	-16.7563
-3.1	-16.7607
-3	-16.7651
-2.9	-16.7695
-2.8	-16.7738
-2.7	-16.7782
-2.6	-16.7826
-2.5	-16.7869
-2.4	-16.7913
-2.3	-16.7956
-2.2	-16.8
-2.1	-16.8043
-2	-16.8086
-1.9	-16.813
-1.8	-16.8173
-1.7	-16.8216
-1.6	-16.8259
-1.5	-16.8302
-1.4	-16.8345
-1.3	-16.8387
-1.2	-16.843
-1.1	-16.8473
-1	-16.8515
-0.9	-16.8558
-0.8	-16.8601
-0.7	-16.8643
-0.6	-16.8685
-0.5	-16.8728
-0.4	-16.877
-0.3	-16.8812
-0.2	-16.8854
-0.1	-16.8896
0	-16.8938
0.1	-8.90031
0.2	-0.909718
0.3	7.08021
0.4	15.0672
0.5	23.0466
0.6	23.0229
0.7	23.003
0.8	22.9864
0.9	22.9726
1	22.9611
1.1	22.9516
1.2	22.9437
1.3	22.9373
1.4	22.932
1.5	22.9276
1.6	22.9241
1.7	22.9212
1.8	22.9188
1.9	22.9169
2	22.9154
2.1	22.914
2.2	22.9129
2.3	22.912
2.4	22.9111
2.5	22.9103
2.6	22.9095
2.7	22.9088
2.8	22.9079
2.9	22.9071
3	22.9061
3.1	22.9051
3.2	22.904
3.3	22.9028
3.4	22.9014
3.5	22.8999
3.6	22.8983
3.7	22.8966
3.8	22.8947
3.9	22.8926
4	22.8904
4.1	22.888
4.2	22.8855
4.3	22.8827
4.4	22.8799
4.5	22.8768
4.6	22.8736
4.7	22.8702
4.8	22.8667
4.9	22.863
5	22.8591
5.1	22.855
5.2	22.8508
5.3	22.8463
5.4	22.8418
5.5	22.837
5.6	22.8321
5.7	22.827
5.8	22.8217
5.9	22.8162
6	22.8106
6.1	22.8048
6.2	22.7989
6.3	22.7927
6.4	22.7864
6.5	22.78
6.6	22.7733
6.7	22.7666
6.8	22.7596
6.9	22.7525
7	22.7452
7.1	22.7377
7.2	22.7301
7.3	22.7223
7.4	22.7144
7.5	22.7063
7.6	22.6981
7.7	22.6897
7.8	22.6811
7.9	22.6724
8	22.6635
8.1	22.6545
8.2	22.6453
8.3	22.636
8.4	22.6266
8.5	22.6169
8.6	22.6072
8.7	22.5973
8.8	22.5872
8.9	22.577
9	22.5667
9.1	22.5562
9.2	22.5456
9.3	22.5348
9.4	22.5239
9.5	22.5129
9.6	22.5018
9.7	22.4905
9.8	22.479
9.9	22.4675
10	22.4558
10.1	22.444
10.2	22.432
10.3	22.42
10.4	22.4078
10.5	22.3954
10.6	22.383
10.7	22.3704
10.8	22.3578
10.9	22.345
11	22.332
11.1	22.319
11.2	22.3059
11.3	22.2926
11.4	22.2792
11.5	22.2657
11.6	22.2521
11.7	22.2384
11.8	22.2246
11.9	22.2107
12	22.1966
12.1	22.1825
12.2	22.1683
12.3	22.1539
12.4	22.1395
12.5	22.1249
12.6	22.1103
12.7	22.0955
12.8	22.0807
12.9	22.0658
13	22.0507
13.1	22.0356
13.2	22.0204
13.3	22.0051
13.4	21.9897
13.5	21.9742
13.6	21.9586
13.7	21.9429
13.8	21.9272
13.9	21.9113
14	21.8954
14.1	21.8794
14.2	21.8633
14.3	21.8471
14.4	21.8309
14.5	21.8145
14.6	21.7981
14.7	21.7816
14.8	21.7651
14.9	21.7484
15	21.7317
15.1	21.7149
15.2	21.698
15.3	21.6811
15.4	21.6641
15.5	21.647
15.6	21.6299
15.7	21.6126
15.8	21.5953
15.9	21.578
16	21.5606
16.1	21.5431
16.2	21.5255
16.3	21.5079
16.4	21.4902
16.5	21.4725
16.6	21.4547
16.7	21.4368
16.8	21.4189
16.9	21.4009
17	21.3828
17.1	21.3647
17.2	21.3466
17.3	21.3284
17.4	21.3101
17.5	21.2918
17.6	21.2734
17.7	21.2549
17.8	21.2365
17.9	21.2179
18	21.1993
18.1	21.1807
18.2	21.162
18.3	21.1432
18.4	21.1245
18.5	21.1056
18.6	21.0867
18.7	21.0678
18.8	21.0488
18.9	21.0298
19	21.0107
19.1	20.9916
19.2	20.9725
19.3	20.9533
19.4	20.934
19.5	20.9147
19.6	20.8954
19.7	20.876
19.8	20.8566
