Time(ms)	Membrane_Voltage(mV)
-5	-88.4826
-4.9	-88.4826
-4.8	-88.4826
-4.7	-88.4826
-4.6	-88.4826
-4.5	-88.4826
-4.4	-88.4826
-4.3	-88.4826
-4.2	-88.4826
-4.1	-88.4826
-4	-88.4826
-3.9	-88.4826
-3.8	-88.4826
-3.7	-88.4826
-3.6	-88.4826
-3.5	-88.4826
-3.4	-88.4826
-3.3	-88.4826
-3.2	-88.4826
-3.1	-88.4826
-3	-88.4826
-2.9	-88.4826
-2.8	-88.4826
-2.7	-88.4826
-2.6	-88.4826
-2.5	-88.4826
-2.4	-88.4826
-2.3	-88.4826
-2.2	-88.4826
-2.1	-88.4826
-2	-88.4826
-1.9	-88.4826
-1.8	-88.4826
-1.7	-88.4827
-1.6	-88.4827
-1.5	-88.4827
-1.4	-88.4827
-1.3	-88.4827
-1.2	-88.4827
-1.1	-88.4827
-1	-88.4827
-0.9	-88.4827
-0.8	-88.4827
-0.7	-88.4827
-0.6	-88.4827
-0.5	-88.4827
-0.4	-88.4827
-0.3	-88.4827
-0.2	-88.4827
-0.1	-88.4827
0	-88.4827
0.1	-80.5696
0.2	-72.7169
0.3	-64.835
0.4	-56.9003
0.5	-48.8782
0.6	-48.5947
0.7	-47.8311
0.8	-46.4124
0.9	-44.1168
1	-40.5047
1.1	-34.5179
1.2	-23.3817
1.3	-2.08123
1.4	20.7395
1.5	27.961
1.6	29.7641
1.7	30.9485
1.8	32.0017
1.9	32.9619
2	33.8377
2.1	34.6359
2.2	35.3635
2.3	36.0269
2.4	36.6321
2.5	37.1849
2.6	37.6904
2.7	38.1532
2.8	38.5776
2.9	38.9674
3	39.326
3.1	39.6562
3.2	39.9608
3.3	40.2422
3.4	40.5024
3.5	40.7434
3.6	40.9668
3.7	41.1741
3.8	41.3668
3.9	41.5459
4	41.7127
4.1	41.8681
4.2	42.013
4.3	42.1482
4.4	42.2745
4.5	42.3926
4.6	42.503
4.7	42.6063
4.8	42.703
4.9	42.7937
5	42.8786
5.1	42.9582
5.2	43.0329
5.3	43.1029
5.4	43.1687
5.5	43.2304
5.6	43.2883
5.7	43.3427
5.8	43.3938
5.9	43.4417
6	43.4868
6.1	43.529
6.2	43.5687
6.3	43.6059
6.4	43.6408
6.5	43.6736
6.6	43.7043
6.7	43.7331
6.8	43.7601
6.9	43.7853
7	43.809
7.1	43.8311
7.2	43.8518
7.3	43.8711
7.4	43.8891
7.5	43.906
7.6	43.9216
7.7	43.9363
7.8	43.9498
7.9	43.9625
8	43.9742
8.1	43.9851
8.2	43.9952
8.3	44.0045
8.4	44.0131
8.5	44.0211
8.6	44.0284
8.7	44.0352
8.8	44.0414
8.9	44.0471
9	44.0524
9.1	44.0571
9.2	44.0615
9.3	44.0655
9.4	44.0691
9.5	44.0724
9.6	44.0754
9.7	44.0781
9.8	44.0805
9.9	44.0827
10	44.0847
10.1	44.0865
10.2	44.0881
10.3	44.0895
10.4	44.0908
10.5	44.092
10.6	44.093
10.7	44.0939
10.8	44.0948
10.9	44.0955
11	44.0962
11.1	44.0968
11.2	44.0974
11.3	44.0979
11.4	44.0985
11.5	44.0989
11.6	44.0994
11.7	44.0998
11.8	44.1003
11.9	44.1008
12	44.1012
12.1	44.1017
12.2	44.1022
12.3	44.1027
12.4	44.1032
12.5	44.1038
12.6	44.1044
12.7	44.1051
12.8	44.1057
12.9	44.1065
13	44.1072
13.1	44.108
13.2	44.1089
13.3	44.1098
13.4	44.1107
13.5	44.1117
13.6	44.1127
13.7	44.1138
13.8	44.115
13.9	44.1162
14	44.1174
14.1	44.1187
14.2	44.12
14.3	44.1214
14.4	44.1228
14.5	44.1243
14.6	44.1258
14.7	44.1274
