Time(ms)	Membrane_Voltage(mV)
-5	-88.5046
-4.9	-88.5046
-4.8	-88.5046
-4.7	-88.5046
-4.6	-88.5046
-4.5	-88.5046
-4.4	-88.5046
-4.3	-88.5046
-4.2	-88.5046
-4.1	-88.5046
-4	-88.5046
-3.9	-88.5046
-3.8	-88.5046
-3.7	-88.5046
-3.6	-88.5046
-3.5	-88.5046
-3.4	-88.5046
-3.3	-88.5046
-3.2	-88.5046
-3.1	-88.5046
-3	-88.5046
-2.9	-88.5046
-2.8	-88.5046
-2.7	-88.5046
-2.6	-88.5046
-2.5	-88.5046
-2.4	-88.5046
-2.3	-88.5046
-2.2	-88.5046
-2.1	-88.5046
-2	-88.5046
-1.9	-88.5046
-1.8	-88.5046
-1.7	-88.5046
-1.6	-88.5046
-1.5	-88.5046
-1.4	-88.5046
-1.3	-88.5046
-1.2	-88.5046
-1.1	-88.5046
-1	-88.5046
-0.9	-88.5046
-0.8	-88.5046
-0.7	-88.5046
-0.6	-88.5046
-0.5	-88.5046
-0.4	-88.5046
-0.3	-88.5046
-0.2	-88.5046
-0.1	-88.5046
0	-88.5046
0.1	-80.5915
0.2	-72.7385
0.3	-64.8563
0.4	-56.9207
0.5	-48.8975
0.6	-48.6118
0.7	-47.8436
0.8	-46.4168
0.9	-44.1064
1	-40.4651
1.1	-34.411
1.2	-23.092
1.3	-1.40783
1.4	21.352
1.5	28.3026
1.6	30.0763
1.7	31.27
1.8	32.3286
1.9	33.2868
2	34.1538
2.1	34.9373
2.2	35.6447
2.3	36.2832
2.4	36.8592
2.5	37.3789
2.6	37.8479
2.7	38.2712
2.8	38.6534
2.9	38.9986
3	39.3107
3.1	39.5928
3.2	39.8481
3.3	40.0791
3.4	40.2882
3.5	40.4776
3.6	40.6491
3.7	40.8044
3.8	40.9452
3.9	41.0726
4	41.188
4.1	41.2924
4.2	41.3869
4.3	41.4723
4.4	41.5494
4.5	41.619
4.6	41.6816
4.7	41.738
4.8	41.7886
4.9	41.8339
5	41.8744
5.1	41.9105
5.2	41.9425
5.3	41.9707
5.4	41.9956
5.5	42.0173
5.6	42.0362
5.7	42.0523
5.8	42.0661
5.9	42.0776
6	42.0871
6.1	42.0946
6.2	42.1004
6.3	42.1046
6.4	42.1074
6.5	42.1088
6.6	42.1089
6.7	42.1079
6.8	42.1059
6.9	42.1028
7	42.0989
7.1	42.0942
7.2	42.0888
7.3	42.0827
7.4	42.0759
7.5	42.0686
7.6	42.0608
7.7	42.0526
7.8	42.0439
7.9	42.0348
8	42.0254
8.1	42.0156
8.2	42.0056
8.3	41.9954
8.4	41.9849
8.5	41.9743
8.6	41.9634
8.7	41.9525
8.8	41.9414
8.9	41.9302
9	41.919
9.1	41.9076
9.2	41.8963
9.3	41.8849
9.4	41.8734
9.5	41.862
9.6	41.8505
9.7	41.8391
9.8	41.8277
9.9	41.8164
10	41.805
10.1	41.7937
10.2	41.7825
10.3	41.7714
10.4	41.7603
10.5	41.7493
10.6	41.7383
10.7	41.7275
10.8	41.7167
10.9	41.706
11	41.6955
11.1	41.685
11.2	41.6746
11.3	41.6643
11.4	41.6542
11.5	41.6441
11.6	41.6341
11.7	41.6243
11.8	41.6145
11.9	41.6049
12	41.5953
12.1	41.5859
12.2	41.5766
12.3	41.5674
12.4	41.5583
12.5	41.5493
12.6	41.5404
12.7	41.5316
12.8	41.523
12.9	41.5144
13	41.5059
13.1	41.4976
13.2	41.4893
13.3	41.4811
13.4	41.473
13.5	41.4651
13.6	41.4572
13.7	41.4494
13.8	41.4416
13.9	41.434
14	41.4265
14.1	41.419
14.2	41.4117
14.3	41.4044
14.4	41.3971
14.5	41.39
14.6	41.3829
14.7	41.3759
14.8	41.369
14.9	41.3621
15	41.3553
15.1	41.3486
15.2	41.3419
15.3	41.3352
15.4	41.3287
15.5	41.3221
15.6	41.3157
15.7	41.3093
15.8	41.3029
15.9	41.2965
16	41.2903
16.1	41.284
16.2	41.2778
16.3	41.2716
16.4	41.2655
16.5	41.2594
16.6	41.2533
16.7	41.2472
16.8	41.2412
16.9	41.2352
17	41.2292
17.1	41.2233
17.2	41.2173
17.3	41.2114
17.4	41.2055
17.5	41.1996
17.6	41.1937
17.7	41.1878
17.8	41.1819
17.9	41.1761
18	41.1702
18.1	41.1643
18.2	41.1585
18.3	41.1526
18.4	41.1467
18.5	41.1409
18.6	41.135
18.7	41.1291
18.8	41.1232
18.9	41.1173
19	41.1114
19.1	41.1055
19.2	41.0996
