Time(ms)	Membrane_Voltage(mV)
-5	-88.5226
-4.9	-88.5226
-4.8	-88.5226
-4.7	-88.5226
-4.6	-88.5226
-4.5	-88.5226
-4.4	-88.5226
-4.3	-88.5226
-4.2	-88.5226
-4.1	-88.5226
-4	-88.5226
-3.9	-88.5226
-3.8	-88.5226
-3.7	-88.5226
-3.6	-88.5226
-3.5	-88.5226
-3.4	-88.5226
-3.3	-88.5226
-3.2	-88.5226
-3.1	-88.5226
-3	-88.5226
-2.9	-88.5226
-2.8	-88.5226
-2.7	-88.5226
-2.6	-88.5226
-2.5	-88.5226
-2.4	-88.5226
-2.3	-88.5226
-2.2	-88.5226
-2.1	-88.5226
-2	-88.5226
-1.9	-88.5226
-1.8	-88.5226
-1.7	-88.5226
-1.6	-88.5226
-1.5	-88.5226
-1.4	-88.5226
-1.3	-88.5226
-1.2	-88.5226
-1.1	-88.5226
-1	-88.5226
-0.9	-88.5226
-0.8	-88.5226
-0.7	-88.5226
-0.6	-88.5226
-0.5	-88.5226
-0.4	-88.5226
-0.3	-88.5226
-0.2	-88.5226
-0.1	-88.5226
0	-88.5226
0.1	-80.6094
0.2	-72.7562
0.3	-64.8736
0.4	-56.9376
0.5	-48.9142
0.6	-48.6287
0.7	-47.8605
0.8	-46.4322
0.9	-44.1173
1	-40.4644
1.1	-34.3778
1.2	-22.9534
1.3	-0.995008
1.4	21.8052
1.5	28.5862
1.6	30.3324
1.7	31.5305
1.8	32.5976
1.9	33.5661
2	34.4449
2.1	35.2418
2.2	35.9642
2.3	36.6191
2.4	37.213
2.5	37.752
2.6	38.2416
2.7	38.6867
2.8	39.0918
2.9	39.4611
3	39.7982
3.1	40.1062
3.2	40.3882
3.3	40.6467
3.4	40.8839
3.5	41.102
3.6	41.3027
3.7	41.4877
3.8	41.6584
3.9	41.8161
4	41.9621
4.1	42.0972
4.2	42.2225
4.3	42.3388
4.4	42.4468
4.5	42.5472
4.6	42.6407
4.7	42.7278
4.8	42.809
4.9	42.8847
5	42.9554
5.1	43.0214
5.2	43.0832
5.3	43.1409
5.4	43.1949
5.5	43.2454
5.6	43.2928
5.7	43.3371
5.8	43.3786
5.9	43.4175
6	43.454
6.1	43.4882
6.2	43.5202
6.3	43.5503
6.4	43.5784
6.5	43.6048
6.6	43.6295
6.7	43.6527
6.8	43.6743
6.9	43.6946
7	43.7136
7.1	43.7314
7.2	43.748
7.3	43.7634
7.4	43.7779
7.5	43.7914
7.6	43.8039
7.7	43.8156
7.8	43.8265
7.9	43.8366
8	43.8459
8.1	43.8545
8.2	43.8625
8.3	43.8699
8.4	43.8766
8.5	43.8828
8.6	43.8885
8.7	43.8937
8.8	43.8984
8.9	43.9026
9	43.9065
9.1	43.9099
9.2	43.9129
9.3	43.9156
9.4	43.918
9.5	43.92
9.6	43.9217
9.7	43.9232
9.8	43.9243
9.9	43.9252
10	43.9259
10.1	43.9264
10.2	43.9266
10.3	43.9266
10.4	43.9264
10.5	43.9261
10.6	43.9256
10.7	43.9249
10.8	43.9241
10.9	43.9231
11	43.922
11.1	43.9208
11.2	43.9195
11.3	43.918
11.4	43.9165
11.5	43.9148
11.6	43.9131
11.7	43.9112
11.8	43.9093
11.9	43.9073
12	43.9053
12.1	43.9031
12.2	43.901
12.3	43.8987
12.4	43.8964
12.5	43.8941
12.6	43.8917
12.7	43.8892
12.8	43.8867
12.9	43.8842
13	43.8816
13.1	43.879
13.2	43.8764
13.3	43.8737
13.4	43.871
13.5	43.8683
13.6	43.8655
13.7	43.8627
13.8	43.8599
13.9	43.8571
14	43.8542
14.1	43.8513
14.2	43.8484
14.3	43.8455
14.4	43.8426
14.5	43.8396
14.6	43.8366
14.7	43.8336
14.8	43.8306
14.9	43.8276
15	43.8245
15.1	43.8214
15.2	43.8183
15.3	43.8152
15.4	43.8121
15.5	43.8089
15.6	43.8058
15.7	43.8026
15.8	43.7994
