Time(ms)	Membrane_Voltage(mV)
-5	-88.5037
-4.9	-88.5037
-4.8	-88.5037
-4.7	-88.5037
-4.6	-88.5037
-4.5	-88.5037
-4.4	-88.5037
-4.3	-88.5037
-4.2	-88.5037
-4.1	-88.5037
-4	-88.5038
-3.9	-88.5038
-3.8	-88.5038
-3.7	-88.5038
-3.6	-88.5038
-3.5	-88.5038
-3.4	-88.5038
-3.3	-88.5038
-3.2	-88.5038
-3.1	-88.5038
-3	-88.5038
-2.9	-88.5038
-2.8	-88.5038
-2.7	-88.5038
-2.6	-88.5038
-2.5	-88.5038
-2.4	-88.5038
-2.3	-88.5038
-2.2	-88.5038
-2.1	-88.5038
-2	-88.5038
-1.9	-88.5038
-1.8	-88.5038
-1.7	-88.5038
-1.6	-88.5038
-1.5	-88.5038
-1.4	-88.5038
-1.3	-88.5038
-1.2	-88.5038
-1.1	-88.5038
-1	-88.5038
-0.9	-88.5038
-0.8	-88.5038
-0.7	-88.5038
-0.6	-88.5038
-0.5	-88.5038
-0.4	-88.5038
-0.3	-88.5038
-0.2	-88.5038
-0.1	-88.5038
0	-88.5038
0.1	-80.5906
0.2	-72.7377
0.3	-64.8554
0.4	-56.9199
0.5	-48.8968
0.6	-48.611
0.7	-47.8429
0.8	-46.4162
0.9	-44.1062
1	-40.4658
1.1	-34.414
1.2	-23.1023
1.3	-1.43575
1.4	21.3231
1.5	28.2853
1.6	30.0607
1.7	31.254
1.8	32.3118
1.9	33.269
2	34.1349
2.1	34.9171
2.2	35.6231
2.3	36.26
2.4	36.8343
2.5	37.3521
2.6	37.8191
2.7	38.2403
2.8	38.6204
2.9	38.9633
3	39.273
3.1	39.5527
3.2	39.8054
3.3	40.0338
3.4	40.2403
3.5	40.427
3.6	40.5958
3.7	40.7483
3.8	40.8863
3.9	41.0109
4	41.1235
4.1	41.2251
4.2	41.3167
4.3	41.3993
4.4	41.4736
4.5	41.5403
4.6	41.6002
4.7	41.6537
4.8	41.7016
4.9	41.7441
5	41.7819
5.1	41.8153
5.2	41.8446
5.3	41.8702
5.4	41.8925
5.5	41.9116
5.6	41.9279
5.7	41.9416
5.8	41.9529
5.9	41.9619
6	41.969
6.1	41.9742
6.2	41.9777
6.3	41.9796
6.4	41.9801
6.5	41.9793
6.6	41.9773
6.7	41.9741
6.8	41.97
6.9	41.9649
7	41.959
7.1	41.9524
7.2	41.945
7.3	41.937
7.4	41.9284
7.5	41.9193
7.6	41.9097
7.7	41.8997
7.8	41.8893
7.9	41.8785
8	41.8675
8.1	41.8561
8.2	41.8446
8.3	41.8328
8.4	41.8208
8.5	41.8087
8.6	41.7965
8.7	41.7841
8.8	41.7716
8.9	41.7591
9	41.7465
9.1	41.7339
9.2	41.7213
9.3	41.7087
9.4	41.696
9.5	41.6834
9.6	41.6708
9.7	41.6583
9.8	41.6458
9.9	41.6333
10	41.621
10.1	41.6087
10.2	41.5964
10.3	41.5843
10.4	41.5722
10.5	41.5603
10.6	41.5484
10.7	41.5367
10.8	41.525
10.9	41.5135
11	41.5021
11.1	41.4908
11.2	41.4796
11.3	41.4685
11.4	41.4576
11.5	41.4468
11.6	41.436
11.7	41.4255
11.8	41.415
11.9	41.4047
12	41.3945
12.1	41.3844
12.2	41.3744
12.3	41.3646
12.4	41.3548
12.5	41.3452
12.6	41.3357
12.7	41.3264
12.8	41.3171
12.9	41.308
13	41.2989
13.1	41.29
13.2	41.2812
13.3	41.2725
13.4	41.2639
13.5	41.2554
13.6	41.247
13.7	41.2387
13.8	41.2305
13.9	41.2224
14	41.2144
14.1	41.2065
14.2	41.1987
14.3	41.191
14.4	41.1833
14.5	41.1757
14.6	41.1682
14.7	41.1608
14.8	41.1535
14.9	41.1462
15	41.139
15.1	41.1319
15.2	41.1248
15.3	41.1178
15.4	41.1108
15.5	41.104
15.6	41.0971
15.7	41.0903
15.8	41.0836
15.9	41.0769
16	41.0703
16.1	41.0637
16.2	41.0572
16.3	41.0506
16.4	41.0442
16.5	41.0377
16.6	41.0313
16.7	41.025
16.8	41.0186
16.9	41.0123
17	41.006
17.1	40.9998
17.2	40.9935
17.3	40.9873
17.4	40.9811
17.5	40.9749
17.6	40.9687
17.7	40.9625
17.8	40.9564
17.9	40.9502
18	40.9441
18.1	40.9379
18.2	40.9318
18.3	40.9257
18.4	40.9195
18.5	40.9134
18.6	40.9072
18.7	40.9011
18.8	40.8949
18.9	40.8888
19	40.8826
19.1	40.8764
19.2	40.8702
19.3	40.864
19.4	40.8578
19.5	40.8516
19.6	40.8453
19.7	40.839
19.8	40.8328
19.9	40.8264
20	40.8201
20.1	40.8137
20.2	40.8074
20.3	40.801
20.4	40.7945
20.5	40.7881
20.6	40.7816
20.7	40.7751
20.8	40.7685
20.9	40.7619
21	40.7553
21.1	40.7487
21.2	40.742
21.3	40.7353
21.4	40.7285
21.5	40.7217
21.6	40.7149
21.7	40.708
21.8	40.7011
21.9	40.6942
22	40.6872
22.1	40.6802
22.2	40.6732
22.3	40.6661
22.4	40.6589
22.5	40.6517
22.6	40.6445
22.7	40.6372
22.8	40.6299
22.9	40.6225
23	40.6151
23.1	40.6077
23.2	40.6002
23.3	40.5926
23.4	40.585
23.5	40.5774
23.6	40.5697
23.7	40.5619
23.8	40.5542
23.9	40.5463
24	40.5384
24.1	40.5305
24.2	40.5225
24.3	40.5145
24.4	40.5064
24.5	40.4982
24.6	40.49
24.7	40.4818
24.8	40.4735
24.9	40.4652
25	40.4568
25.1	40.4483
25.2	40.4398
25.3	40.4312
25.4	40.4226
25.5	40.414
25.6	40.4052
25.7	40.3965
25.8	40.3876
25.9	40.3788
26	40.3698
26.1	40.3608
26.2	40.3518
26.3	40.3427
26.4	40.3336
26.5	40.3243
26.6	40.3151
26.7	40.3058
26.8	40.2964
26.9	40.287
27	40.2775
27.1	40.268
27.2	40.2584
27.3	40.2487
27.4	40.239
27.5	40.2293
27.6	40.2195
27.7	40.2096
27.8	40.1997
27.9	40.1897
28	40.1797
28.1	40.1696
28.2	40.1595
28.3	40.1493
28.4	40.139
28.5	40.1287
28.6	40.1184
28.7	40.108
28.8	40.0975
28.9	40.087
29	40.0764
29.1	40.0658
29.2	40.0551
29.3	40.0444
29.4	40.0336
29.5	40.0227
29.6	40.0118
29.7	40.0009
29.8	39.9899
29.9	39.9788
30	39.9677
30.1	39.9565
30.2	39.9453
30.3	39.934
30.4	39.9227
30.5	39.9113
30.6	39.8999
30.7	39.8884
30.8	39.8768
30.9	39.8653
31	39.8536
31.1	39.8419
31.2	39.8302
31.3	39.8184
31.4	39.8065
31.5	39.7946
31.6	39.7826
31.7	39.7706
31.8	39.7586
31.9	39.7464
32	39.7343
32.1	39.7221
32.2	39.7098
32.3	39.6975
32.4	39.6851
32.5	39.6727
32.6	39.6602
32.7	39.6477
32.8	39.6351
32.9	39.6225
33	39.6098
33.1	39.5971
33.2	39.5844
