Time(ms)	Membrane_Voltage(mV)
-5	-88.5286
-4.9	-88.5286
-4.8	-88.5286
-4.7	-88.5286
-4.6	-88.5286
-4.5	-88.5286
-4.4	-88.5286
-4.3	-88.5286
-4.2	-88.5286
-4.1	-88.5286
-4	-88.5286
-3.9	-88.5286
-3.8	-88.5286
-3.7	-88.5286
-3.6	-88.5286
-3.5	-88.5286
-3.4	-88.5286
-3.3	-88.5286
-3.2	-88.5286
-3.1	-88.5286
-3	-88.5286
-2.9	-88.5286
-2.8	-88.5286
-2.7	-88.5286
-2.6	-88.5286
-2.5	-88.5286
-2.4	-88.5286
-2.3	-88.5286
-2.2	-88.5286
-2.1	-88.5286
-2	-88.5286
-1.9	-88.5286
-1.8	-88.5286
-1.7	-88.5286
-1.6	-88.5286
-1.5	-88.5286
-1.4	-88.5286
-1.3	-88.5286
-1.2	-88.5286
-1.1	-88.5286
-1	-88.5286
-0.9	-88.5286
-0.8	-88.5286
-0.7	-88.5286
-0.6	-88.5286
-0.5	-88.5286
-0.4	-88.5286
-0.3	-88.5286
-0.2	-88.5286
-0.1	-88.5286
0	-88.5286
0.1	-80.6155
0.2	-72.7625
0.3	-64.8801
0.4	-56.9442
0.5	-48.9204
0.6	-48.6336
0.7	-47.8637
0.8	-46.4338
0.9	-44.1175
1	-40.4634
1.1	-34.3766
1.2	-22.9582
1.3	-1.0296
1.4	21.7472
1.5	28.5361
1.6	30.2687
1.7	31.4409
1.8	32.4751
1.9	33.4057
2	34.2428
2.1	34.995
2.2	35.6703
2.3	36.2761
2.4	36.8193
2.5	37.3061
2.6	37.7422
2.7	38.1329
2.8	38.4827
2.9	38.7958
3	39.0762
3.1	39.3271
3.2	39.5516
3.3	39.7525
3.4	39.9322
3.5	40.0929
3.6	40.2366
3.7	40.365
3.8	40.4797
3.9	40.582
4	40.6733
4.1	40.7547
4.2	40.8271
4.3	40.8914
4.4	40.9486
4.5	40.9992
4.6	41.0439
4.7	41.0833
4.8	41.1179
4.9	41.1483
