Time(ms)	Membrane_Voltage(mV)
-5	-88.6043
-4.9	-88.6043
-4.8	-88.6043
-4.7	-88.6043
-4.6	-88.6043
-4.5	-88.6043
-4.4	-88.6043
-4.3	-88.6043
-4.2	-88.6043
-4.1	-88.6043
-4	-88.6043
-3.9	-88.6043
-3.8	-88.6043
-3.7	-88.6043
-3.6	-88.6043
-3.5	-88.6043
-3.4	-88.6043
-3.3	-88.6043
-3.2	-88.6043
-3.1	-88.6043
-3	-88.6043
-2.9	-88.6043
-2.8	-88.6043
-2.7	-88.6043
-2.6	-88.6043
-2.5	-88.6043
-2.4	-88.6043
-2.3	-88.6043
-2.2	-88.6043
-2.1	-88.6043
-2	-88.6043
-1.9	-88.6043
-1.8	-88.6043
-1.7	-88.6043
-1.6	-88.6043
-1.5	-88.6043
-1.4	-88.6043
-1.3	-88.6043
-1.2	-88.6043
-1.1	-88.6043
-1	-88.6043
-0.9	-88.6043
-0.8	-88.6043
-0.7	-88.6043
-0.6	-88.6043
-0.5	-88.6043
-0.4	-88.6043
-0.3	-88.6043
-0.2	-88.6043
-0.1	-88.6043
0	-88.6043
0.1	-80.6914
0.2	-72.8388
0.3	-64.9563
0.4	-57.02
0.5	-48.9958
0.6	-48.711
0.7	-47.9481
0.8	-46.5321
0.9	-44.2401
1	-40.6289
1.1	-34.6242
1.2	-23.3641
1.3	-1.49816
1.4	21.85
1.5	28.8466
1.6	30.5696
1.7	31.7127
1.8	32.7076
1.9	33.5914
2	34.3763
2.1	35.0726
2.2	35.6896
2.3	36.2355
2.4	36.7176
2.5	37.1427
2.6	37.5167
2.7	37.845
2.8	38.1323
2.9	38.3829
3	38.6007
3.1	38.7891
3.2	38.9512
3.3	39.0898
3.4	39.2074
3.5	39.3061
3.6	39.3881
3.7	39.455
3.8	39.5085
3.9	39.55
4	39.5809
4.1	39.6024
4.2	39.6153
4.3	39.6208
4.4	39.6197
4.5	39.6126
4.6	39.6004
4.7	39.5836
4.8	39.5627
4.9	39.5383
5	39.5108
5.1	39.4807
5.2	39.4482
5.3	39.4137
5.4	39.3775
5.5	39.3399
5.6	39.301
5.7	39.2612
5.8	39.2205
5.9	39.1792
6	39.1373
6.1	39.0952
6.2	39.0527
6.3	39.0101
6.4	38.9675
6.5	38.9249
6.6	38.8825
6.7	38.8402
6.8	38.7982
6.9	38.7564
7	38.715
7.1	38.674
7.2	38.6334
7.3	38.5933
7.4	38.5536
7.5	38.5145
7.6	38.4758
7.7	38.4377
7.8	38.4001
7.9	38.3631
8	38.3267
8.1	38.2908
8.2	38.2555
8.3	38.2208
8.4	38.1867
8.5	38.1532
8.6	38.1203
8.7	38.088
8.8	38.0563
8.9	38.0251
9	37.9945
9.1	37.9646
9.2	37.9352
9.3	37.9063
9.4	37.8781
9.5	37.8504
9.6	37.8232
9.7	37.7966
9.8	37.7705
9.9	37.745
10	37.72
10.1	37.6956
10.2	37.6716
10.3	37.6482
10.4	37.6252
10.5	37.6028
10.6	37.5808
10.7	37.5594
10.8	37.5384
10.9	37.5178
11	37.4978
11.1	37.4781
11.2	37.4589
11.3	37.4402
11.4	37.4219
11.5	37.404
11.6	37.3865
11.7	37.3694
11.8	37.3527
11.9	37.3365
12	37.3206
12.1	37.305
12.2	37.2899
12.3	37.2751
12.4	37.2607
12.5	37.2466
12.6	37.2329
12.7	37.2196
12.8	37.2065
12.9	37.1938
13	37.1814
13.1	37.1693
13.2	37.1576
13.3	37.1461
13.4	37.1349
13.5	37.124
13.6	37.1135
13.7	37.1032
13.8	37.0931
13.9	37.0834
14	37.0739
14.1	37.0646
14.2	37.0556
14.3	37.0469
14.4	37.0384
14.5	37.0302
14.6	37.0222
14.7	37.0144
14.8	37.0068
14.9	36.9995
15	36.9924
15.1	36.9854
15.2	36.9787
15.3	36.9723
15.4	36.966
15.5	36.9599
15.6	36.9539
15.7	36.9482
15.8	36.9427
15.9	36.9373
16	36.9321
16.1	36.9271
16.2	36.9223
16.3	36.9176
16.4	36.9131
16.5	36.9088
16.6	36.9046
16.7	36.9005
16.8	36.8966
16.9	36.8929
17	36.8892
17.1	36.8858
17.2	36.8824
17.3	36.8792
17.4	36.8762
17.5	36.8732
17.6	36.8704
17.7	36.8677
17.8	36.8651
17.9	36.8627
18	36.8603
18.1	36.8581
18.2	36.856
18.3	36.854
18.4	36.8521
18.5	36.8503
18.6	36.8486
18.7	36.847
18.8	36.8454
18.9	36.844
19	36.8427
19.1	36.8415
19.2	36.8403
19.3	36.8392
19.4	36.8383
19.5	36.8374
19.6	36.8366
19.7	36.8358
19.8	36.8351
19.9	36.8346
20	36.834
20.1	36.8336
20.2	36.8332
20.3	36.8329
20.4	36.8327
20.5	36.8325
20.6	36.8324
20.7	36.8323
20.8	36.8323
20.9	36.8324
21	36.8325
21.1	36.8327
21.2	36.8329
21.3	36.8332
21.4	36.8335
21.5	36.8339
21.6	36.8344
21.7	36.8348
21.8	36.8354
21.9	36.8359
22	36.8366
22.1	36.8372
22.2	36.8379
22.3	36.8387
22.4	36.8394
22.5	36.8403
22.6	36.8411
