Time(ms)	Membrane_Voltage(mV)
-5	-88.5425
-4.9	-88.5425
-4.8	-88.5425
-4.7	-88.5425
-4.6	-88.5425
-4.5	-88.5425
-4.4	-88.5425
-4.3	-88.5425
-4.2	-88.5425
-4.1	-88.5425
-4	-88.5425
-3.9	-88.5425
-3.8	-88.5425
-3.7	-88.5425
-3.6	-88.5425
-3.5	-88.5425
-3.4	-88.5425
-3.3	-88.5425
-3.2	-88.5425
-3.1	-88.5425
-3	-88.5425
-2.9	-88.5425
-2.8	-88.5425
-2.7	-88.5425
-2.6	-88.5425
-2.5	-88.5425
-2.4	-88.5425
-2.3	-88.5425
-2.2	-88.5425
-2.1	-88.5425
-2	-88.5425
-1.9	-88.5425
-1.8	-88.5425
-1.7	-88.5425
-1.6	-88.5425
-1.5	-88.5425
-1.4	-88.5425
-1.3	-88.5425
-1.2	-88.5425
-1.1	-88.5425
-1	-88.5426
-0.9	-88.5426
-0.8	-88.5426
-0.7	-88.5426
-0.6	-88.5426
-0.5	-88.5426
-0.4	-88.5426
-0.3	-88.5426
-0.2	-88.5426
-0.1	-88.5426
0	-88.5426
0.1	-80.6295
0.2	-72.7765
0.3	-64.8939
0.4	-56.9577
0.5	-48.9336
0.6	-48.6459
0.7	-47.8739
0.8	-46.4393
0.9	-44.1135
1	-40.4395
1.1	-34.3046
1.2	-22.7501
1.3	-0.530424
1.4	22.1845
1.5	28.7691
1.6	30.4717
1.7	31.6428
1.8	32.6779
1.9	33.6092
2	34.4469
2.1	35.1998
2.2	35.8761
2.3	36.4831
2.4	37.0278
2.5	37.5165
2.6	37.9549
2.7	38.3481
2.8	38.7008
2.9	39.0171
3	39.3009
3.1	39.5555
3.2	39.7839
3.3	39.9889
3.4	40.1729
3.5	40.3382
3.6	40.4865
3.7	40.6198
3.8	40.7395
3.9	40.847
4	40.9437
4.1	41.0305
4.2	41.1085
4.3	41.1786
4.4	41.2416
4.5	41.2981
4.6	41.3489
4.7	41.3945
4.8	41.4354
4.9	41.472
5	41.5048
5.1	41.5342
5.2	41.5604
5.3	41.5838
5.4	41.6047
5.5	41.6233
5.6	41.6398
5.7	41.6544
5.8	41.6673
5.9	41.6787
6	41.6887
6.1	41.6974
6.2	41.7051
6.3	41.7117
6.4	41.7174
6.5	41.7222
6.6	41.7264
6.7	41.7298
6.8	41.7327
6.9	41.735
7	41.7368
7.1	41.7383
7.2	41.7393
7.3	41.74
7.4	41.7405
7.5	41.7406
7.6	41.7406
7.7	41.7403
7.8	41.7399
7.9	41.7393
8	41.7387
8.1	41.7379
8.2	41.737
8.3	41.7361
8.4	41.7352
8.5	41.7342
8.6	41.7332
8.7	41.7322
8.8	41.7312
8.9	41.7302
9	41.7292
9.1	41.7283
