Time(ms)	Membrane_Voltage(mV)
-5	-88.5808
-4.9	-88.5808
-4.8	-88.5808
-4.7	-88.5808
-4.6	-88.5808
-4.5	-88.5808
-4.4	-88.5808
-4.3	-88.5808
-4.2	-88.5808
-4.1	-88.5808
-4	-88.5808
-3.9	-88.5808
-3.8	-88.5808
-3.7	-88.5808
-3.6	-88.5808
-3.5	-88.5808
-3.4	-88.5808
-3.3	-88.5808
-3.2	-88.5808
-3.1	-88.5808
-3	-88.5808
-2.9	-88.5808
-2.8	-88.5808
-2.7	-88.5808
-2.6	-88.5808
-2.5	-88.5808
-2.4	-88.5808
-2.3	-88.5808
-2.2	-88.5808
-2.1	-88.5808
-2	-88.5808
-1.9	-88.5808
-1.8	-88.5808
-1.7	-88.5808
-1.6	-88.5808
-1.5	-88.5808
-1.4	-88.5808
-1.3	-88.5808
-1.2	-88.5808
-1.1	-88.5808
-1	-88.5808
-0.9	-88.5808
-0.8	-88.5808
-0.7	-88.5808
-0.6	-88.5808
-0.5	-88.5808
-0.4	-88.5808
-0.3	-88.5808
-0.2	-88.5808
-0.1	-88.5808
0	-88.5808
0.1	-80.6679
0.2	-72.8152
0.3	-64.9329
0.4	-56.9969
0.5	-48.9734
0.6	-48.69
0.7	-47.9299
0.8	-46.5192
0.9	-44.2376
1	-40.648
1.1	-34.6957
1.2	-23.5861
1.3	-2.06893
1.4	21.2925
1.5	28.5335
1.6	30.2926
1.7	31.4355
1.8	32.4296
1.9	33.3144
2	34.102
2.1	34.8024
2.2	35.4244
2.3	35.9761
2.4	36.4646
2.5	36.8966
2.6	37.2778
2.7	37.6136
2.8	37.9085
2.9	38.167
3	38.3927
3.1	38.5892
3.2	38.7593
3.3	38.906
3.4	39.0316
3.5	39.1384
3.6	39.2283
3.7	39.3032
3.8	39.3646
3.9	39.414
4	39.4527
4.1	39.4819
4.2	39.5025
4.3	39.5156
4.4	39.5219
4.5	39.5223
4.6	39.5174
4.7	39.5079
4.8	39.4942
4.9	39.4769
5	39.4565
5.1	39.4332
5.2	39.4076
5.3	39.3799
5.4	39.3504
5.5	39.3193
5.6	39.287
5.7	39.2536
5.8	39.2193
5.9	39.1842
6	39.1486
6.1	39.1126
6.2	39.0762
6.3	39.0396
6.4	39.003
6.5	38.9663
6.6	38.9296
6.7	38.8931
6.8	38.8568
6.9	38.8207
7	38.7849
7.1	38.7494
7.2	38.7143
7.3	38.6796
7.4	38.6454
7.5	38.6115
7.6	38.5782
7.7	38.5454
7.8	38.513
7.9	38.4812
8	38.4499
8.1	38.4192
8.2	38.389
8.3	38.3593
8.4	38.3302
8.5	38.3017
8.6	38.2737
8.7	38.2463
8.8	38.2195
8.9	38.1931
9	38.1674
9.1	38.1422
9.2	38.1175
9.3	38.0934
9.4	38.0698
9.5	38.0467
9.6	38.0242
9.7	38.0022
9.8	37.9807
9.9	37.9596
10	37.9391
10.1	37.9191
10.2	37.8995
10.3	37.8805
10.4	37.8618
10.5	37.8437
10.6	37.826
10.7	37.8087
10.8	37.7919
10.9	37.7754
11	37.7595
11.1	37.7439
11.2	37.7287
11.3	37.7139
11.4	37.6995
11.5	37.6855
11.6	37.6719
11.7	37.6586
11.8	37.6457
11.9	37.6331
12	37.6209
12.1	37.609
12.2	37.5975
12.3	37.5862
12.4	37.5753
12.5	37.5647
12.6	37.5544
12.7	37.5444
12.8	37.5347
12.9	37.5253
13	37.5161
13.1	37.5073
13.2	37.4986
13.3	37.4903
13.4	37.4822
13.5	37.4744
13.6	37.4668
13.7	37.4594
13.8	37.4523
13.9	37.4454
14	37.4387
14.1	37.4322
14.2	37.426
14.3	37.42
14.4	37.4141
14.5	37.4085
14.6	37.4031
14.7	37.3978
14.8	37.3927
14.9	37.3879
15	37.3832
15.1	37.3786
15.2	37.3743
15.3	37.3701
15.4	37.366
15.5	37.3621
15.6	37.3584
15.7	37.3548
15.8	37.3514
15.9	37.3481
16	37.345
16.1	37.342
16.2	37.3391
16.3	37.3363
16.4	37.3337
16.5	37.3312
16.6	37.3288
16.7	37.3265
16.8	37.3244
16.9	37.3223
17	37.3204
17.1	37.3185
17.2	37.3168
17.3	37.3152
17.4	37.3136
17.5	37.3122
17.6	37.3109
17.7	37.3096
17.8	37.3084
17.9	37.3073
18	37.3063
18.1	37.3054
18.2	37.3045
18.3	37.3038
18.4	37.3031
18.5	37.3024
18.6	37.3019
18.7	37.3014
18.8	37.3009
18.9	37.3006
19	37.3003
19.1	37.3
19.2	37.2998
19.3	37.2997
19.4	37.2996
19.5	37.2996
19.6	37.2996
19.7	37.2996
19.8	37.2998
19.9	37.2999
20	37.3001
20.1	37.3004
20.2	37.3007
20.3	37.301
20.4	37.3013
20.5	37.3017
20.6	37.3022
20.7	37.3026
20.8	37.3031
20.9	37.3037
21	37.3042
21.1	37.3048
21.2	37.3054
21.3	37.3061
21.4	37.3067
21.5	37.3074
21.6	37.3081
21.7	37.3089
21.8	37.3096
21.9	37.3104
22	37.3112
22.1	37.312
22.2	37.3128
22.3	37.3137
22.4	37.3145
22.5	37.3154
22.6	37.3163
22.7	37.3172
22.8	37.3181
22.9	37.319
23	37.3199
23.1	37.3208
23.2	37.3218
23.3	37.3227
23.4	37.3236
23.5	37.3246
23.6	37.3256
23.7	37.3265
23.8	37.3275
23.9	37.3284
24	37.3294
24.1	37.3304
24.2	37.3313
24.3	37.3323
24.4	37.3333
24.5	37.3342
24.6	37.3352
24.7	37.3361
24.8	37.3371
24.9	37.338
25	37.339
25.1	37.3399
25.2	37.3408
25.3	37.3417
25.4	37.3427
25.5	37.3436
25.6	37.3445
25.7	37.3454
25.8	37.3462
25.9	37.3471
26	37.348
26.1	37.3488
26.2	37.3497
