Concentration(uM)	Concentration(uM)	UpstrokeVelocity(mV/ms)	PeakVm(mV)	APD50(ms)	APD90(ms)	dAp95%low   dAp90%low   dAp80%low   dAp70%low   dAp60%low   median_delta_APD90   dAp60%upp   dAp70%upp   dAp80%upp   dAp90%upp   dAp95%upp
0	227.582	41.9181	236.936	289.807	0   0   0   0   0   0   0   0   0   0   0
0.001	227.581	41.9176	237.273	290.239	0.0305851   0.054254   0.0703952   0.0770858   0.0916804   0.148997   0.251985   0.284985   0.321234   0.438003   0.516137
0.00177828	227.582	41.9172	237.535	290.574	0.054445   0.0965051   0.125136   0.137082   0.163066   0.264758   0.447373   0.505891   0.570034   0.77672   0.914724
0.00316228	227.579	41.9165	237.998	291.169	0.0969145   0.171586   0.222643   0.243594   0.289898   0.470042   0.793212   0.896664   1.00995   1.37431   1.61685
0.00562341	227.576	41.9152	238.819	292.222	0.172456   0.304894   0.396912   0.432582   0.515244   0.833293   1.40327   1.58519   1.78424   2.42244   2.8448
0.01	227.572	41.9129	240.263	294.078	0.306871   0.541374   0.705669   0.767248   0.915224   1.47371   2.47276   2.79002   3.13666   4.24199   4.96631
0.0177828	227.565	41.9085	242.789	297.328	0.612212   0.95999   1.25341   1.35793   1.61853   2.59537   4.32793   4.87362   5.46772   7.34594   8.55771
0.0316228	227.554	41.9003	247.149	302.958	1.08446   1.69862   2.22319   2.39476   2.8477   4.53797   7.48858   8.40729   9.39777   12.4922   14.4464
0.0562341	227.534	41.8847	254.519	312.526	1.91543   3.04865   3.93645   4.28419   4.97125   7.83944   12.7183   14.2171   15.7941   20.6581   23.6354
0.1	227.517	41.8528	266.565	328.301	3.36608   5.31536   6.94637   7.51332   8.56586   13.2826   20.992   23.3306   25.6743   32.841   37.0429
0.177828	227.518	41.7865	285.283	353.139	5.86532   9.14034   12.0095   13.3152   14.627   21.8531   33.2842   36.6762   39.9091   49.6903   55.0844
0.316228	227.236	41.6507	312.422	389.8	10.0793   15.4726   20.0622   22.0731   24.0773   34.5033   50.1715   54.3896   58.8195   70.253   77.2843
0.562341	227.823	41.3868	348.536	439.51	17.0496   25.522   32.1258   34.8456   37.9651   51.6563   71.414   75.5922   81.899   94.4341   102.108
1	228.351	40.9609	391.832	499.832	28.3972   40.0009   48.5779   52.0822   55.9529   72.4706   93.8445   99.3164   105.616   117.767   126.534
1.77828	229.317	40.4363	436.962	562.834	44.1423   58.3537   68.554   72.6944   76.1225   94.2101   113.563   119.402   127.624   135.413   142.515
3.16228	230.946	39.9447	475.383	616.657	62.9946   78.5259   88.3219   93.1203   96.2574   112.782   130.403   133.904   139.166   148.137   154.761
5.62341	233.615	39.5223	500.443	652.962	82.3136   98.1322   105.274   107.983   112.259   125.309   137.364   141.838   145.289   152.082   159.929
10	237.658	39.1064	512.81	672.807	100.337   113.204   117.369   120.625   122.917   132.157   140.692   144.476   146.084   152.083   162.001
17.7828	242.452	38.5699	517.946	682.406	114.54   123.107   125.981   127.899   129.438   135.469   141.055   143.381   144.543   148.602   156.004
31.6228	243.572	37.7341	521.038	687.01	124.202   129.454   131.163   132.338   133.663   137.058   140.722   142.047   143.301   145.407   151.223
56.2341	227.589	36.343	525.707	689.639	130.426   133.131   134.409   135.072   135.899   137.965   140.356   141.139   142.119   143.167   146.653
100	201.002	34.046	534.659	691.883	134.525   135.857   136.475   136.891   137.313   138.739   140.461   140.894   141.435   142.43   143.99
