Time(ms)	Membrane_Voltage(mV)
-5	-88.5355
-4.9	-88.5355
-4.8	-88.5355
-4.7	-88.5355
-4.6	-88.5355
-4.5	-88.5355
-4.4	-88.5355
-4.3	-88.5355
-4.2	-88.5355
-4.1	-88.5355
-4	-88.5355
-3.9	-88.5355
-3.8	-88.5355
-3.7	-88.5355
-3.6	-88.5355
-3.5	-88.5355
-3.4	-88.5355
-3.3	-88.5355
-3.2	-88.5355
-3.1	-88.5355
-3	-88.5355
-2.9	-88.5355
-2.8	-88.5355
-2.7	-88.5355
-2.6	-88.5355
-2.5	-88.5355
-2.4	-88.5355
-2.3	-88.5355
-2.2	-88.5355
-2.1	-88.5355
-2	-88.5355
-1.9	-88.5355
-1.8	-88.5355
-1.7	-88.5355
-1.6	-88.5355
-1.5	-88.5355
-1.4	-88.5355
-1.3	-88.5355
-1.2	-88.5355
-1.1	-88.5355
-1	-88.5355
-0.9	-88.5355
-0.8	-88.5355
-0.7	-88.5355
-0.6	-88.5355
-0.5	-88.5355
-0.4	-88.5355
-0.3	-88.5355
-0.2	-88.5355
-0.1	-88.5355
0	-88.5355
0.1	-80.6225
0.2	-72.7696
0.3	-64.8871
0.4	-56.9512
0.5	-48.9274
0.6	-48.6409
0.7	-47.872
0.8	-46.4438
0.9	-44.1305
1	-40.4819
1.1	-34.4062
1.2	-23.0115
1.3	-1.10581
1.4	21.7292
1.5	28.5488
1.6	30.2796
1.7	31.4457
1.8	32.4724
1.9	33.3947
2	34.223
2.1	34.966
2.2	35.632
2.3	36.2284
2.4	36.7621
2.5	37.2394
2.6	37.6661
2.7	38.0473
2.8	38.3877
2.9	38.6915
3	38.9625
3.1	39.204
3.2	39.4192
3.3	39.6108
3.4	39.7813
3.5	39.9328
3.6	40.0674
3.7	40.1868
3.8	40.2926
3.9	40.3862
4	40.4689
4.1	40.5418
4.2	40.6059
4.3	40.6622
4.4	40.7115
4.5	40.7544
4.6	40.7916
4.7	40.8238
4.8	40.8514
4.9	40.875
5	40.8948
5.1	40.9114
5.2	40.9251
5.3	40.9361
5.4	40.9448
5.5	40.9514
5.6	40.9561
5.7	40.9592
5.8	40.9607
5.9	40.9609
6	40.96
6.1	40.958
6.2	40.9551
6.3	40.9514
6.4	40.947
6.5	40.942
6.6	40.9365
6.7	40.9305
6.8	40.9241
6.9	40.9174
7	40.9104
7.1	40.9032
7.2	40.8958
7.3	40.8883
7.4	40.8807
7.5	40.8731
7.6	40.8654
7.7	40.8576
7.8	40.85
7.9	40.8423
8	40.8347
8.1	40.8272
8.2	40.8198
8.3	40.8125
8.4	40.8053
8.5	40.7983
8.6	40.7913
8.7	40.7846
8.8	40.778
8.9	40.7716
9	40.7653
9.1	40.7592
9.2	40.7533
9.3	40.7476
9.4	40.742
9.5	40.7367
9.6	40.7315
9.7	40.7266
9.8	40.7218
9.9	40.7172
10	40.7128
10.1	40.7086
10.2	40.7046
10.3	40.7008
10.4	40.6972
10.5	40.6937
10.6	40.6905
10.7	40.6874
10.8	40.6845
10.9	40.6818
11	40.6793
11.1	40.6769
11.2	40.6747
11.3	40.6727
11.4	40.6708
11.5	40.6691
11.6	40.6676
11.7	40.6662
11.8	40.6649
11.9	40.6638
12	40.6629
12.1	40.6621
12.2	40.6614
12.3	40.6609
12.4	40.6605
12.5	40.6603
12.6	40.6601
12.7	40.6601
12.8	40.6602
12.9	40.6605
13	40.6608
13.1	40.6612
13.2	40.6618
13.3	40.6624
13.4	40.6632
13.5	40.664
13.6	40.665
13.7	40.666
13.8	40.6671
13.9	40.6683
14	40.6696
14.1	40.671
14.2	40.6724
14.3	40.6739
14.4	40.6755
14.5	40.6771
14.6	40.6788
14.7	40.6806
14.8	40.6824
14.9	40.6843
15	40.6862
15.1	40.6882
15.2	40.6902
15.3	40.6923
15.4	40.6944
15.5	40.6966
15.6	40.6987
15.7	40.701
15.8	40.7032
15.9	40.7055
16	40.7078
16.1	40.7102
16.2	40.7125
16.3	40.7149
16.4	40.7173
16.5	40.7197
16.6	40.7222
16.7	40.7246
16.8	40.7271
16.9	40.7295
17	40.732
17.1	40.7345
17.2	40.737
17.3	40.7395
17.4	40.742
17.5	40.7445
17.6	40.7469
17.7	40.7494
17.8	40.7519
17.9	40.7544
18	40.7568
18.1	40.7593
18.2	40.7617
18.3	40.7641
18.4	40.7665
18.5	40.7689
18.6	40.7713
18.7	40.7737
18.8	40.776
18.9	40.7783
19	40.7806
19.1	40.7829
19.2	40.7852
19.3	40.7874
19.4	40.7896
19.5	40.7918
19.6	40.7939
19.7	40.796
19.8	40.7981
19.9	40.8001
20	40.8022
20.1	40.8042
20.2	40.8061
20.3	40.808
20.4	40.8099
20.5	40.8118
20.6	40.8136
20.7	40.8154
20.8	40.8171
20.9	40.8188
21	40.8204
21.1	40.8221
21.2	40.8236
21.3	40.8252
21.4	40.8267
21.5	40.8281
21.6	40.8295
21.7	40.8309
21.8	40.8322
21.9	40.8335
22	40.8347
22.1	40.8359
22.2	40.837
22.3	40.8381
22.4	40.8391
22.5	40.8401
22.6	40.8411
22.7	40.842
22.8	40.8428
22.9	40.8436
23	40.8444
23.1	40.8451
23.2	40.8457
23.3	40.8463
23.4	40.8469
23.5	40.8474
23.6	40.8478
23.7	40.8482
23.8	40.8485
23.9	40.8488
24	40.8491
24.1	40.8493
24.2	40.8494
24.3	40.8495
24.4	40.8495
24.5	40.8495
24.6	40.8494
24.7	40.8493
24.8	40.8491
24.9	40.8488
25	40.8485
25.1	40.8482
25.2	40.8478
25.3	40.8473
25.4	40.8468
25.5	40.8462
25.6	40.8456
25.7	40.845
25.8	40.8442
25.9	40.8434
26	40.8426
26.1	40.8417
26.2	40.8408
26.3	40.8398
26.4	40.8387
26.5	40.8376
26.6	40.8364
26.7	40.8352
26.8	40.8339
26.9	40.8326
27	40.8312
27.1	40.8297
27.2	40.8282
27.3	40.8267
27.4	40.8251
27.5	40.8234
27.6	40.8217
27.7	40.8199
27.8	40.8181
27.9	40.8162
28	40.8143
28.1	40.8123
28.2	40.8102
28.3	40.8081
28.4	40.806
28.5	40.8038
28.6	40.8015
28.7	40.7992
28.8	40.7968
28.9	40.7944
29	40.7919
29.1	40.7894
29.2	40.7868
29.3	40.7841
29.4	40.7814
29.5	40.7787
29.6	40.7759
29.7	40.773
29.8	40.7701
29.9	40.7671
30	40.7641
30.1	40.7611
30.2	40.7579
30.3	40.7548
30.4	40.7515
30.5	40.7483
30.6	40.7449
30.7	40.7415
30.8	40.7381
30.9	40.7346
31	40.7311
31.1	40.7275
31.2	40.7238
31.3	40.7202
31.4	40.7164
31.5	40.7126
31.6	40.7088
31.7	40.7049
31.8	40.7009
31.9	40.6969
32	40.6929
32.1	40.6888
32.2	40.6846
32.3	40.6804
32.4	40.6762
32.5	40.6719
32.6	40.6675
32.7	40.6631
32.8	40.6587
32.9	40.6542
33	40.6496
33.1	40.645
33.2	40.6404
33.3	40.6357
33.4	40.6309
33.5	40.6262
33.6	40.6213
33.7	40.6164
33.8	40.6115
33.9	40.6065
34	40.6015
34.1	40.5964
34.2	40.5913
34.3	40.5861
34.4	40.5809
34.5	40.5757
34.6	40.5703
34.7	40.565
34.8	40.5596
34.9	40.5541
35	40.5486
35.1	40.5431
35.2	40.5375
35.3	40.5319
35.4	40.5262
35.5	40.5205
35.6	40.5147
35.7	40.5089
35.8	40.5031
35.9	40.4972
36	40.4912
36.1	40.4852
36.2	40.4792
36.3	40.4731
36.4	40.467
36.5	40.4609
36.6	40.4546
36.7	40.4484
36.8	40.4421
36.9	40.4358
37	40.4294
37.1	40.423
37.2	40.4165
37.3	40.41
37.4	40.4035
37.5	40.3969
37.6	40.3902
37.7	40.3836
37.8	40.3769
37.9	40.3701
38	40.3633
38.1	40.3565
38.2	40.3496
38.3	40.3427
38.4	40.3357
38.5	40.3287
38.6	40.3217
38.7	40.3146
38.8	40.3075
38.9	40.3003
39	40.2931
39.1	40.2859
39.2	40.2786
39.3	40.2713
39.4	40.2639
39.5	40.2565
39.6	40.2491
39.7	40.2416
39.8	40.2341
39.9	40.2266
40	40.219
40.1	40.2114
40.2	40.2037
40.3	40.196
40.4	40.1883
40.5	40.1805
40.6	40.1727
40.7	40.1648
40.8	40.157
40.9	40.149
41	40.1411
41.1	40.1331
41.2	40.125
41.3	40.117
41.4	40.1089
41.5	40.1007
41.6	40.0926
41.7	40.0844
41.8	40.0761
41.9	40.0678
42	40.0595
42.1	40.0512
42.2	40.0428
42.3	40.0344
42.4	40.0259
42.5	40.0174
42.6	40.0089
42.7	40.0003
42.8	39.9917
42.9	39.9831
43	39.9744
43.1	39.9658
43.2	39.957
43.3	39.9483
43.4	39.9395
43.5	39.9306
43.6	39.9218
43.7	39.9129
43.8	39.904
43.9	39.895
44	39.886
44.1	39.877
44.2	39.8679
44.3	39.8589
44.4	39.8497
44.5	39.8406
44.6	39.8314
44.7	39.8222
44.8	39.813
44.9	39.8037
45	39.7944
45.1	39.785
45.2	39.7757
45.3	39.7663
45.4	39.7568
45.5	39.7474
45.6	39.7379
45.7	39.7284
45.8	39.7188
45.9	39.7092
46	39.6996
46.1	39.69
46.2	39.6803
46.3	39.6706
46.4	39.6609
46.5	39.6511
46.6	39.6414
46.7	39.6315
46.8	39.6217
46.9	39.6118
47	39.6019
47.1	39.592
47.2	39.582
47.3	39.5721
47.4	39.562
47.5	39.552
47.6	39.5419
47.7	39.5318
47.8	39.5217
47.9	39.5116
48	39.5014
48.1	39.4912
48.2	39.4809
48.3	39.4707
48.4	39.4604
48.5	39.4501
48.6	39.4397
48.7	39.4294
48.8	39.419
48.9	39.4086
49	39.3981
49.1	39.3877
49.2	39.3772
49.3	39.3666
49.4	39.3561
49.5	39.3455
49.6	39.3349
49.7	39.3243
49.8	39.3137
49.9	39.303
50	39.2923
50.1	39.2816
50.2	39.2708
50.3	39.26
50.4	39.2492
50.5	39.2384
50.6	39.2276
50.7	39.2167
50.8	39.2058
50.9	39.1949
51	39.184
51.1	39.173
51.2	39.162
51.3	39.151
51.4	39.14
51.5	39.1289
51.6	39.1178
51.7	39.1067
51.8	39.0956
51.9	39.0844
52	39.0733
52.1	39.0621
52.2	39.0508
52.3	39.0396
52.4	39.0283
52.5	39.0171
52.6	39.0058
52.7	38.9944
52.8	38.9831
52.9	38.9717
53	38.9603
53.1	38.9489
53.2	38.9375
53.3	38.926
53.4	38.9145
53.5	38.903
53.6	38.8915
53.7	38.88
53.8	38.8684
53.9	38.8568
54	38.8452
54.1	38.8336
54.2	38.822
54.3	38.8103
54.4	38.7986
54.5	38.7869
54.6	38.7752
54.7	38.7634
54.8	38.7517
54.9	38.7399
55	38.7281
55.1	38.7163
55.2	38.7044
55.3	38.6926
55.4	38.6807
55.5	38.6688
55.6	38.6569
55.7	38.6449
55.8	38.633
55.9	38.621
56	38.609
56.1	38.597
56.2	38.585
56.3	38.5729
56.4	38.5609
56.5	38.5488
56.6	38.5367
56.7	38.5246
56.8	38.5124
56.9	38.5003
57	38.4881
57.1	38.4759
57.2	38.4637
57.3	38.4515
57.4	38.4393
57.5	38.427
57.6	38.4147
57.7	38.4024
57.8	38.3901
57.9	38.3778
58	38.3655
58.1	38.3531
58.2	38.3407
58.3	38.3283
58.4	38.3159
58.5	38.3035
58.6	38.2911
58.7	38.2786
58.8	38.2662
58.9	38.2537
59	38.2412
59.1	38.2287
59.2	38.2161
59.3	38.2036
59.4	38.191
59.5	38.1785
59.6	38.1659
59.7	38.1533
59.8	38.1406
59.9	38.128
60	38.1154
60.1	38.1027
60.2	38.09
60.3	38.0773
60.4	38.0646
60.5	38.0519
60.6	38.0392
60.7	38.0264
60.8	38.0137
60.9	38.0009
61	37.9881
61.1	37.9753
61.2	37.9625
61.3	37.9496
61.4	37.9368
61.5	37.9239
61.6	37.9111
61.7	37.8982
61.8	37.8853
61.9	37.8724
62	37.8595
62.1	37.8465
62.2	37.8336
62.3	37.8206
62.4	37.8076
62.5	37.7947
62.6	37.7817
62.7	37.7687
62.8	37.7556
62.9	37.7426
63	37.7296
63.1	37.7165
63.2	37.7034
63.3	37.6903
63.4	37.6773
63.5	37.6642
63.6	37.651
63.7	37.6379
63.8	37.6248
63.9	37.6116
64	37.5985
64.1	37.5853
64.2	37.5721
64.3	37.5589
64.4	37.5457
64.5	37.5325
64.6	37.5193
64.7	37.506
64.8	37.4928
64.9	37.4795
65	37.4663
65.1	37.453
65.2	37.4397
65.3	37.4264
65.4	37.4131
65.5	37.3998
65.6	37.3865
65.7	37.3731
65.8	37.3598
65.9	37.3464
66	37.3331
66.1	37.3197
66.2	37.3063
66.3	37.2929
66.4	37.2795
66.5	37.2661
66.6	37.2527
66.7	37.2393
66.8	37.2258
66.9	37.2124
67	37.1989
67.1	37.1855
67.2	37.172
67.3	37.1585
67.4	37.145
67.5	37.1315
67.6	37.118
67.7	37.1045
67.8	37.091
67.9	37.0775
68	37.0639
68.1	37.0504
68.2	37.0368
68.3	37.0233
68.4	37.0097
68.5	36.9961
68.6	36.9826
68.7	36.969
68.8	36.9554
68.9	36.9418
69	36.9282
69.1	36.9145
69.2	36.9009
69.3	36.8873
69.4	36.8737
69.5	36.86
69.6	36.8464
69.7	36.8327
69.8	36.819
69.9	36.8054
70	36.7917
70.1	36.778
70.2	36.7643
70.3	36.7506
70.4	36.7369
70.5	36.7232
70.6	36.7095
70.7	36.6958
70.8	36.682
70.9	36.6683
71	36.6546
71.1	36.6408
71.2	36.6271
71.3	36.6133
71.4	36.5995
71.5	36.5858
71.6	36.572
71.7	36.5582
71.8	36.5444
71.9	36.5306
72	36.5169
72.1	36.5031
72.2	36.4893
72.3	36.4754
72.4	36.4616
72.5	36.4478
72.6	36.434
72.7	36.4202
72.8	36.4063
72.9	36.3925
73	36.3786
73.1	36.3648
73.2	36.351
73.3	36.3371
73.4	36.3232
73.5	36.3094
73.6	36.2955
73.7	36.2816
73.8	36.2678
73.9	36.2539
74	36.24
74.1	36.2261
74.2	36.2122
74.3	36.1983
74.4	36.1844
74.5	36.1705
74.6	36.1566
74.7	36.1427
74.8	36.1288
74.9	36.1149
75	36.101
75.1	36.087
75.2	36.0731
75.3	36.0592
75.4	36.0452
75.5	36.0313
75.6	36.0174
75.7	36.0034
75.8	35.9895
75.9	35.9755
76	35.9616
76.1	35.9476
76.2	35.9337
76.3	35.9197
76.4	35.9058
76.5	35.8918
76.6	35.8778
76.7	35.8639
76.8	35.8499
76.9	35.8359
77	35.8219
77.1	35.808
77.2	35.794
77.3	35.78
77.4	35.766
77.5	35.752
77.6	35.738
77.7	35.7241
77.8	35.7101
77.9	35.6961
78	35.6821
78.1	35.6681
78.2	35.6541
78.3	35.6401
78.4	35.6261
78.5	35.6121
78.6	35.5981
78.7	35.5841
78.8	35.57
78.9	35.556
79	35.542
79.1	35.528
79.2	35.514
79.3	35.5
79.4	35.486
79.5	35.4719
79.6	35.4579
79.7	35.4439
79.8	35.4299
79.9	35.4159
80	35.4018
80.1	35.3878
80.2	35.3738
80.3	35.3597
80.4	35.3457
80.5	35.3317
80.6	35.3177
80.7	35.3036
80.8	35.2896
80.9	35.2756
81	35.2615
81.1	35.2475
81.2	35.2335
81.3	35.2194
81.4	35.2054
81.5	35.1914
81.6	35.1773
81.7	35.1633
81.8	35.1493
81.9	35.1352
82	35.1212
82.1	35.1071
82.2	35.0931
82.3	35.0791
82.4	35.065
82.5	35.051
82.6	35.0369
82.7	35.0229
82.8	35.0089
82.9	34.9948
83	34.9808
83.1	34.9668
83.2	34.9527
83.3	34.9387
83.4	34.9246
83.5	34.9106
83.6	34.8966
83.7	34.8825
83.8	34.8685
83.9	34.8544
84	34.8404
84.1	34.8264
84.2	34.8123
84.3	34.7983
84.4	34.7843
84.5	34.7702
84.6	34.7562
84.7	34.7422
84.8	34.7281
84.9	34.7141
85	34.7
85.1	34.686
85.2	34.672
85.3	34.6579
85.4	34.6439
85.5	34.6299
85.6	34.6159
85.7	34.6018
85.8	34.5878
85.9	34.5738
86	34.5597
86.1	34.5457
86.2	34.5317
86.3	34.5177
86.4	34.5036
86.5	34.4896
86.6	34.4756
86.7	34.4616
86.8	34.4475
86.9	34.4335
87	34.4195
87.1	34.4055
87.2	34.3915
87.3	34.3774
87.4	34.3634
87.5	34.3494
87.6	34.3354
87.7	34.3214
87.8	34.3074
87.9	34.2933
88	34.2793
88.1	34.2653
88.2	34.2513
88.3	34.2373
88.4	34.2233
88.5	34.2093
88.6	34.1953
88.7	34.1813
88.8	34.1673
88.9	34.1533
89	34.1393
89.1	34.1253
89.2	34.1113
89.3	34.0973
89.4	34.0833
89.5	34.0693
89.6	34.0553
89.7	34.0413
89.8	34.0273
89.9	34.0133
90	33.9993
90.1	33.9853
90.2	33.9713
90.3	33.9574
90.4	33.9434
90.5	33.9294
90.6	33.9154
90.7	33.9014
90.8	33.8874
90.9	33.8735
91	33.8595
91.1	33.8455
91.2	33.8315
91.3	33.8176
91.4	33.8036
91.5	33.7896
91.6	33.7756
91.7	33.7617
91.8	33.7477
91.9	33.7337
92	33.7198
92.1	33.7058
92.2	33.6918
92.3	33.6779
92.4	33.6639
92.5	33.65
92.6	33.636
92.7	33.622
92.8	33.6081
92.9	33.5941
93	33.5802
93.1	33.5662
93.2	33.5523
93.3	33.5383
93.4	33.5244
93.5	33.5104
93.6	33.4965
93.7	33.4825
93.8	33.4686
93.9	33.4546
94	33.4407
94.1	33.4268
94.2	33.4128
94.3	33.3989
94.4	33.3849
94.5	33.371
94.6	33.3571
94.7	33.3431
94.8	33.3292
94.9	33.3153
95	33.3013
95.1	33.2874
95.2	33.2735
95.3	33.2596
95.4	33.2456
95.5	33.2317
95.6	33.2178
95.7	33.2039
95.8	33.1899
95.9	33.176
96	33.1621
96.1	33.1482
96.2	33.1343
96.3	33.1204
96.4	33.1064
96.5	33.0925
96.6	33.0786
96.7	33.0647
96.8	33.0508
96.9	33.0369
97	33.023
97.1	33.0091
97.2	32.9952
97.3	32.9813
97.4	32.9674
97.5	32.9535
97.6	32.9395
97.7	32.9256
97.8	32.9117
97.9	32.8978
98	32.8839
98.1	32.87
98.2	32.8561
98.3	32.8423
98.4	32.8284
98.5	32.8145
98.6	32.8006
98.7	32.7867
98.8	32.7728
98.9	32.7589
99	32.745
99.1	32.7311
99.2	32.7172
99.3	32.7033
99.4	32.6894
99.5	32.6755
99.6	32.6617
99.7	32.6478
99.8	32.6339
99.9	32.62
100	32.6061
100.1	32.5922
100.2	32.5784
100.3	32.5645
100.4	32.5506
100.5	32.5367
100.6	32.5228
100.7	32.5089
100.8	32.4951
100.9	32.4812
101	32.4673
101.1	32.4534
101.2	32.4395
101.3	32.4257
101.4	32.4118
101.5	32.3979
101.6	32.384
101.7	32.3702
101.8	32.3563
101.9	32.3424
102	32.3285
102.1	32.3147
102.2	32.3008
102.3	32.2869
102.4	32.273
102.5	32.2592
102.6	32.2453
102.7	32.2314
