Time(ms)	Membrane_Voltage(mV)
-5	-88.5051
-4.9	-88.5051
-4.8	-88.5051
-4.7	-88.5051
-4.6	-88.5051
-4.5	-88.5051
-4.4	-88.5051
-4.3	-88.5051
-4.2	-88.5051
-4.1	-88.5051
-4	-88.5051
-3.9	-88.5051
-3.8	-88.5051
-3.7	-88.5051
-3.6	-88.5051
-3.5	-88.5051
-3.4	-88.5051
-3.3	-88.5051
-3.2	-88.5051
-3.1	-88.5051
-3	-88.5051
-2.9	-88.5051
-2.8	-88.5051
-2.7	-88.5051
-2.6	-88.5051
-2.5	-88.5051
-2.4	-88.5051
-2.3	-88.5051
-2.2	-88.5051
-2.1	-88.5051
-2	-88.5051
-1.9	-88.5051
-1.8	-88.5051
-1.7	-88.5051
-1.6	-88.5051
-1.5	-88.5051
-1.4	-88.5051
-1.3	-88.5051
-1.2	-88.5051
-1.1	-88.5051
-1	-88.5051
-0.9	-88.5051
-0.8	-88.5051
-0.7	-88.5051
-0.6	-88.5051
-0.5	-88.5051
-0.4	-88.5051
-0.3	-88.5051
-0.2	-88.5051
-0.1	-88.5051
0	-88.5051
0.1	-80.592
0.2	-72.739
0.3	-64.8567
0.4	-56.9212
0.5	-48.898
0.6	-48.6122
0.7	-47.844
0.8	-46.4171
0.9	-44.1065
1	-40.4648
1.1	-34.4094
1.2	-23.0866
1.3	-1.39296
1.4	21.3674
1.5	28.312
1.6	30.0847
1.7	31.2787
1.8	32.3377
1.9	33.2964
2	34.1639
2.1	34.9481
2.2	35.6562
2.3	36.2955
2.4	36.8724
2.5	37.3931
2.6	37.863
2.7	38.2874
2.8	38.6707
2.9	39.0172
3	39.3304
3.1	39.6139
3.2	39.8704
3.3	40.1027
3.4	40.3132
3.5	40.5039
3.6	40.6769
3.7	40.8337
3.8	40.9758
3.9	41.1047
4	41.2215
4.1	41.3274
4.2	41.4234
4.3	41.5102
4.4	41.5888
4.5	41.6598
4.6	41.7239
4.7	41.7817
4.8	41.8337
4.9	41.8805
5	41.9224
5.1	41.9598
5.2	41.9932
5.3	42.0228
5.4	42.0491
5.5	42.0721
5.6	42.0923
5.7	42.1097
5.8	42.1248
5.9	42.1375
6	42.1482
6.1	42.157
6.2	42.164
6.3	42.1694
6.4	42.1733
6.5	42.1758
6.6	42.1771
6.7	42.1772
6.8	42.1762
6.9	42.1743
7	42.1714
7.1	42.1677
7.2	42.1633
7.3	42.1581
7.4	42.1523
7.5	42.146
7.6	42.1391
7.7	42.1317
7.8	42.1239
7.9	42.1157
8	42.1071
8.1	42.0982
8.2	42.089
8.3	42.0796
8.4	42.0699
8.5	42.06
8.6	42.0499
8.7	42.0397
8.8	42.0293
8.9	42.0188
9	42.0083
9.1	41.9976
9.2	41.9869
9.3	41.9761
9.4	41.9653
9.5	41.9544
9.6	41.9436
9.7	41.9328
9.8	41.9219
9.9	41.9111
10	41.9003
10.1	41.8896
10.2	41.8789
10.3	41.8682
10.4	41.8576
10.5	41.8471
10.6	41.8367
10.7	41.8263
10.8	41.816
10.9	41.8057
11	41.7956
11.1	41.7855
11.2	41.7756
11.3	41.7657
11.4	41.7559
11.5	41.7462
11.6	41.7367
11.7	41.7272
11.8	41.7178
11.9	41.7085
12	41.6993
12.1	41.6903
12.2	41.6813
12.3	41.6724
12.4	41.6636
12.5	41.6549
12.6	41.6464
12.7	41.6379
12.8	41.6295
12.9	41.6212
13	41.6131
13.1	41.605
13.2	41.597
13.3	41.5891
13.4	41.5812
13.5	41.5735
13.6	41.5659
13.7	41.5583
13.8	41.5509
13.9	41.5435
14	41.5362
14.1	41.529
14.2	41.5218
14.3	41.5147
14.4	41.5077
14.5	41.5008
14.6	41.494
14.7	41.4872
14.8	41.4804
14.9	41.4738
15	41.4672
15.1	41.4606
15.2	41.4541
15.3	41.4477
15.4	41.4413
15.5	41.435
15.6	41.4287
15.7	41.4224
15.8	41.4163
15.9	41.4101
16	41.404
16.1	41.3979
16.2	41.3919
16.3	41.3859
16.4	41.3799
16.5	41.3739
16.6	41.368
16.7	41.3621
16.8	41.3562
