Time(ms)	Membrane_Voltage(mV)
-5	-88.5047
-4.9	-88.5047
-4.8	-88.5047
-4.7	-88.5047
-4.6	-88.5047
-4.5	-88.5047
-4.4	-88.5047
-4.3	-88.5047
-4.2	-88.5047
-4.1	-88.5047
-4	-88.5047
-3.9	-88.5047
-3.8	-88.5047
-3.7	-88.5047
-3.6	-88.5047
-3.5	-88.5047
-3.4	-88.5047
-3.3	-88.5047
-3.2	-88.5047
-3.1	-88.5047
-3	-88.5047
-2.9	-88.5047
-2.8	-88.5047
-2.7	-88.5047
-2.6	-88.5047
-2.5	-88.5047
-2.4	-88.5047
-2.3	-88.5047
-2.2	-88.5047
-2.1	-88.5047
-2	-88.5047
-1.9	-88.5047
-1.8	-88.5047
-1.7	-88.5047
-1.6	-88.5047
-1.5	-88.5047
-1.4	-88.5047
-1.3	-88.5047
-1.2	-88.5047
-1.1	-88.5047
-1	-88.5047
-0.9	-88.5047
-0.8	-88.5047
-0.7	-88.5047
-0.6	-88.5047
-0.5	-88.5047
-0.4	-88.5047
-0.3	-88.5047
-0.2	-88.5047
-0.1	-88.5047
0	-88.5047
0.1	-80.5916
0.2	-72.7386
0.3	-64.8563
0.4	-56.9208
0.5	-48.8976
0.6	-48.6118
0.7	-47.8437
0.8	-46.4168
0.9	-44.1064
1	-40.4651
1.1	-34.4108
1.2	-23.0915
1.3	-1.40653
1.4	21.3533
1.5	28.3034
1.6	30.077
1.7	31.2708
1.8	32.3294
1.9	33.2877
2	34.1547
2.1	34.9382
2.2	35.6457
2.3	36.2843
2.4	36.8604
2.5	37.3802
2.6	37.8492
2.7	38.2726
2.8	38.6549
2.9	39.0003
3	39.3124
3.1	39.5947
3.2	39.8501
3.3	40.0812
3.4	40.2904
3.5	40.4799
3.6	40.6516
3.7	40.8071
3.8	40.9479
3.9	41.0755
4	41.191
4.1	41.2956
4.2	41.3902
4.3	41.4757
4.4	41.5529
4.5	41.6226
4.6	41.6854
4.7	41.7419
4.8	41.7927
4.9	41.8381
5	41.8787
5.1	41.9149
5.2	41.947
5.3	41.9754
5.4	42.0004
5.5	42.0223
5.6	42.0412
5.7	42.0575
5.8	42.0714
5.9	42.083
6	42.0926
6.1	42.1002
6.2	42.1062
6.3	42.1105
6.4	42.1133
6.5	42.1148
6.6	42.115
6.7	42.1141
6.8	42.1122
6.9	42.1093
7	42.1055
7.1	42.1009
7.2	42.0955
7.3	42.0895
7.4	42.0828
7.5	42.0756
7.6	42.0679
7.7	42.0597
7.8	42.0511
7.9	42.0421
8	42.0327
8.1	42.0231
8.2	42.0131
8.3	42.003
8.4	41.9926
8.5	41.982
8.6	41.9712
8.7	41.9603
8.8	41.9493
8.9	41.9382
9	41.927
9.1	41.9158
9.2	41.9044
9.3	41.8931
9.4	41.8817
9.5	41.8703
9.6	41.8589
9.7	41.8476
9.8	41.8362
9.9	41.8249
10	41.8136
10.1	41.8024
10.2	41.7912
10.3	41.7801
10.4	41.7691
10.5	41.7581
10.6	41.7472
10.7	41.7364
10.8	41.7257
10.9	41.715
11	41.7045
11.1	41.6941
11.2	41.6837
11.3	41.6735
11.4	41.6633
11.5	41.6533
11.6	41.6434
11.7	41.6335
11.8	41.6238
11.9	41.6142
12	41.6047
12.1	41.5953
12.2	41.586
12.3	41.5769
12.4	41.5678
12.5	41.5588
12.6	41.55
12.7	41.5412
12.8	41.5326
12.9	41.524
13	41.5156
13.1	41.5072
13.2	41.499
13.3	41.4908
13.4	41.4828
13.5	41.4748
13.6	41.467
13.7	41.4592
13.8	41.4515
13.9	41.4439
14	41.4364
14.1	41.4289
14.2	41.4216
14.3	41.4143
14.4	41.4071
14.5	41.4
14.6	41.3929
14.7	41.3859
14.8	41.379
14.9	41.3722
15	41.3654
15.1	41.3587
15.2	41.352
15.3	41.3454
15.4	41.3388
15.5	41.3323
15.6	41.3259
15.7	41.3195
15.8	41.3131
15.9	41.3068
16	41.3005
16.1	41.2943
16.2	41.2881
16.3	41.2819
16.4	41.2758
16.5	41.2697
16.6	41.2636
16.7	41.2576
16.8	41.2516
16.9	41.2456
17	41.2396
17.1	41.2337
17.2	41.2277
17.3	41.2218
17.4	41.2159
17.5	41.21
17.6	41.2042
17.7	41.1983
17.8	41.1924
17.9	41.1866
18	41.1807
18.1	41.1749
18.2	41.169
18.3	41.1632
18.4	41.1573
18.5	41.1515
18.6	41.1456
18.7	41.1397
18.8	41.1339
18.9	41.128
19	41.1221
19.1	41.1162
19.2	41.1103
19.3	41.1043
19.4	41.0984
19.5	41.0924
19.6	41.0864
19.7	41.0804
19.8	41.0744
19.9	41.0683
20	41.0622
20.1	41.0561
20.2	41.05
20.3	41.0439
20.4	41.0377
20.5	41.0315
20.6	41.0253
20.7	41.019
20.8	41.0127
20.9	41.0064
21	41
21.1	40.9936
21.2	40.9872
21.3	40.9807
21.4	40.9742
21.5	40.9677
21.6	40.9611
21.7	40.9545
21.8	40.9478
21.9	40.9412
22	40.9344
22.1	40.9277
