Time(ms)	Membrane_Voltage(mV)
-5	-88.5064
-4.9	-88.5064
-4.8	-88.5064
-4.7	-88.5064
-4.6	-88.5064
-4.5	-88.5064
-4.4	-88.5064
-4.3	-88.5064
-4.2	-88.5064
-4.1	-88.5064
-4	-88.5064
-3.9	-88.5064
-3.8	-88.5064
-3.7	-88.5064
-3.6	-88.5064
-3.5	-88.5064
-3.4	-88.5064
-3.3	-88.5064
-3.2	-88.5064
-3.1	-88.5064
-3	-88.5064
-2.9	-88.5064
-2.8	-88.5064
-2.7	-88.5064
-2.6	-88.5064
-2.5	-88.5064
-2.4	-88.5064
-2.3	-88.5064
-2.2	-88.5064
-2.1	-88.5064
-2	-88.5064
-1.9	-88.5064
-1.8	-88.5064
-1.7	-88.5064
-1.6	-88.5064
-1.5	-88.5064
-1.4	-88.5064
-1.3	-88.5064
-1.2	-88.5064
-1.1	-88.5064
-1	-88.5064
-0.9	-88.5064
-0.8	-88.5064
-0.7	-88.5064
-0.6	-88.5064
-0.5	-88.5064
-0.4	-88.5064
-0.3	-88.5064
-0.2	-88.5064
-0.1	-88.5064
0	-88.5064
0.1	-80.5932
0.2	-72.7401
0.3	-64.8577
0.4	-56.922
0.5	-48.8986
0.6	-48.6127
0.7	-47.844
0.8	-46.4158
0.9	-44.1026
1	-40.4554
1.1	-34.3868
1.2	-23.0272
1.3	-1.25623
1.4	21.4877
1.5	28.3737
1.6	30.1351
1.7	31.3257
1.8	32.3815
1.9	33.3364
2	34.1999
2.1	34.9795
2.2	35.683
2.3	36.3173
2.4	36.8892
2.5	37.4047
2.6	37.8694
2.7	38.2886
2.8	38.6667
2.9	39.0079
3	39.3161
3.1	39.5944
3.2	39.8459
3.3	40.0732
3.4	40.2787
3.5	40.4646
3.6	40.6326
3.7	40.7846
3.8	40.922
3.9	41.0462
4	41.1584
4.1	41.2597
4.2	41.3512
4.3	41.4336
4.4	41.5077
4.5	41.5744
4.6	41.6343
4.7	41.6879
4.8	41.7359
4.9	41.7786
5	41.8166
5.1	41.8502
5.2	41.8798
5.3	41.9058
5.4	41.9285
5.5	41.948
5.6	41.9648
5.7	41.979
