Time(ms)	Membrane_Voltage(mV)
-5	-88.5133
-4.9	-88.5133
-4.8	-88.5133
-4.7	-88.5133
-4.6	-88.5133
-4.5	-88.5133
-4.4	-88.5133
-4.3	-88.5133
-4.2	-88.5133
-4.1	-88.5133
-4	-88.5133
-3.9	-88.5133
-3.8	-88.5133
-3.7	-88.5133
-3.6	-88.5133
-3.5	-88.5133
-3.4	-88.5133
-3.3	-88.5133
-3.2	-88.5133
-3.1	-88.5133
-3	-88.5133
-2.9	-88.5133
-2.8	-88.5133
-2.7	-88.5133
-2.6	-88.5133
-2.5	-88.5133
-2.4	-88.5133
-2.3	-88.5133
-2.2	-88.5133
-2.1	-88.5133
-2	-88.5133
-1.9	-88.5133
-1.8	-88.5133
-1.7	-88.5133
-1.6	-88.5133
-1.5	-88.5133
-1.4	-88.5133
-1.3	-88.5133
-1.2	-88.5133
-1.1	-88.5133
-1	-88.5133
-0.9	-88.5133
-0.8	-88.5133
-0.7	-88.5133
-0.6	-88.5133
-0.5	-88.5133
-0.4	-88.5133
-0.3	-88.5133
-0.2	-88.5133
-0.1	-88.5133
0	-88.5133
0.1	-80.6001
0.2	-72.7469
0.3	-64.8643
0.4	-56.9284
0.5	-48.9048
0.6	-48.6188
0.7	-47.8497
0.8	-46.4202
0.9	-44.1039
1	-40.4496
1.1	-34.3629
1.2	-22.9482
1.3	-1.04606
1.4	21.6986
1.5	28.4972
1.6	30.2429
1.7	31.4315
1.8	32.4861
1.9	33.4396
2	34.3012
2.1	35.0789
2.2	35.7803
2.3	36.4124
2.4	36.9821
2.5	37.4953
2.6	37.958
2.7	38.375
2.8	38.7511
2.9	39.0904
3	39.3968
3.1	39.6734
3.2	39.9233
3.3	40.1492
3.4	40.3534
3.5	40.538
3.6	40.705
3.7	40.856
3.8	40.9925
3.9	41.1159
4	41.2274
4.1	41.3281
4.2	41.419
4.3	41.501
4.4	41.5748
4.5	41.6412
4.6	41.7009
4.7	41.7544
4.8	41.8023
4.9	41.845
5	41.883
5.1	41.9168
5.2	41.9466
5.3	41.9728
5.4	41.9958
5.5	42.0157
5.6	42.0329
5.7	42.0475
5.8	42.0599
5.9	42.0701
6	42.0784
6.1	42.0849
6.2	42.0898
6.3	42.0932
6.4	42.0952
6.5	42.0961
6.6	42.0957
6.7	42.0944
6.8	42.0921
6.9	42.089
7	42.0851
7.1	42.0805
7.2	42.0753
7.3	42.0694
7.4	42.0631
7.5	42.0563
7.6	42.0492
7.7	42.0416
7.8	42.0337
7.9	42.0256
8	42.0171
8.1	42.0085
8.2	41.9997
8.3	41.9908
8.4	41.9817
8.5	41.9725
8.6	41.9633
8.7	41.954
8.8	41.9446
8.9	41.9353
9	41.9259
9.1	41.9166
9.2	41.9073
9.3	41.898
9.4	41.8888
9.5	41.8797
9.6	41.8707
9.7	41.8617
9.8	41.8529
9.9	41.8441
10	41.8355
10.1	41.827
10.2	41.8186
10.3	41.8104
10.4	41.8023
10.5	41.7943
10.6	41.7865
10.7	41.7789
10.8	41.7714
10.9	41.764
11	41.7568
11.1	41.7498
11.2	41.743
11.3	41.7363
11.4	41.7297
11.5	41.7234
11.6	41.7172
11.7	41.7111
11.8	41.7053
11.9	41.6995
12	41.694
12.1	41.6886
12.2	41.6834
12.3	41.6784
12.4	41.6735
12.5	41.6687
12.6	41.6642
12.7	41.6597
12.8	41.6555
12.9	41.6513
13	41.6474
13.1	41.6435
13.2	41.6399
13.3	41.6363
13.4	41.6329
13.5	41.6297
13.6	41.6265
13.7	41.6235
13.8	41.6207
13.9	41.6179
14	41.6153
14.1	41.6128
14.2	41.6105
14.3	41.6082
14.4	41.606
14.5	41.604
14.6	41.6021
14.7	41.6002
14.8	41.5985
14.9	41.5969
15	41.5954
15.1	41.5939
15.2	41.5926
15.3	41.5913
15.4	41.5901
15.5	41.589
15.6	41.588
15.7	41.5871
