Time(ms)	Membrane_Voltage(mV)
-5	-88.7367
-4.9	-88.7367
-4.8	-88.7367
-4.7	-88.7367
-4.6	-88.7367
-4.5	-88.7367
-4.4	-88.7367
-4.3	-88.7367
-4.2	-88.7367
-4.1	-88.7367
-4	-88.7367
-3.9	-88.7367
-3.8	-88.7367
-3.7	-88.7367
-3.6	-88.7366
-3.5	-88.7366
-3.4	-88.7366
-3.3	-88.7366
-3.2	-88.7366
-3.1	-88.7366
-3	-88.7366
-2.9	-88.7366
-2.8	-88.7366
-2.7	-88.7366
-2.6	-88.7366
-2.5	-88.7366
-2.4	-88.7366
-2.3	-88.7366
-2.2	-88.7366
-2.1	-88.7366
-2	-88.7366
-1.9	-88.7365
-1.8	-88.7365
-1.7	-88.7365
-1.6	-88.7365
-1.5	-88.7365
-1.4	-88.7365
-1.3	-88.7365
-1.2	-88.7365
-1.1	-88.7365
-1	-88.7365
-0.9	-88.7365
-0.8	-88.7365
-0.7	-88.7365
-0.6	-88.7365
-0.5	-88.7365
-0.4	-88.7365
-0.3	-88.7364
-0.2	-88.7364
-0.1	-88.7364
0	-88.7364
0.1	-80.7452
0.2	-72.7596
0.3	-64.7685
0.4	-56.7622
0.5	-48.6952
0.6	-48.3601
0.7	-47.5054
0.8	-45.9295
0.9	-43.3582
1	-39.22
1.1	-32.0694
1.2	-18.0774
1.3	6.99442
1.4	25.4946
1.5	29.6519
1.6	31.1046
1.7	32.2586
1.8	33.2959
1.9	34.2339
2	35.0813
2.1	35.8461
2.2	36.536
2.3	37.1582
2.4	37.7193
2.5	38.2255
2.6	38.6823
2.7	39.0948
2.8	39.4675
2.9	39.8045
3	40.1095
3.1	40.3856
3.2	40.6358
3.3	40.8626
3.4	41.0683
3.5	41.2549
3.6	41.4244
3.7	41.5782
3.8	41.7178
3.9	41.8446
4	41.9598
4.1	42.0644
4.2	42.1593
4.3	42.2454
4.4	42.3235
4.5	42.3942
4.6	42.4583
4.7	42.5163
4.8	42.5688
4.9	42.6161
5	42.6587
5.1	42.6971
5.2	42.7316
5.3	42.7624
5.4	42.79
5.5	42.8146
5.6	42.8364
5.7	42.8557
5.8	42.8726
5.9	42.8874
6	42.9003
6.1	42.9114
6.2	42.9208
6.3	42.9288
6.4	42.9353
6.5	42.9406
6.6	42.9448
6.7	42.9479
6.8	42.9501
6.9	42.9514
7	42.9519
7.1	42.9517
7.2	42.9509
7.3	42.9494
7.4	42.9475
7.5	42.945
7.6	42.9422
7.7	42.9389
7.8	42.9354
7.9	42.9315
8	42.9275
8.1	42.9231
8.2	42.9186
8.3	42.914
8.4	42.9092
8.5	42.9044
8.6	42.8994
8.7	42.8944
8.8	42.8894
8.9	42.8844
9	42.8793
9.1	42.8744
9.2	42.8694
9.3	42.8645
9.4	42.8597
9.5	42.8549
9.6	42.8502
9.7	42.8457
9.8	42.8412
9.9	42.8369
10	42.8327
10.1	42.8287
10.2	42.8248
10.3	42.821
10.4	42.8174
10.5	42.8139
10.6	42.8107
10.7	42.8075
10.8	42.8046
