Time(ms)	Membrane_Voltage(mV)
-5	-88.5076
-4.9	-88.5076
-4.8	-88.5076
-4.7	-88.5076
-4.6	-88.5076
-4.5	-88.5076
-4.4	-88.5076
-4.3	-88.5076
-4.2	-88.5076
-4.1	-88.5076
-4	-88.5076
-3.9	-88.5076
-3.8	-88.5076
-3.7	-88.5076
-3.6	-88.5076
-3.5	-88.5076
-3.4	-88.5076
-3.3	-88.5076
-3.2	-88.5076
-3.1	-88.5076
-3	-88.5076
-2.9	-88.5076
-2.8	-88.5076
-2.7	-88.5076
-2.6	-88.5076
-2.5	-88.5076
-2.4	-88.5076
-2.3	-88.5076
-2.2	-88.5076
-2.1	-88.5076
-2	-88.5076
-1.9	-88.5076
-1.8	-88.5076
-1.7	-88.5076
-1.6	-88.5076
-1.5	-88.5076
-1.4	-88.5076
-1.3	-88.5076
-1.2	-88.5076
-1.1	-88.5076
-1	-88.5076
-0.9	-88.5076
-0.8	-88.5076
-0.7	-88.5076
-0.6	-88.5076
-0.5	-88.5076
-0.4	-88.5076
-0.3	-88.5076
-0.2	-88.5076
-0.1	-88.5076
0	-88.5076
0.1	-80.5822
0.2	-72.7083
0.3	-64.8087
0.4	-56.8617
0.5	-48.8311
0.6	-48.5356
0.7	-47.7491
0.8	-46.2902
0.9	-43.9241
1	-40.1792
1.1	-33.9045
1.2	-22.0624
1.3	0.369456
1.4	22.3108
1.5	28.54
1.6	30.2221
1.7	31.4026
1.8	32.4533
1.9	33.4039
2	34.2635
2.1	35.0397
2.2	35.7401
2.3	36.3717
2.4	36.9412
2.5	37.4546
2.6	37.9175
2.7	38.335
2.8	38.7116
2.9	39.0516
3	39.3586
3.1	39.6358
3.2	39.8864
3.3	40.1129
3.4	40.3177
3.5	40.5029
3.6	40.6704
3.7	40.8218
3.8	40.9588
3.9	41.0826
4	41.1944
4.1	41.2955
4.2	41.3866
4.3	41.4688
4.4	41.5428
4.5	41.6093
4.6	41.6691
4.7	41.7226
4.8	41.7705
4.9	41.8132
5	41.8511
5.1	41.8848
5.2	41.9144
5.3	41.9404
5.4	41.9631
5.5	41.9827
5.6	41.9995
5.7	42.0138
5.8	42.0257
5.9	42.0355
6	42.0432
6.1	42.0492
6.2	42.0535
6.3	42.0563
6.4	42.0577
6.5	42.0578
6.6	42.0568
6.7	42.0547
6.8	42.0516
6.9	42.0476
7	42.0428
7.1	42.0373
7.2	42.0311
7.3	42.0243
7.4	42.017
7.5	42.0092
7.6	42.0009
7.7	41.9922
7.8	41.9832
7.9	41.9738
8	41.9642
8.1	41.9543
8.2	41.9442
8.3	41.934
8.4	41.9235
8.5	41.913
8.6	41.9023
8.7	41.8916
8.8	41.8808
8.9	41.8699
9	41.859
9.1	41.8481
9.2	41.8372
9.3	41.8263
9.4	41.8154
9.5	41.8046
9.6	41.7938
9.7	41.7831
9.8	41.7725
9.9	41.7619
10	41.7514
10.1	41.7411
10.2	41.7308
10.3	41.7206
10.4	41.7105
10.5	41.7005
10.6	41.6907
10.7	41.681
10.8	41.6714
10.9	41.6619
11	41.6526
11.1	41.6434
11.2	41.6343
11.3	41.6253
11.4	41.6165
11.5	41.6079
11.6	41.5993
11.7	41.5909
11.8	41.5827
11.9	41.5746
12	41.5666
12.1	41.5587
12.2	41.551
12.3	41.5434
12.4	41.536
12.5	41.5287
12.6	41.5215
12.7	41.5145
12.8	41.5075
12.9	41.5007
13	41.4941
13.1	41.4875
13.2	41.4811
13.3	41.4748
13.4	41.4686
13.5	41.4625
13.6	41.4565
13.7	41.4507
13.8	41.4449
13.9	41.4393
14	41.4337
14.1	41.4283
14.2	41.4229
14.3	41.4177
14.4	41.4125
14.5	41.4074
14.6	41.4024
14.7	41.3975
14.8	41.3927
14.9	41.3879
15	41.3833
15.1	41.3787
15.2	41.3742
15.3	41.3697
15.4	41.3653
15.5	41.361
15.6	41.3567
15.7	41.3525
15.8	41.3484
15.9	41.3443
16	41.3402
16.1	41.3362
16.2	41.3323
16.3	41.3284
16.4	41.3245
16.5	41.3207
16.6	41.3169
16.7	41.3132
16.8	41.3095
16.9	41.3058
17	41.3021
17.1	41.2985
17.2	41.2949
17.3	41.2913
17.4	41.2877
17.5	41.2842
17.6	41.2806
17.7	41.2771
17.8	41.2736
17.9	41.2701
18	41.2666
18.1	41.2632
18.2	41.2597
18.3	41.2562
18.4	41.2527
18.5	41.2493
18.6	41.2458
18.7	41.2423
18.8	41.2388
18.9	41.2354
19	41.2319
19.1	41.2284
19.2	41.2248
19.3	41.2213
19.4	41.2178
19.5	41.2142
19.6	41.2106
19.7	41.2071
19.8	41.2034
19.9	41.1998
20	41.1962
20.1	41.1925
20.2	41.1888
