Time(ms)	Membrane_Voltage(mV)
-5	-88.5248
-4.9	-88.5248
-4.8	-88.5248
-4.7	-88.5248
-4.6	-88.5248
-4.5	-88.5248
-4.4	-88.5248
-4.3	-88.5248
-4.2	-88.5248
-4.1	-88.5248
-4	-88.5248
-3.9	-88.5248
-3.8	-88.5248
-3.7	-88.5248
-3.6	-88.5248
-3.5	-88.5248
-3.4	-88.5248
-3.3	-88.5248
-3.2	-88.5248
-3.1	-88.5248
-3	-88.5248
-2.9	-88.5248
-2.8	-88.5248
-2.7	-88.5248
-2.6	-88.5248
-2.5	-88.5248
-2.4	-88.5248
-2.3	-88.5248
-2.2	-88.5248
-2.1	-88.5248
-2	-88.5248
-1.9	-88.5248
-1.8	-88.5248
-1.7	-88.5248
-1.6	-88.5248
-1.5	-88.5248
-1.4	-88.5248
-1.3	-88.5248
-1.2	-88.5248
-1.1	-88.5248
-1	-88.5248
-0.9	-88.5248
-0.8	-88.5248
-0.7	-88.5248
-0.6	-88.5248
-0.5	-88.5248
-0.4	-88.5248
-0.3	-88.5248
-0.2	-88.5248
-0.1	-88.5248
0	-88.5248
0.1	-80.5699
0.2	-72.6459
0.3	-64.7049
0.4	-56.7308
0.5	-48.6825
0.6	-48.3639
0.7	-47.5335
0.8	-45.9966
0.9	-43.4934
1	-39.4886
1.1	-32.6475
1.2	-19.4512
1.3	4.6423
1.4	24.3252
1.5	29.1183
1.6	30.6348
1.7	31.7915
1.8	32.8281
1.9	33.7656
2	34.6126
2.1	35.377
2.2	36.0665
2.3	36.6881
2.4	37.2484
2.5	37.7535
2.6	38.209
2.7	38.6199
2.8	38.9908
2.9	39.3258
3	39.6284
3.1	39.9021
3.2	40.1496
3.3	40.3736
3.4	40.5765
3.5	40.7602
3.6	40.9267
3.7	41.0775
3.8	41.2142
3.9	41.3382
4	41.4505
4.1	41.5522
4.2	41.6444
4.3	41.7278
4.4	41.8033
4.5	41.8716
4.6	41.9333
4.7	41.989
4.8	42.0391
4.9	42.0843
5	42.1249
5.1	42.1613
5.2	42.1938
5.3	42.2228
5.4	42.2487
5.5	42.2716
5.6	42.2917
5.7	42.3095
5.8	42.3249
5.9	42.3383
6	42.3499
6.1	42.3596
6.2	42.3678
6.3	42.3745
6.4	42.3799
6.5	42.3841
6.6	42.3872
6.7	42.3893
6.8	42.3904
6.9	42.3907
7	42.3903
7.1	42.3891
7.2	42.3873
7.3	42.385
7.4	42.3821
7.5	42.3788
7.6	42.3751
7.7	42.371
7.8	42.3666
7.9	42.3619
8	42.3569
8.1	42.3517
8.2	42.3463
8.3	42.3408
8.4	42.3351
8.5	42.3293
8.6	42.3235
8.7	42.3175
8.8	42.3116
8.9	42.3055
9	42.2995
9.1	42.2935
9.2	42.2875
9.3	42.2815
9.4	42.2756
9.5	42.2697
9.6	42.2639
9.7	42.2581
9.8	42.2524
9.9	42.2469
10	42.2414
10.1	42.236
10.2	42.2308
10.3	42.2256
10.4	42.2206
10.5	42.2157
10.6	42.2109
10.7	42.2062
10.8	42.2017
10.9	42.1973
11	42.1931
11.1	42.189
11.2	42.185
11.3	42.1812
11.4	42.1775
11.5	42.174
11.6	42.1706
11.7	42.1674
11.8	42.1643
11.9	42.1613
12	42.1585
12.1	42.1558
12.2	42.1533
12.3	42.1509
12.4	42.1486
12.5	42.1465
12.6	42.1446
12.7	42.1427
12.8	42.141
12.9	42.1394
13	42.138
13.1	42.1366
13.2	42.1354
13.3	42.1343
13.4	42.1334
13.5	42.1325
13.6	42.1318
13.7	42.1312
13.8	42.1307
13.9	42.1303
14	42.13
14.1	42.1298
14.2	42.1297
14.3	42.1297
14.4	42.1298
14.5	42.13
14.6	42.1303
14.7	42.1306
14.8	42.1311
14.9	42.1316
15	42.1322
15.1	42.1329
15.2	42.1336
15.3	42.1344
15.4	42.1353
15.5	42.1363
15.6	42.1373
15.7	42.1384
15.8	42.1395
15.9	42.1407
16	42.1419
16.1	42.1432
16.2	42.1445
16.3	42.1459
16.4	42.1473
16.5	42.1488
16.6	42.1503
16.7	42.1518
16.8	42.1533
16.9	42.1549
17	42.1565
17.1	42.1582
17.2	42.1598
17.3	42.1615
17.4	42.1632
17.5	42.165
17.6	42.1667
17.7	42.1684
17.8	42.1702
17.9	42.172
18	42.1737
18.1	42.1755
18.2	42.1773
18.3	42.1791
18.4	42.1809
18.5	42.1826
18.6	42.1844
18.7	42.1862
18.8	42.188
18.9	42.1897
19	42.1915
19.1	42.1932
19.2	42.1949
19.3	42.1966
19.4	42.1983
19.5	42.2
19.6	42.2016
19.7	42.2033
19.8	42.2049
19.9	42.2064
20	42.208
20.1	42.2095
20.2	42.2111
20.3	42.2125
20.4	42.214
20.5	42.2154
