Concentration(uM)	Concentration(uM)	UpstrokeVelocity(mV/ms)	PeakVm(mV)	APD50(ms)	APD90(ms)	dAp95%low   dAp90%low   dAp80%low   dAp70%low   dAp60%low   median_delta_APD90   dAp60%upp   dAp70%upp   dAp80%upp   dAp90%upp   dAp95%upp
0	227.582	41.9181	236.936	289.807	0   0   0   0   0   0   0   0   0   0   0
0.001	227.581	41.9181	236.961	289.838	0.00296472   0.00387223   0.00539369   0.00619813   0.00703831   0.0108239   0.0169555   0.0194798   0.0219821   0.0279633   0.03411
0.00177828	227.583	41.918	236.98	289.863	0.00532055   0.00703212   0.00965195   0.0110654   0.0125181   0.0193128   0.0301841   0.0347061   0.039154   0.0497976   0.0607089
0.00316228	227.583	41.918	237.015	289.907	0.00950744   0.0127962   0.0172182   0.0197517   0.0224205   0.0344083   0.053736   0.0617524   0.0696643   0.0885932   0.107976
0.00562341	227.581	41.9179	237.077	289.984	0.0169887   0.0222705   0.0306306   0.0350612   0.0397048   0.061225   0.0955878   0.109865   0.123838   0.157554   0.191965
0.01	227.582	41.9178	237.186	290.123	0.0302603   0.0404427   0.0544967   0.0625945   0.0706205   0.108912   0.169906   0.195282   0.220056   0.280026   0.341091
0.0177828	227.58	41.9175	237.38	290.368	0.0538728   0.0719139   0.0969157   0.111323   0.125588   0.193628   0.301861   0.34699   0.390838   0.49741   0.605474
0.0316228	227.579	41.917	237.725	290.804	0.0958669   0.127815   0.172268   0.197946   0.224581   0.344082   0.53594   0.616215   0.693485   0.882681   1.07323
0.0562341	227.572	41.9161	238.337	291.577	0.170589   0.227159   0.306066   0.351762   0.399019   0.610926   0.950283   1.09315   1.22843   1.5637   1.89759
0.1	227.565	41.9146	239.421	292.947	0.303595   0.403574   0.544289   0.62404   0.708428   1.0834   1.68124   1.9315   2.16957   2.76216   3.34065
0.177828	227.556	41.9117	241.331	295.363	0.54053   0.716386   0.966485   1.10837   1.25626   1.9171   2.96799   3.4028   3.81767   4.85078   5.83824
0.316228	227.532	41.9064	244.678	299.602	0.963134   1.27001   1.71164   1.96613   2.22219   3.37972   5.21492   5.95755   6.67202   8.41562   10.0433
0.562341	227.496	41.8965	250.483	306.967	1.74928   2.24625   3.03439   3.46525   3.91559   5.92111   9.04893   10.3189   11.5155   14.4265   16.9612
1	227.435	41.8776	260.385	319.566	3.0807   3.95734   5.35544   6.10474   6.85592   10.2685   15.451   17.5669   19.3585   23.8512   27.9024
1.77828	227.338	41.8395	276.866	340.617	5.50059   6.92677   9.37885   10.6146   11.9001   17.5323   25.811   29.1125   31.7087   38.3452   44.0693
3.16228	227.221	41.7618	303.435	374.676	9.86322   12.5311   16.2372   18.2353   20.3335   29.2847   41.8766   46.6056   50.4419   60.2354   66.9852
5.62341	227.076	41.6071	344.763	427.641	17.1154   21.7595   27.286   30.6269   33.9542   47.5607   65.3549   71.8155   78.0546   91.0777   100.12
10	226.956	41.3293	406.8	506.263	29.7669   36.8991   44.9453   50.0163   54.8215   74.6897   98.6222   107.569   116.276   134.789   147.797
17.7828	226.847	40.939	496.009	616.217	49.1461   59.2823   71.309   78.6502   85.0746   112.63   143.548   154.167   168.647   196.928   220.218
31.6228	226.671	40.5492	615.932	757.99	76.5476   90.7216   107.032   115.32   123.881   161.55   201.362   217.178   239.959   378.002   799.798
56.2341	227.752	40.3156	758.441	920.278	110.715   125.963   150.209   158.833   168.403   217.549   262.247   284.187   305.824   803.37   834.86
100	230.818	40.2511	891.511	1070.18	150.916   168.906   195.003   205.468   214.718   269.275   319.984   340.578   420.259   861.578   892.823
