Time(ms)	Membrane_Voltage(mV)
-5	-88.5035
-4.9	-88.5035
-4.8	-88.5035
-4.7	-88.5035
-4.6	-88.5035
-4.5	-88.5035
-4.4	-88.5035
-4.3	-88.5035
-4.2	-88.5035
-4.1	-88.5035
-4	-88.5035
-3.9	-88.5035
-3.8	-88.5035
-3.7	-88.5035
-3.6	-88.5035
-3.5	-88.5035
-3.4	-88.5035
-3.3	-88.5035
-3.2	-88.5035
-3.1	-88.5035
-3	-88.5035
-2.9	-88.5035
-2.8	-88.5035
-2.7	-88.5035
-2.6	-88.5035
-2.5	-88.5035
-2.4	-88.5035
-2.3	-88.5035
-2.2	-88.5035
-2.1	-88.5035
-2	-88.5035
-1.9	-88.5035
-1.8	-88.5035
-1.7	-88.5035
-1.6	-88.5035
-1.5	-88.5035
-1.4	-88.5035
-1.3	-88.5035
-1.2	-88.5035
-1.1	-88.5035
-1	-88.5035
-0.9	-88.5035
-0.8	-88.5035
-0.7	-88.5035
-0.6	-88.5035
-0.5	-88.5035
-0.4	-88.5035
-0.3	-88.5035
-0.2	-88.5035
-0.1	-88.5035
0	-88.5035
0.1	-80.5904
0.2	-72.7374
0.3	-64.8552
0.4	-56.9197
0.5	-48.8965
0.6	-48.6107
0.7	-47.8426
0.8	-46.4159
0.9	-44.1059
1	-40.4657
1.1	-34.4143
1.2	-23.1042
1.3	-1.44232
1.4	21.315
1.5	28.2798
1.6	30.0555
1.7	31.2484
1.8	32.3056
1.9	33.2621
2	34.1272
2.1	34.9085
2.2	35.6136
2.3	36.2494
2.4	36.8226
2.5	37.3394
2.6	37.8051
2.7	38.2251
2.8	38.6038
2.9	38.9455
3	39.2538
3.1	39.5321
3.2	39.7834
3.3	40.0103
3.4	40.2154
3.5	40.4006
3.6	40.5679
3.7	40.719
3.8	40.8554
3.9	40.9786
4	41.0897
4.1	41.1898
4.2	41.28
4.3	41.3611
4.4	41.4339
4.5	41.4992
4.6	41.5577
4.7	41.6098
4.8	41.6563
4.9	41.6975
5	41.7339
5.1	41.766
5.2	41.794
5.3	41.8183
5.4	41.8393
5.5	41.8572
5.6	41.8723
5.7	41.8848
5.8	41.8949
5.9	41.9028
6	41.9087
6.1	41.9128
6.2	41.9152
6.3	41.9161
6.4	41.9156
6.5	41.9138
6.6	41.9108
6.7	41.9067
6.8	41.9016
6.9	41.8956
7	41.8888
7.1	41.8813
7.2	41.8731
7.3	41.8642
7.4	41.8548
7.5	41.8449
7.6	41.8346
7.7	41.8238
7.8	41.8127
7.9	41.8012
8	41.7895
8.1	41.7775
8.2	41.7653
8.3	41.7529
8.4	41.7403
8.5	41.7276
8.6	41.7148
8.7	41.7018
8.8	41.6889
8.9	41.6758
9	41.6627
9.1	41.6496
9.2	41.6365
9.3	41.6234
9.4	41.6103
9.5	41.5972
9.6	41.5842
9.7	41.5712
9.8	41.5583
9.9	41.5455
10	41.5328
10.1	41.5201
10.2	41.5075
10.3	41.495
10.4	41.4826
10.5	41.4704
10.6	41.4582
10.7	41.4461
10.8	41.4342
10.9	41.4224
11	41.4107
11.1	41.3991
11.2	41.3877
11.3	41.3764
11.4	41.3652
11.5	41.3541
11.6	41.3432
11.7	41.3324
11.8	41.3217
11.9	41.3112
12	41.3007
12.1	41.2905
12.2	41.2803
12.3	41.2703
12.4	41.2604
12.5	41.2506
12.6	41.241
12.7	41.2314
12.8	41.222
12.9	41.2127
13	41.2036
13.1	41.1945
13.2	41.1856
13.3	41.1768
13.4	41.168
13.5	41.1594
13.6	41.1509
13.7	41.1425
13.8	41.1342
13.9	41.126
14	41.1179
14.1	41.1099
14.2	41.102
14.3	41.0942
14.4	41.0864
14.5	41.0788
14.6	41.0712
14.7	41.0637
14.8	41.0563
14.9	41.049
15	41.0417
15.1	41.0345
15.2	41.0274
15.3	41.0203
15.4	41.0133
15.5	41.0063
15.6	40.9995
15.7	40.9926
15.8	40.9858
15.9	40.9791
16	40.9724
16.1	40.9658
16.2	40.9592
16.3	40.9527
16.4	40.9462
16.5	40.9397
16.6	40.9332
16.7	40.9268
16.8	40.9205
16.9	40.9141
17	40.9078
17.1	40.9015
17.2	40.8952
17.3	40.889
17.4	40.8828
17.5	40.8765
17.6	40.8703
17.7	40.8641
17.8	40.858
17.9	40.8518
18	40.8456
18.1	40.8395
18.2	40.8333
18.3	40.8272
18.4	40.821
18.5	40.8149
18.6	40.8087
18.7	40.8026
18.8	40.7964
18.9	40.7902
19	40.784
19.1	40.7778
19.2	40.7716
19.3	40.7654
19.4	40.7592
19.5	40.753
19.6	40.7467
19.7	40.7404
19.8	40.7341
19.9	40.7278
20	40.7215
20.1	40.7151
20.2	40.7087
20.3	40.7023
20.4	40.6958
20.5	40.6894
20.6	40.6829
20.7	40.6764
20.8	40.6698
20.9	40.6632
21	40.6566
21.1	40.65
21.2	40.6433
21.3	40.6366
21.4	40.6298
21.5	40.623
21.6	40.6162
21.7	40.6093
21.8	40.6024
21.9	40.5955
22	40.5885
22.1	40.5815
22.2	40.5744
22.3	40.5673
22.4	40.5602
22.5	40.553
22.6	40.5458
22.7	40.5385
22.8	40.5312
22.9	40.5238
23	40.5164
23.1	40.5089
23.2	40.5014
23.3	40.4939
23.4	40.4863
23.5	40.4787
23.6	40.471
23.7	40.4632
23.8	40.4554
23.9	40.4476
24	40.4397
24.1	40.4318
24.2	40.4238
24.3	40.4157
24.4	40.4076
24.5	40.3995
24.6	40.3913
24.7	40.3831
24.8	40.3748
24.9	40.3664
25	40.358
25.1	40.3496
25.2	40.341
25.3	40.3325
25.4	40.3239
25.5	40.3152
25.6	40.3065
25.7	40.2977
25.8	40.2889
25.9	40.28
26	40.2711
26.1	40.2621
26.2	40.253
26.3	40.2439
26.4	40.2348
26.5	40.2256
26.6	40.2163
26.7	40.207
26.8	40.1976
26.9	40.1882
27	40.1787
27.1	40.1692
27.2	40.1596
27.3	40.1499
27.4	40.1402
27.5	40.1305
27.6	40.1207
27.7	40.1108
27.8	40.1009
27.9	40.0909
28	40.0809
28.1	40.0708
28.2	40.0606
28.3	40.0504
28.4	40.0402
28.5	40.0299
28.6	40.0195
28.7	40.0091
28.8	39.9986
28.9	39.9881
29	39.9775
29.1	39.9669
29.2	39.9562
29.3	39.9454
29.4	39.9346
29.5	39.9238
29.6	39.9129
29.7	39.9019
29.8	39.8909
29.9	39.8798
