Time(ms)	Membrane_Voltage(mV)
-5	-88.506
-4.9	-88.506
-4.8	-88.506
-4.7	-88.506
-4.6	-88.506
-4.5	-88.506
-4.4	-88.506
-4.3	-88.506
-4.2	-88.506
-4.1	-88.506
-4	-88.506
-3.9	-88.506
-3.8	-88.506
-3.7	-88.506
-3.6	-88.506
-3.5	-88.506
-3.4	-88.506
-3.3	-88.506
-3.2	-88.506
-3.1	-88.506
-3	-88.506
-2.9	-88.506
-2.8	-88.506
-2.7	-88.506
-2.6	-88.506
-2.5	-88.506
-2.4	-88.506
-2.3	-88.506
-2.2	-88.506
-2.1	-88.506
-2	-88.506
-1.9	-88.506
-1.8	-88.506
-1.7	-88.506
-1.6	-88.506
-1.5	-88.506
-1.4	-88.506
-1.3	-88.506
-1.2	-88.506
-1.1	-88.506
-1	-88.506
-0.9	-88.506
-0.8	-88.506
-0.7	-88.506
-0.6	-88.506
-0.5	-88.506
-0.4	-88.506
-0.3	-88.506
-0.2	-88.506
-0.1	-88.506
0	-88.506
0.1	-80.5929
0.2	-72.7399
0.3	-64.8576
0.4	-56.922
0.5	-48.8987
0.6	-48.6126
0.7	-47.8439
0.8	-46.416
0.9	-44.1039
1	-40.4594
1.1	-34.3979
1.2	-23.0602
1.3	-1.34143
1.4	21.402
1.5	28.3236
1.6	30.0908
1.7	31.2807
1.8	32.3348
1.9	33.2879
2	34.1492
2.1	34.9268
2.2	35.628
2.3	36.26
2.4	36.8294
2.5	37.3424
2.6	37.8046
2.7	38.221
2.8	38.5964
2.9	38.9347
3	39.2399
3.1	39.5152
3.2	39.7637
3.3	39.9879
3.4	40.1904
3.5	40.3732
3.6	40.5383
3.7	40.6874
3.8	40.8219
3.9	40.9433
4	41.0528
4.1	41.1515
4.2	41.2404
4.3	41.3204
4.4	41.3922
4.5	41.4566
4.6	41.5144
4.7	41.5659
4.8	41.6119
4.9	41.6528
5	41.689
5.1	41.7209
5.2	41.7489
5.3	41.7734
5.4	41.7946
5.5	41.8128
5.6	41.8282
5.7	41.8412
5.8	41.8519
5.9	41.8604
6	41.8671
6.1	41.872
6.2	41.8753
6.3	41.8771
6.4	41.8776
6.5	41.8769
6.6	41.875
6.7	41.8721
6.8	41.8683
6.9	41.8636
7	41.8582
7.1	41.852
7.2	41.8452
7.3	41.8379
7.4	41.83
7.5	41.8217
7.6	41.8129
7.7	41.8038
7.8	41.7943
7.9	41.7846
8	41.7746
8.1	41.7643
8.2	41.7539
8.3	41.7433
8.4	41.7326
8.5	41.7217
8.6	41.7107
8.7	41.6997
8.8	41.6886
8.9	41.6775
9	41.6663
9.1	41.6552
9.2	41.644
9.3	41.6329
9.4	41.6218
9.5	41.6107
9.6	41.5997
9.7	41.5888
9.8	41.5779
9.9	41.5671
10	41.5564
10.1	41.5457
10.2	41.5352
10.3	41.5247
10.4	41.5144
10.5	41.5042
10.6	41.4941
10.7	41.4841
10.8	41.4742
10.9	41.4644
11	41.4548
11.1	41.4453
11.2	41.4359
11.3	41.4266
11.4	41.4175
11.5	41.4085
11.6	41.3996
11.7	41.3908
11.8	41.3822
11.9	41.3737
12	41.3653
12.1	41.3571
12.2	41.349
12.3	41.341
12.4	41.3331
12.5	41.3254
12.6	41.3177
12.7	41.3102
12.8	41.3028
12.9	41.2955
13	41.2884
13.1	41.2813
13.2	41.2744
13.3	41.2675
13.4	41.2608
13.5	41.2541
13.6	41.2476
13.7	41.2412
13.8	41.2349
13.9	41.2286
14	41.2225
14.1	41.2164
14.2	41.2104
14.3	41.2045
14.4	41.1987
14.5	41.193
14.6	41.1874
14.7	41.1818
14.8	41.1763
14.9	41.1709
15	41.1655
15.1	41.1602
15.2	41.155
15.3	41.1498
15.4	41.1447
15.5	41.1396
15.6	41.1346
15.7	41.1297
15.8	41.1248
15.9	41.1199
16	41.1151
16.1	41.1103
16.2	41.1056
16.3	41.1009
16.4	41.0963
16.5	41.0916
16.6	41.087
16.7	41.0825
16.8	41.0779
16.9	41.0734
17	41.0689
17.1	41.0645
17.2	41.06
17.3	41.0556
17.4	41.0512
17.5	41.0468
17.6	41.0424
17.7	41.038
17.8	41.0336
17.9	41.0293
18	41.0249
18.1	41.0205
18.2	41.0162
18.3	41.0118
18.4	41.0075
18.5	41.0031
18.6	40.9987
18.7	40.9944
18.8	40.99
18.9	40.9856
19	40.9812
19.1	40.9768
19.2	40.9723
19.3	40.9679
19.4	40.9634
19.5	40.9589
19.6	40.9544
19.7	40.9499
19.8	40.9454
19.9	40.9408
20	40.9362
20.1	40.9316
20.2	40.927
20.3	40.9223
20.4	40.9177
20.5	40.9129
20.6	40.9082
20.7	40.9034
20.8	40.8986
20.9	40.8938
21	40.8889
21.1	40.884
21.2	40.8791
21.3	40.8741
21.4	40.8691
21.5	40.864
21.6	40.8589
21.7	40.8538
21.8	40.8486
21.9	40.8434
22	40.8382
22.1	40.8329
22.2	40.8276
22.3	40.8222
22.4	40.8168
22.5	40.8113
22.6	40.8058
22.7	40.8003
22.8	40.7947
22.9	40.7891
23	40.7834
23.1	40.7777
23.2	40.7719
23.3	40.7661
23.4	40.7602
23.5	40.7543
23.6	40.7483
23.7	40.7423
23.8	40.7362
23.9	40.7301
24	40.7239
24.1	40.7177
24.2	40.7114
24.3	40.7051
24.4	40.6988
24.5	40.6923
24.6	40.6859
24.7	40.6793
24.8	40.6728
24.9	40.6661
25	40.6594
25.1	40.6527
25.2	40.6459
25.3	40.6391
25.4	40.6322
25.5	40.6252
25.6	40.6182
25.7	40.6112
25.8	40.6041
25.9	40.5969
26	40.5897
26.1	40.5824
26.2	40.5751
26.3	40.5677
26.4	40.5603
26.5	40.5528
26.6	40.5452
26.7	40.5376
26.8	40.53
26.9	40.5223
27	40.5145
27.1	40.5067
27.2	40.4988
27.3	40.4909
27.4	40.4829
27.5	40.4749
27.6	40.4668
27.7	40.4586
27.8	40.4504
27.9	40.4422
28	40.4339
28.1	40.4255
28.2	40.4171
28.3	40.4086
28.4	40.4001
28.5	40.3915
28.6	40.3828
28.7	40.3741
28.8	40.3654
28.9	40.3566
29	40.3477
29.1	40.3388
29.2	40.3298
29.3	40.3208
29.4	40.3117
29.5	40.3026
29.6	40.2934
29.7	40.2842
29.8	40.2749
29.9	40.2656
30	40.2562
30.1	40.2467
30.2	40.2372
30.3	40.2276
30.4	40.218
30.5	40.2084
30.6	40.1986
30.7	40.1889
30.8	40.179
30.9	40.1692
31	40.1592
31.1	40.1493
31.2	40.1392
31.3	40.1291
31.4	40.119
31.5	40.1088
31.6	40.0986
31.7	40.0883
31.8	40.0779
31.9	40.0675
32	40.0571
32.1	40.0466
32.2	40.036
32.3	40.0254
32.4	40.0148
32.5	40.0041
32.6	39.9933
32.7	39.9825
32.8	39.9717
32.9	39.9608
33	39.9498
33.1	39.9388
33.2	39.9278
33.3	39.9167
33.4	39.9056
33.5	39.8944
33.6	39.8831
33.7	39.8718
33.8	39.8605
33.9	39.8491
34	39.8377
34.1	39.8262
34.2	39.8146
34.3	39.8031
34.4	39.7914
34.5	39.7798
34.6	39.768
34.7	39.7563
34.8	39.7444
34.9	39.7326
35	39.7207
35.1	39.7087
35.2	39.6967
35.3	39.6847
35.4	39.6726
35.5	39.6604
35.6	39.6483
35.7	39.636
35.8	39.6238
35.9	39.6114
36	39.5991
36.1	39.5867
36.2	39.5742
36.3	39.5617
36.4	39.5492
36.5	39.5366
36.6	39.524
36.7	39.5113
36.8	39.4986
36.9	39.4858
37	39.473
37.1	39.4602
37.2	39.4473
37.3	39.4344
37.4	39.4214
37.5	39.4084
37.6	39.3953
37.7	39.3822
37.8	39.3691
37.9	39.3559
38	39.3427
38.1	39.3294
38.2	39.3161
38.3	39.3027
38.4	39.2894
38.5	39.2759
38.6	39.2625
38.7	39.249
38.8	39.2354
38.9	39.2218
39	39.2082
39.1	39.1945
39.2	39.1808
39.3	39.1671
39.4	39.1533
39.5	39.1395
39.6	39.1256
39.7	39.1117
39.8	39.0978
39.9	39.0838
40	39.0698
40.1	39.0557
40.2	39.0416
40.3	39.0275
40.4	39.0133
40.5	38.9991
40.6	38.9849
40.7	38.9706
40.8	38.9563
40.9	38.9419
41	38.9275
41.1	38.9131
41.2	38.8986
41.3	38.8841
41.4	38.8696
41.5	38.855
41.6	38.8404
41.7	38.8258
41.8	38.8111
41.9	38.7964
42	38.7817
42.1	38.7669
42.2	38.7521
42.3	38.7372
42.4	38.7223
42.5	38.7074
42.6	38.6924
42.7	38.6775
42.8	38.6624
42.9	38.6474
43	38.6323
43.1	38.6172
43.2	38.602
43.3	38.5868
43.4	38.5716
43.5	38.5564
43.6	38.5411
43.7	38.5257
43.8	38.5104
43.9	38.495
44	38.4796
44.1	38.4641
44.2	38.4487
44.3	38.4332
44.4	38.4176
44.5	38.402
44.6	38.3864
44.7	38.3708
44.8	38.3551
44.9	38.3394
45	38.3237
45.1	38.3079
45.2	38.2922
45.3	38.2763
45.4	38.2605
45.5	38.2446
45.6	38.2287
45.7	38.2128
45.8	38.1968
45.9	38.1808
46	38.1648
46.1	38.1487
46.2	38.1326
46.3	38.1165
46.4	38.1004
46.5	38.0842
46.6	38.068
46.7	38.0518
46.8	38.0355
46.9	38.0192
47	38.0029
47.1	37.9866
47.2	37.9702
47.3	37.9538
47.4	37.9374
47.5	37.9209
