Time(ms)	Membrane_Voltage(mV)
-5	-88.539
-4.9	-88.539
-4.8	-88.539
-4.7	-88.539
-4.6	-88.539
-4.5	-88.539
-4.4	-88.539
-4.3	-88.539
-4.2	-88.539
-4.1	-88.539
-4	-88.539
-3.9	-88.539
-3.8	-88.539
-3.7	-88.539
-3.6	-88.539
-3.5	-88.539
-3.4	-88.539
-3.3	-88.539
-3.2	-88.539
-3.1	-88.539
-3	-88.539
-2.9	-88.539
-2.8	-88.539
-2.7	-88.539
-2.6	-88.539
-2.5	-88.539
-2.4	-88.539
-2.3	-88.539
-2.2	-88.539
-2.1	-88.539
-2	-88.539
-1.9	-88.539
-1.8	-88.539
-1.7	-88.539
-1.6	-88.539
-1.5	-88.539
-1.4	-88.539
-1.3	-88.539
-1.2	-88.539
-1.1	-88.539
-1	-88.539
-0.9	-88.539
-0.8	-88.539
-0.7	-88.539
-0.6	-88.539
-0.5	-88.539
-0.4	-88.539
-0.3	-88.539
-0.2	-88.539
-0.1	-88.539
0	-88.539
0.1	-80.626
0.2	-72.7736
0.3	-64.8931
0.4	-56.9633
0.5	-48.9669
0.6	-48.8062
0.7	-48.3611
0.8	-47.5532
0.9	-46.3208
1	-44.5789
1.1	-42.1705
1.2	-38.7869
1.3	-33.8062
1.4	-25.9982
1.5	-13.593
1.6	2.32931
1.7	13.9342
1.8	18.5402
1.9	20.2521
2	21.2663
2.1	22.1128
2.2	22.8907
2.3	23.6179
2.4	24.2987
2.5	24.9355
2.6	25.5309
2.7	26.0874
2.8	26.6073
2.9	27.0933
3	27.5477
3.1	27.9729
3.2	28.371
3.3	28.7442
3.4	29.0942
3.5	29.423
3.6	29.7322
3.7	30.0233
3.8	30.2977
3.9	30.5567
4	30.8015
4.1	31.0332
4.2	31.2526
4.3	31.4608
4.4	31.6586
4.5	31.8468
4.6	32.0259
4.7	32.1968
4.8	32.3599
4.9	32.5158
5	32.6649
5.1	32.8079
5.2	32.945
5.3	33.0767
5.4	33.2032
5.5	33.3251
5.6	33.4424
5.7	33.5556
5.8	33.6649
5.9	33.7704
6	33.8725
6.1	33.9714
6.2	34.0672
6.3	34.1601
6.4	34.2503
6.5	34.3379
6.6	34.4231
6.7	34.506
6.8	34.5867
6.9	34.6653
7	34.742
7.1	34.8168
7.2	34.8898
7.3	34.9612
7.4	35.031
7.5	35.0992
7.6	35.166
7.7	35.2314
7.8	35.2955
7.9	35.3583
8	35.4199
8.1	35.4803
8.2	35.5396
8.3	35.5979
8.4	35.6551
8.5	35.7114
8.6	35.7667
8.7	35.8211
8.8	35.8746
8.9	35.9273
9	35.9792
9.1	36.0302
9.2	36.0806
9.3	36.1302
9.4	36.1791
9.5	36.2273
9.6	36.2749
9.7	36.3218
9.8	36.3681
9.9	36.4138
10	36.4589
10.1	36.5035
10.2	36.5475
10.3	36.5909
10.4	36.6339
10.5	36.6764
10.6	36.7183
10.7	36.7598
10.8	36.8008
10.9	36.8414
11	36.8815
11.1	36.9212
11.2	36.9604
11.3	36.9993
11.4	37.0377
11.5	37.0758
11.6	37.1134
11.7	37.1507
11.8	37.1876
11.9	37.2242
12	37.2604
12.1	37.2962
12.2	37.3317
12.3	37.3669
12.4	37.4017
12.5	37.4362
12.6	37.4704
12.7	37.5042
12.8	37.5378
12.9	37.571
13	37.604
13.1	37.6367
13.2	37.669
13.3	37.7011
13.4	37.7329
13.5	37.7644
13.6	37.7956
13.7	37.8266
13.8	37.8573
13.9	37.8877
14	37.9179
14.1	37.9478
14.2	37.9775
14.3	38.0069
14.4	38.036
14.5	38.0649
14.6	38.0936
14.7	38.122
14.8	38.1502
14.9	38.1781
15	38.2058
15.1	38.2332
15.2	38.2605
15.3	38.2875
15.4	38.3142
15.5	38.3408
15.6	38.3671
15.7	38.3932
15.8	38.4191
15.9	38.4447
16	38.4702
16.1	38.4954
16.2	38.5204
16.3	38.5452
16.4	38.5698
16.5	38.5941
16.6	38.6183
16.7	38.6423
16.8	38.666
16.9	38.6896
17	38.7129
17.1	38.7361
17.2	38.759
17.3	38.7818
17.4	38.8043
17.5	38.8267
17.6	38.8488
17.7	38.8708
17.8	38.8926
17.9	38.9141
18	38.9355
18.1	38.9567
18.2	38.9777
18.3	38.9986
18.4	39.0192
18.5	39.0397
18.6	39.0599
18.7	39.08
18.8	39.0999
18.9	39.1196
19	39.1392
19.1	39.1585
19.2	39.1777
19.3	39.1967
19.4	39.2155
19.5	39.2342
19.6	39.2526
19.7	39.2709
19.8	39.2891
19.9	39.307
20	39.3248
20.1	39.3424
20.2	39.3599
20.3	39.3771
20.4	39.3942
20.5	39.4112
20.6	39.428
20.7	39.4446
20.8	39.461
20.9	39.4773
21	39.4934
21.1	39.5094
21.2	39.5251
21.3	39.5408
21.4	39.5563
21.5	39.5716
21.6	39.5867
21.7	39.6017
21.8	39.6166
21.9	39.6313
22	39.6458
22.1	39.6602
22.2	39.6744
22.3	39.6885
22.4	39.7024
22.5	39.7162
22.6	39.7298
22.7	39.7432
22.8	39.7566
22.9	39.7697
23	39.7828
23.1	39.7956
23.2	39.8084
23.3	39.821
23.4	39.8334
23.5	39.8457
23.6	39.8579
23.7	39.8699
23.8	39.8818
23.9	39.8935
24	39.9051
24.1	39.9166
24.2	39.9279
24.3	39.9391
24.4	39.9501
24.5	39.961
24.6	39.9718
24.7	39.9824
24.8	39.9929
24.9	40.0033
25	40.0135
25.1	40.0236
25.2	40.0336
25.3	40.0435
25.4	40.0532
25.5	40.0628
25.6	40.0722
25.7	40.0815
25.8	40.0907
25.9	40.0998
26	40.1088
26.1	40.1176
26.2	40.1263
26.3	40.1349
26.4	40.1433
26.5	40.1516
26.6	40.1598
26.7	40.1679
26.8	40.1759
26.9	40.1837
27	40.1915
27.1	40.1991
27.2	40.2066
27.3	40.2139
27.4	40.2212
27.5	40.2283
27.6	40.2354
27.7	40.2423
27.8	40.2491
27.9	40.2557
28	40.2623
28.1	40.2688
28.2	40.2751
28.3	40.2813
28.4	40.2875
28.5	40.2935
28.6	40.2994
28.7	40.3052
28.8	40.3109
28.9	40.3164
29	40.3219
29.1	40.3273
29.2	40.3325
29.3	40.3377
29.4	40.3427
29.5	40.3477
29.6	40.3525
29.7	40.3572
29.8	40.3619
29.9	40.3664
30	40.3708
30.1	40.3752
30.2	40.3794
30.3	40.3835
30.4	40.3876
30.5	40.3915
30.6	40.3953
30.7	40.3991
30.8	40.4027
30.9	40.4062
31	40.4097
31.1	40.413
31.2	40.4163
31.3	40.4195
31.4	40.4225
31.5	40.4255
31.6	40.4284
31.7	40.4312
31.8	40.4339
31.9	40.4365
32	40.439
32.1	40.4414
32.2	40.4437
32.3	40.446
32.4	40.4481
32.5	40.4502
32.6	40.4522
32.7	40.4541
32.8	40.4559
32.9	40.4576
33	40.4592
33.1	40.4608
33.2	40.4622
33.3	40.4636
33.4	40.4649
33.5	40.4661
33.6	40.4672
33.7	40.4683
33.8	40.4692
33.9	40.4701
34	40.4709
34.1	40.4716
34.2	40.4723
34.3	40.4728
34.4	40.4733
34.5	40.4737
34.6	40.474
34.7	40.4743
34.8	40.4744
34.9	40.4745
35	40.4745
35.1	40.4744
35.2	40.4743
35.3	40.4741
35.4	40.4738
35.5	40.4734
35.6	40.4729
35.7	40.4724
35.8	40.4718
35.9	40.4711
36	40.4704
36.1	40.4696
36.2	40.4687
36.3	40.4677
36.4	40.4667
36.5	40.4656
36.6	40.4644
36.7	40.4632
36.8	40.4619
36.9	40.4605
37	40.459
37.1	40.4575
37.2	40.4559
37.3	40.4543
37.4	40.4525
37.5	40.4507
37.6	40.4489
37.7	40.4469
37.8	40.4449
37.9	40.4429
38	40.4408
38.1	40.4386
38.2	40.4363
38.3	40.434
38.4	40.4316
38.5	40.4292
38.6	40.4266
38.7	40.4241
38.8	40.4214
38.9	40.4187
39	40.416
39.1	40.4131
39.2	40.4102
39.3	40.4073
39.4	40.4043
39.5	40.4012
39.6	40.3981
39.7	40.3949
39.8	40.3916
39.9	40.3883
40	40.385
40.1	40.3815
40.2	40.3781
40.3	40.3745
40.4	40.3709
40.5	40.3672
40.6	40.3635
40.7	40.3598
40.8	40.3559
40.9	40.352
41	40.3481
41.1	40.3441
41.2	40.3401
41.3	40.3359
41.4	40.3318
41.5	40.3276
41.6	40.3233
41.7	40.319
41.8	40.3146
41.9	40.3101
42	40.3057
42.1	40.3011
42.2	40.2965
42.3	40.2919
42.4	40.2872
42.5	40.2824
42.6	40.2776
42.7	40.2728
42.8	40.2679
42.9	40.2629
43	40.2579
43.1	40.2529
43.2	40.2478
43.3	40.2426
43.4	40.2374
43.5	40.2322
43.6	40.2269
43.7	40.2215
43.8	40.2161
43.9	40.2107
44	40.2052
44.1	40.1997
44.2	40.1941
44.3	40.1884
44.4	40.1828
44.5	40.177
44.6	40.1713
44.7	40.1654
44.8	40.1596
44.9	40.1537
45	40.1477
45.1	40.1417
45.2	40.1357
45.3	40.1296
45.4	40.1234
45.5	40.1172
45.6	40.111
45.7	40.1047
45.8	40.0984
45.9	40.0921
46	40.0857
46.1	40.0792
46.2	40.0728
46.3	40.0662
46.4	40.0597
46.5	40.0531
46.6	40.0464
46.7	40.0397
46.8	40.033
46.9	40.0262
47	40.0194
47.1	40.0125
47.2	40.0056
47.3	39.9987
47.4	39.9917
47.5	39.9847
47.6	39.9776
47.7	39.9705
47.8	39.9634
47.9	39.9562
48	39.949
48.1	39.9418
48.2	39.9345
48.3	39.9271
48.4	39.9198
48.5	39.9124
48.6	39.9049
48.7	39.8974
48.8	39.8899
48.9	39.8824
49	39.8748
49.1	39.8671
49.2	39.8595
49.3	39.8518
49.4	39.844
49.5	39.8363
49.6	39.8285
49.7	39.8206
49.8	39.8127
49.9	39.8048
50	39.7969
50.1	39.7889
50.2	39.7809
50.3	39.7728
50.4	39.7647
50.5	39.7566
50.6	39.7485
50.7	39.7403
50.8	39.732
50.9	39.7238
51	39.7155
51.1	39.7072
51.2	39.6988
51.3	39.6904
51.4	39.682
51.5	39.6736
51.6	39.6651
51.7	39.6566
51.8	39.648
51.9	39.6395
52	39.6308
52.1	39.6222
52.2	39.6135
52.3	39.6048
52.4	39.5961
52.5	39.5873
52.6	39.5785
52.7	39.5697
52.8	39.5609
52.9	39.552
53	39.5431
53.1	39.5341
53.2	39.5252
53.3	39.5162
53.4	39.5071
53.5	39.4981
53.6	39.489
53.7	39.4799
53.8	39.4707
53.9	39.4615
54	39.4523
54.1	39.4431
54.2	39.4339
54.3	39.4246
54.4	39.4153
54.5	39.4059
54.6	39.3966
54.7	39.3872
54.8	39.3778
54.9	39.3683
55	39.3588
55.1	39.3493
55.2	39.3398
55.3	39.3303
55.4	39.3207
55.5	39.3111
55.6	39.3015
55.7	39.2918
55.8	39.2821
55.9	39.2724
56	39.2627
56.1	39.253
56.2	39.2432
56.3	39.2334
56.4	39.2235
56.5	39.2137
56.6	39.2038
56.7	39.1939
56.8	39.184
56.9	39.1741
57	39.1641
57.1	39.1541
57.2	39.1441
57.3	39.134
57.4	39.124
57.5	39.1139
57.6	39.1038
57.7	39.0937
57.8	39.0835
57.9	39.0733
58	39.0631
58.1	39.0529
58.2	39.0427
58.3	39.0324
58.4	39.0221
58.5	39.0118
58.6	39.0015
58.7	38.9911
58.8	38.9808
58.9	38.9704
59	38.96
59.1	38.9496
59.2	38.9391
59.3	38.9286
59.4	38.9181
59.5	38.9076
59.6	38.8971
59.7	38.8865
59.8	38.876
59.9	38.8654
60	38.8548
60.1	38.8441
60.2	38.8335
60.3	38.8228
60.4	38.8121
60.5	38.8014
60.6	38.7907
60.7	38.78
60.8	38.7692
60.9	38.7584
61	38.7476
61.1	38.7368
61.2	38.726
61.3	38.7152
61.4	38.7043
61.5	38.6934
61.6	38.6825
61.7	38.6716
61.8	38.6606
61.9	38.6497
62	38.6387
62.1	38.6277
62.2	38.6167
62.3	38.6057
62.4	38.5947
62.5	38.5836
62.6	38.5726
62.7	38.5615
62.8	38.5504
62.9	38.5393
63	38.5281
63.1	38.517
63.2	38.5058
63.3	38.4946
63.4	38.4834
63.5	38.4722
63.6	38.461
63.7	38.4498
63.8	38.4385
63.9	38.4272
64	38.416
64.1	38.4047
64.2	38.3934
64.3	38.382
64.4	38.3707
64.5	38.3593
64.6	38.348
64.7	38.3366
64.8	38.3252
64.9	38.3138
65	38.3024
65.1	38.2909
65.2	38.2795
65.3	38.268
65.4	38.2566
65.5	38.2451
65.6	38.2336
65.7	38.2221
65.8	38.2106
65.9	38.199
66	38.1875
66.1	38.1759
66.2	38.1643
66.3	38.1528
66.4	38.1412
66.5	38.1296
66.6	38.1179
66.7	38.1063
66.8	38.0947
66.9	38.083
67	38.0714
67.1	38.0597
67.2	38.048
67.3	38.0363
67.4	38.0246
67.5	38.0129
67.6	38.0012
67.7	37.9894
67.8	37.9777
67.9	37.9659
68	37.9542
68.1	37.9424
68.2	37.9306
68.3	37.9188
68.4	37.907
68.5	37.8952
68.6	37.8833
68.7	37.8715
68.8	37.8597
68.9	37.8478
69	37.8359
69.1	37.8241
69.2	37.8122
69.3	37.8003
69.4	37.7884
69.5	37.7765
69.6	37.7646
69.7	37.7527
69.8	37.7407
69.9	37.7288
70	37.7168
70.1	37.7049
70.2	37.6929
70.3	37.6809
70.4	37.669
70.5	37.657
70.6	37.645
70.7	37.633
70.8	37.621
70.9	37.609
71	37.5969
71.1	37.5849
71.2	37.5729
71.3	37.5608
71.4	37.5488
71.5	37.5367
71.6	37.5246
71.7	37.5126
71.8	37.5005
71.9	37.4884
72	37.4763
72.1	37.4642
72.2	37.4521
72.3	37.44
72.4	37.4279
72.5	37.4158
72.6	37.4037
72.7	37.3915
72.8	37.3794
72.9	37.3672
73	37.3551
73.1	37.3429
73.2	37.3308
73.3	37.3186
73.4	37.3065
73.5	37.2943
73.6	37.2821
73.7	37.2699
73.8	37.2577
73.9	37.2455
74	37.2333
74.1	37.2211
74.2	37.2089
74.3	37.1967
74.4	37.1845
74.5	37.1723
74.6	37.1601
74.7	37.1479
74.8	37.1356
74.9	37.1234
75	37.1112
75.1	37.0989
75.2	37.0867
75.3	37.0744
75.4	37.0622
75.5	37.0499
75.6	37.0377
75.7	37.0254
75.8	37.0131
75.9	37.0009
76	36.9886
76.1	36.9763
76.2	36.964
76.3	36.9518
76.4	36.9395
76.5	36.9272
76.6	36.9149
76.7	36.9026
76.8	36.8903
76.9	36.878
77	36.8657
77.1	36.8534
77.2	36.8411
77.3	36.8288
77.4	36.8165
77.5	36.8042
77.6	36.7919
77.7	36.7796
77.8	36.7673
77.9	36.755
78	36.7427
78.1	36.7304
78.2	36.718
78.3	36.7057
78.4	36.6934
78.5	36.6811
78.6	36.6688
78.7	36.6564
78.8	36.6441
78.9	36.6318
79	36.6195
79.1	36.6071
79.2	36.5948
79.3	36.5825
79.4	36.5701
79.5	36.5578
79.6	36.5455
79.7	36.5332
79.8	36.5208
79.9	36.5085
80	36.4962
80.1	36.4838
80.2	36.4715
80.3	36.4592
80.4	36.4468
80.5	36.4345
80.6	36.4222
80.7	36.4098
80.8	36.3975
80.9	36.3852
81	36.3728
81.1	36.3605
81.2	36.3482
81.3	36.3358
81.4	36.3235
81.5	36.3112
81.6	36.2988
81.7	36.2865
81.8	36.2742
81.9	36.2619
82	36.2495
82.1	36.2372
82.2	36.2249
82.3	36.2126
82.4	36.2002
82.5	36.1879
82.6	36.1756
82.7	36.1633
82.8	36.1509
82.9	36.1386
83	36.1263
83.1	36.114
83.2	36.1017
83.3	36.0894
83.4	36.0771
83.5	36.0647
83.6	36.0524
83.7	36.0401
83.8	36.0278
83.9	36.0155
84	36.0032
84.1	35.9909
84.2	35.9786
84.3	35.9663
84.4	35.954
84.5	35.9417
84.6	35.9294
84.7	35.9172
84.8	35.9049
84.9	35.8926
85	35.8803
85.1	35.868
85.2	35.8557
85.3	35.8435
85.4	35.8312
85.5	35.8189
85.6	35.8066
85.7	35.7944
85.8	35.7821
85.9	35.7698
86	35.7576
86.1	35.7453
86.2	35.7331
86.3	35.7208
86.4	35.7086
86.5	35.6963
86.6	35.6841
86.7	35.6718
86.8	35.6596
86.9	35.6474
87	35.6351
87.1	35.6229
87.2	35.6107
87.3	35.5984
87.4	35.5862
87.5	35.574
87.6	35.5618
87.7	35.5496
87.8	35.5373
87.9	35.5251
88	35.5129
88.1	35.5007
88.2	35.4885
88.3	35.4763
88.4	35.4641
88.5	35.452
88.6	35.4398
88.7	35.4276
88.8	35.4154
88.9	35.4032
89	35.391
89.1	35.3789
89.2	35.3667
89.3	35.3545
89.4	35.3424
89.5	35.3302
89.6	35.3181
89.7	35.3059
89.8	35.2938
89.9	35.2816
90	35.2695
90.1	35.2573
