Time(ms)	Membrane_Voltage(mV)
-5	-88.5032
-4.9	-88.5032
-4.8	-88.5032
-4.7	-88.5032
-4.6	-88.5032
-4.5	-88.5032
-4.4	-88.5032
-4.3	-88.5032
-4.2	-88.5032
-4.1	-88.5032
-4	-88.5032
-3.9	-88.5032
-3.8	-88.5032
-3.7	-88.5032
-3.6	-88.5032
-3.5	-88.5032
-3.4	-88.5032
-3.3	-88.5032
-3.2	-88.5032
-3.1	-88.5032
-3	-88.5032
-2.9	-88.5032
-2.8	-88.5032
-2.7	-88.5032
-2.6	-88.5032
-2.5	-88.5032
-2.4	-88.5032
-2.3	-88.5032
-2.2	-88.5032
-2.1	-88.5032
-2	-88.5032
-1.9	-88.5032
-1.8	-88.5032
-1.7	-88.5032
-1.6	-88.5032
-1.5	-88.5032
-1.4	-88.5032
-1.3	-88.5032
-1.2	-88.5032
-1.1	-88.5032
-1	-88.5032
-0.9	-88.5032
-0.8	-88.5032
-0.7	-88.5032
-0.6	-88.5032
-0.5	-88.5032
-0.4	-88.5032
-0.3	-88.5032
-0.2	-88.5032
-0.1	-88.5032
0	-88.5032
0.1	-80.5901
0.2	-72.7371
0.3	-64.8548
0.4	-56.9193
0.5	-48.8961
0.6	-48.6102
0.7	-47.8419
0.8	-46.4147
0.9	-44.1039
1	-40.4622
1.1	-34.4074
1.2	-23.0887
1.3	-1.41179
1.4	21.337
1.5	28.2892
1.6	30.0634
1.7	31.2567
1.8	32.3145
1.9	33.2717
2	34.1374
2.1	34.9195
2.2	35.6254
2.3	36.2622
2.4	36.8364
2.5	37.3542
2.6	37.8211
2.7	38.2422
2.8	38.6222
2.9	38.9652
3	39.2748
3.1	39.5545
3.2	39.8073
3.3	40.0358
3.4	40.2423
3.5	40.4291
3.6	40.598
3.7	40.7507
3.8	40.8888
3.9	41.0135
4	41.1262
4.1	41.228
4.2	41.3198
4.3	41.4025
4.4	41.477
4.5	41.5439
4.6	41.604
4.7	41.6577
4.8	41.7058
4.9	41.7485
5	41.7865
5.1	41.8201
5.2	41.8497
5.3	41.8756
5.4	41.8981
5.5	41.9175
5.6	41.9341
5.7	41.948
5.8	41.9596
5.9	41.969
6	41.9763
6.1	41.9819
6.2	41.9857
6.3	41.988
6.4	41.9888
6.5	41.9884
6.6	41.9867
6.7	41.984
6.8	41.9802
6.9	41.9756
7	41.9701
7.1	41.9638
7.2	41.9569
7.3	41.9493
7.4	41.9412
7.5	41.9326
7.6	41.9234
7.7	41.9139
7.8	41.904
7.9	41.8937
8	41.8832
8.1	41.8724
8.2	41.8614
8.3	41.8501
8.4	41.8387
8.5	41.8272
8.6	41.8155
8.7	41.8037
8.8	41.7918
8.9	41.7799
9	41.7679
9.1	41.7559
9.2	41.7439
9.3	41.7319
9.4	41.7199
9.5	41.7079
