Time(ms)	Membrane_Voltage(mV)
-5	-88.5695
-4.9	-88.5695
-4.8	-88.5695
-4.7	-88.5695
-4.6	-88.5695
-4.5	-88.5695
-4.4	-88.5695
-4.3	-88.5695
-4.2	-88.5695
-4.1	-88.5695
-4	-88.5695
-3.9	-88.5695
-3.8	-88.5695
-3.7	-88.5695
-3.6	-88.5695
-3.5	-88.5695
-3.4	-88.5695
-3.3	-88.5695
-3.2	-88.5695
-3.1	-88.5695
-3	-88.5695
-2.9	-88.5695
-2.8	-88.5695
-2.7	-88.5695
-2.6	-88.5695
-2.5	-88.5695
-2.4	-88.5695
-2.3	-88.5695
-2.2	-88.5695
-2.1	-88.5695
-2	-88.5695
-1.9	-88.5695
-1.8	-88.5695
-1.7	-88.5695
-1.6	-88.5695
-1.5	-88.5695
-1.4	-88.5695
-1.3	-88.5695
-1.2	-88.5695
-1.1	-88.5695
-1	-88.5695
-0.9	-88.5695
-0.8	-88.5695
-0.7	-88.5695
-0.6	-88.5695
-0.5	-88.5695
-0.4	-88.5695
-0.3	-88.5695
-0.2	-88.5695
-0.1	-88.5695
0	-88.5695
0.1	-80.6565
0.2	-72.8037
0.3	-64.9212
0.4	-56.9851
0.5	-48.9614
0.6	-48.6753
0.7	-47.9059
0.8	-46.4749
0.9	-44.1538
1	-40.4857
1.1	-34.3562
1.2	-22.7882
1.3	-0.440426
1.4	22.4225
1.5	28.9569
1.6	30.6231
1.7	31.7624
1.8	32.7616
1.9	33.6532
2	34.4484
2.1	35.1566
2.2	35.7866
2.3	36.3462
2.4	36.8426
2.5	37.2822
2.6	37.6708
2.7	38.0138
2.8	38.3158
2.9	38.5811
3	38.8136
3.1	39.0166
3.2	39.1932
3.3	39.3462
3.4	39.4781
3.5	39.5911
3.6	39.6872
3.7	39.7682
3.8	39.8358
3.9	39.8912
4	39.936
4.1	39.9711
4.2	39.9977
4.3	40.0168
4.4	40.029
4.5	40.0353
4.6	40.0363
4.7	40.0326
4.8	40.0247
4.9	40.0131
5	39.9984
5.1	39.9808
5.2	39.9608
5.3	39.9386
5.4	39.9146
5.5	39.8889
5.6	39.8619
5.7	39.8338
5.8	39.8046
5.9	39.7746
6	39.744
6.1	39.7128
6.2	39.6812
6.3	39.6493
6.4	39.6172
6.5	39.5849
6.6	39.5525
6.7	39.5202
6.8	39.4879
6.9	39.4557
7	39.4237
7.1	39.3919
7.2	39.3603
7.3	39.3289
7.4	39.2979
7.5	39.2671
7.6	39.2367
7.7	39.2066
7.8	39.1769
7.9	39.1476
8	39.1187
8.1	39.0902
8.2	39.062
8.3	39.0343
8.4	39.007
8.5	38.9801
8.6	38.9537
8.7	38.9277
8.8	38.902
8.9	38.8769
9	38.8521
9.1	38.8278
9.2	38.8038
9.3	38.7803
9.4	38.7573
9.5	38.7346
9.6	38.7123
9.7	38.6904
9.8	38.669
9.9	38.6479
10	38.6272
10.1	38.6069
10.2	38.587
10.3	38.5674
10.4	38.5482
10.5	38.5294
10.6	38.5109
10.7	38.4928
10.8	38.4751
10.9	38.4576
11	38.4405
11.1	38.4238
11.2	38.4073
11.3	38.3912
11.4	38.3754
11.5	38.3599
11.6	38.3447
11.7	38.3297
11.8	38.3151
11.9	38.3008
12	38.2867
12.1	38.2729
12.2	38.2594
12.3	38.2461
12.4	38.2331
12.5	38.2203
12.6	38.2078
12.7	38.1955
12.8	38.1835
12.9	38.1717
13	38.1601
13.1	38.1487
13.2	38.1375
13.3	38.1266
13.4	38.1158
13.5	38.1053
13.6	38.0949
13.7	38.0848
13.8	38.0748
13.9	38.065
14	38.0554
14.1	38.0459
14.2	38.0366
14.3	38.0275
14.4	38.0186
14.5	38.0098
14.6	38.0011
14.7	37.9926
14.8	37.9843
14.9	37.9761
15	37.968
15.1	37.96
15.2	37.9522
15.3	37.9446
15.4	37.937
15.5	37.9295
15.6	37.9222
15.7	37.915
15.8	37.9079
15.9	37.9009
16	37.894
16.1	37.8872
16.2	37.8805
16.3	37.8739
16.4	37.8674
16.5	37.861
16.6	37.8546
16.7	37.8484
16.8	37.8422
16.9	37.8361
17	37.8301
17.1	37.8241
17.2	37.8183
17.3	37.8125
17.4	37.8067
17.5	37.801
17.6	37.7954
17.7	37.7899
17.8	37.7844
17.9	37.7789
18	37.7735
18.1	37.7682
18.2	37.7629
18.3	37.7576
18.4	37.7524
18.5	37.7473
18.6	37.7421
18.7	37.7371
18.8	37.732
18.9	37.727
19	37.722
19.1	37.7171
19.2	37.7122
19.3	37.7073
19.4	37.7024
19.5	37.6976
19.6	37.6928
19.7	37.688
19.8	37.6832
19.9	37.6785
20	37.6738
20.1	37.6691
20.2	37.6644
20.3	37.6597
20.4	37.6551
20.5	37.6504
20.6	37.6458
20.7	37.6412
20.8	37.6366
20.9	37.6319
21	37.6273
21.1	37.6228
21.2	37.6182
21.3	37.6136
21.4	37.609
21.5	37.6044
21.6	37.5998
21.7	37.5953
21.8	37.5907
21.9	37.5861
22	37.5815
22.1	37.5769
22.2	37.5723
22.3	37.5677
22.4	37.5631
22.5	37.5585
22.6	37.5539
22.7	37.5493
22.8	37.5446
22.9	37.54
23	37.5353
23.1	37.5307
23.2	37.526
23.3	37.5213
23.4	37.5166
23.5	37.5119
23.6	37.5072
23.7	37.5024
23.8	37.4977
23.9	37.4929
24	37.4881
24.1	37.4833
24.2	37.4785
24.3	37.4736
24.4	37.4688
24.5	37.4639
24.6	37.459
24.7	37.4541
24.8	37.4492
24.9	37.4442
25	37.4392
25.1	37.4342
25.2	37.4292
25.3	37.4242
25.4	37.4191
25.5	37.414
25.6	37.4089
25.7	37.4038
25.8	37.3986
