Time(ms)	Membrane_Voltage(mV)
-5	-88.5057
-4.9	-88.5057
-4.8	-88.5057
-4.7	-88.5057
-4.6	-88.5057
-4.5	-88.5057
-4.4	-88.5057
-4.3	-88.5057
-4.2	-88.5057
-4.1	-88.5057
-4	-88.5057
-3.9	-88.5057
-3.8	-88.5057
-3.7	-88.5057
-3.6	-88.5057
-3.5	-88.5057
-3.4	-88.5057
-3.3	-88.5057
-3.2	-88.5057
-3.1	-88.5057
-3	-88.5057
-2.9	-88.5057
-2.8	-88.5057
-2.7	-88.5057
-2.6	-88.5057
-2.5	-88.5057
-2.4	-88.5057
-2.3	-88.5057
-2.2	-88.5057
-2.1	-88.5057
-2	-88.5057
-1.9	-88.5057
-1.8	-88.5057
-1.7	-88.5057
-1.6	-88.5057
-1.5	-88.5057
-1.4	-88.5057
-1.3	-88.5057
-1.2	-88.5057
-1.1	-88.5057
-1	-88.5057
-0.9	-88.5057
-0.8	-88.5057
-0.7	-88.5057
-0.6	-88.5057
-0.5	-88.5057
-0.4	-88.5057
-0.3	-88.5057
-0.2	-88.5057
-0.1	-88.5057
0	-88.5057
0.1	-80.5925
0.2	-72.7396
0.3	-64.8573
0.4	-56.9218
0.5	-48.8986
0.6	-48.5626
0.7	-47.7882
0.8	-46.3473
0.9	-44.0098
1	-40.3161
1.1	-34.149
1.2	-22.5616
1.3	-0.486292
1.4	21.8586
1.5	28.4242
1.6	30.1462
1.7	31.3299
1.8	32.3807
1.9	33.331
2	34.1899
2.1	34.9651
2.2	35.6642
2.3	36.2943
2.4	36.862
2.5	37.3734
2.6	37.8341
2.7	38.2491
2.8	38.6231
2.9	38.9601
3	39.2641
3.1	39.5382
3.2	39.7854
3.3	40.0085
3.4	40.2099
3.5	40.3915
3.6	40.5555
3.7	40.7034
3.8	40.8368
3.9	40.957
4	41.0654
4.1	41.1629
4.2	41.2506
4.3	41.3294
4.4	41.4
4.5	41.4632
4.6	41.5197
4.7	41.57
4.8	41.6148
4.9	41.6544
5	41.6893
5.1	41.7199
5.2	41.7466
5.3	41.7697
5.4	41.7896
5.5	41.8064
5.6	41.8205
5.7	41.8321
5.8	41.8414
5.9	41.8485
6	41.8538
6.1	41.8573
6.2	41.8591
6.3	41.8595
6.4	41.8585
6.5	41.8563
6.6	41.853
6.7	41.8486
6.8	41.8433
6.9	41.8371
7	41.8301
7.1	41.8225
7.2	41.8142
7.3	41.8053
7.4	41.7959
7.5	41.786
7.6	41.7757
7.7	41.765
7.8	41.754
7.9	41.7427
8	41.7311
8.1	41.7193
8.2	41.7073
8.3	41.6951
8.4	41.6828
8.5	41.6703
8.6	41.6578
8.7	41.6451
8.8	41.6324
8.9	41.6197
9	41.607
9.1	41.5942
9.2	41.5815
9.3	41.5687
9.4	41.556
9.5	41.5433
9.6	41.5307
9.7	41.5182
9.8	41.5057
9.9	41.4933
10	41.4809
10.1	41.4687
10.2	41.4565
10.3	41.4445
10.4	41.4325
10.5	41.4207
10.6	41.409
10.7	41.3974
10.8	41.3859
10.9	41.3745
11	41.3633
11.1	41.3521
11.2	41.3411
11.3	41.3303
11.4	41.3195
11.5	41.3089
11.6	41.2984
11.7	41.288
11.8	41.2778
11.9	41.2677
12	41.2577
12.1	41.2479
12.2	41.2381
12.3	41.2285
12.4	41.2191
12.5	41.2097
12.6	41.2005
12.7	41.1914
12.8	41.1824
12.9	41.1735
13	41.1647
13.1	41.1561
13.2	41.1475
13.3	41.1391
13.4	41.1308
13.5	41.1225
13.6	41.1144
13.7	41.1064
13.8	41.0985
13.9	41.0906
14	41.0829
14.1	41.0753
14.2	41.0677
14.3	41.0602
14.4	41.0528
14.5	41.0455
14.6	41.0383
14.7	41.0312
14.8	41.0241
14.9	41.0171
15	41.0101
15.1	41.0033
15.2	40.9965
15.3	40.9897
15.4	40.983
15.5	40.9764
15.6	40.9698
15.7	40.9633
15.8	40.9568
15.9	40.9504
16	40.944
16.1	40.9377
16.2	40.9314
16.3	40.9251
16.4	40.9189
16.5	40.9127
16.6	40.9066
16.7	40.9005
16.8	40.8944
16.9	40.8883
17	40.8822
17.1	40.8762
17.2	40.8702
17.3	40.8642
17.4	40.8583
17.5	40.8523
17.6	40.8464
17.7	40.8404
17.8	40.8345
17.9	40.8286
18	40.8227
18.1	40.8168
18.2	40.8109
18.3	40.805
18.4	40.7991
18.5	40.7932
18.6	40.7872
18.7	40.7813
18.8	40.7754
18.9	40.7695
19	40.7635
19.1	40.7576
19.2	40.7516
19.3	40.7456
19.4	40.7396
19.5	40.7336
19.6	40.7276
19.7	40.7215
19.8	40.7155
19.9	40.7094
20	40.7033
20.1	40.6971
20.2	40.691
20.3	40.6848
20.4	40.6786
20.5	40.6723
20.6	40.666
20.7	40.6597
20.8	40.6534
20.9	40.647
21	40.6406
21.1	40.6342
21.2	40.6278
21.3	40.6213
21.4	40.6147
21.5	40.6082
21.6	40.6016
21.7	40.5949
21.8	40.5882
21.9	40.5815
22	40.5747
22.1	40.5679
22.2	40.5611
22.3	40.5542
22.4	40.5473
22.5	40.5403
22.6	40.5333
22.7	40.5262
22.8	40.5191
22.9	40.512
23	40.5048
23.1	40.4975
23.2	40.4903
23.3	40.4829
23.4	40.4756
23.5	40.4681
23.6	40.4606
23.7	40.4531
23.8	40.4455
23.9	40.4379
24	40.4303
24.1	40.4225
24.2	40.4148
24.3	40.4069
24.4	40.3991
24.5	40.3911
24.6	40.3832
24.7	40.3751
24.8	40.3671
24.9	40.3589
25	40.3508
25.1	40.3425
25.2	40.3342
25.3	40.3259
25.4	40.3175
25.5	40.3091
25.6	40.3006
25.7	40.292
25.8	40.2834
25.9	40.2747
26	40.266
26.1	40.2573
26.2	40.2484
26.3	40.2396
26.4	40.2306
26.5	40.2216
26.6	40.2126
26.7	40.2035
26.8	40.1944
26.9	40.1852
27	40.1759
27.1	40.1666
27.2	40.1572
27.3	40.1478
27.4	40.1384
27.5	40.1288
27.6	40.1192
27.7	40.1096
27.8	40.0999
27.9	40.0902
28	40.0804
28.1	40.0705
28.2	40.0606
28.3	40.0506
28.4	40.0406
28.5	40.0305
28.6	40.0204
28.7	40.0102
28.8	40
28.9	39.9897
29	39.9794
29.1	39.969
29.2	39.9585
29.3	39.948
29.4	39.9375
29.5	39.9268
29.6	39.9162
29.7	39.9055
29.8	39.8947
29.9	39.8839
30	39.873
30.1	39.862
30.2	39.8511
30.3	39.84
30.4	39.8289
30.5	39.8178
30.6	39.8066
30.7	39.7953
30.8	39.784
30.9	39.7727
31	39.7613
31.1	39.7498
31.2	39.7383
31.3	39.7267
31.4	39.7151
31.5	39.7034
31.6	39.6917
31.7	39.6799
31.8	39.6681
31.9	39.6563
32	39.6443
32.1	39.6324
32.2	39.6203
32.3	39.6083
32.4	39.5961
32.5	39.584
32.6	39.5717
32.7	39.5595
32.8	39.5471
32.9	39.5348
33	39.5223
33.1	39.5099
33.2	39.4973
33.3	39.4848
33.4	39.4721
33.5	39.4595
33.6	39.4468
33.7	39.434
33.8	39.4212
33.9	39.4083
34	39.3954
34.1	39.3824
34.2	39.3694
34.3	39.3564
34.4	39.3433
34.5	39.3301
34.6	39.3169
34.7	39.3037
34.8	39.2904
34.9	39.2771
35	39.2637
35.1	39.2503
35.2	39.2368
35.3	39.2233
35.4	39.2097
35.5	39.1961
35.6	39.1825
35.7	39.1688
35.8	39.155
35.9	39.1412
36	39.1274
36.1	39.1135
36.2	39.0996
36.3	39.0856
36.4	39.0716
36.5	39.0576
36.6	39.0435
36.7	39.0293
36.8	39.0151
36.9	39.0009
37	38.9866
37.1	38.9723
37.2	38.958
37.3	38.9436
37.4	38.9291
37.5	38.9147
37.6	38.9001
37.7	38.8856
37.8	38.8709
37.9	38.8563
38	38.8416
