Time(ms)	Membrane_Voltage(mV)
-5	-88.5867
-4.9	-88.5867
-4.8	-88.5867
-4.7	-88.5867
-4.6	-88.5867
-4.5	-88.5867
-4.4	-88.5867
-4.3	-88.5867
-4.2	-88.5867
-4.1	-88.5867
-4	-88.5867
-3.9	-88.5867
-3.8	-88.5867
-3.7	-88.5867
-3.6	-88.5867
-3.5	-88.5867
-3.4	-88.5867
-3.3	-88.5867
-3.2	-88.5867
-3.1	-88.5867
-3	-88.5867
-2.9	-88.5867
-2.8	-88.5867
-2.7	-88.5867
-2.6	-88.5867
-2.5	-88.5867
-2.4	-88.5867
-2.3	-88.5867
-2.2	-88.5867
-2.1	-88.5867
-2	-88.5867
-1.9	-88.5867
-1.8	-88.5867
-1.7	-88.5867
-1.6	-88.5867
-1.5	-88.5867
-1.4	-88.5867
-1.3	-88.5867
-1.2	-88.5867
-1.1	-88.5867
-1	-88.5867
-0.9	-88.5867
-0.8	-88.5867
-0.7	-88.5867
-0.6	-88.5867
-0.5	-88.5867
-0.4	-88.5867
-0.3	-88.5867
-0.2	-88.5867
-0.1	-88.5867
0	-88.5867
0.1	-80.6738
0.2	-72.821
0.3	-64.9385
0.4	-57.0023
0.5	-48.9784
0.6	-48.6923
0.7	-47.9227
0.8	-46.4906
0.9	-44.1668
1	-40.4919
1.1	-34.343
1.2	-22.7098
1.3	-0.186153
1.4	22.7009
1.5	29.1309
1.6	30.775
1.7	31.906
1.8	32.8958
1.9	33.7764
2	34.5593
2.1	35.2544
2.2	35.8706
2.3	36.4159
2.4	36.8977
2.5	37.3224
2.6	37.6961
2.7	38.0239
2.8	38.3107
2.9	38.5608
3	38.7779
3.1	38.9656
3.2	39.1269
3.3	39.2646
3.4	39.3811
3.5	39.4788
3.6	39.5596
3.7	39.6253
3.8	39.6776
3.9	39.7178
4	39.7473
4.1	39.7673
4.2	39.7788
4.3	39.7827
4.4	39.78
4.5	39.7713
4.6	39.7573
4.7	39.7387
4.8	39.716
4.9	39.6897
5	39.6603
5.1	39.6282
5.2	39.5937
5.3	39.5571
5.4	39.5188
5.5	39.4789
5.6	39.4378
5.7	39.3957
5.8	39.3527
5.9	39.309
6	39.2647
6.1	39.2201
6.2	39.1751
6.3	39.13
6.4	39.0848
6.5	39.0397
6.6	38.9946
6.7	38.9496
6.8	38.9049
6.9	38.8604
7	38.8162
7.1	38.7724
7.2	38.729
7.3	38.6859
7.4	38.6434
7.5	38.6013
7.6	38.5596
7.7	38.5185
7.8	38.4779
7.9	38.4378
8	38.3983
8.1	38.3593
8.2	38.3208
8.3	38.2829
8.4	38.2456
8.5	38.2088
8.6	38.1725
8.7	38.1368
8.8	38.1017
8.9	38.0671
9	38.033
9.1	37.9995
9.2	37.9666
9.3	37.9341
9.4	37.9022
9.5	37.8708
9.6	37.8399
9.7	37.8096
9.8	37.7797
9.9	37.7503
10	37.7214
10.1	37.693
10.2	37.6651
10.3	37.6376
10.4	37.6106
10.5	37.5841
10.6	37.558
10.7	37.5323
10.8	37.507
10.9	37.4822
11	37.4578
11.1	37.4338
11.2	37.4102
11.3	37.387
11.4	37.3642
11.5	37.3418
11.6	37.3197
11.7	37.298
11.8	37.2766
11.9	37.2557
12	37.235
12.1	37.2147
12.2	37.1947
12.3	37.1751
12.4	37.1557
12.5	37.1367
12.6	37.118
12.7	37.0996
12.8	37.0815
12.9	37.0637
13	37.0461
13.1	37.0289
13.2	37.0119
13.3	36.9951
13.4	36.9787
13.5	36.9625
13.6	36.9465
13.7	36.9308
13.8	36.9153
13.9	36.9001
14	36.8851
14.1	36.8703
14.2	36.8557
14.3	36.8413
14.4	36.8272
14.5	36.8133
14.6	36.7995
14.7	36.786
14.8	36.7726
14.9	36.7595
15	36.7465
15.1	36.7337
15.2	36.7211
15.3	36.7087
15.4	36.6964
15.5	36.6843
15.6	36.6723
15.7	36.6606
15.8	36.6489
15.9	36.6374
16	36.6261
16.1	36.6149
16.2	36.6038
16.3	36.5929
16.4	36.5821
16.5	36.5715
16.6	36.561
16.7	36.5506
16.8	36.5403
16.9	36.5301
17	36.5201
17.1	36.5101
17.2	36.5003
17.3	36.4906
17.4	36.481
17.5	36.4715
17.6	36.4621
17.7	36.4527
17.8	36.4435
17.9	36.4344
18	36.4254
18.1	36.4164
18.2	36.4075
18.3	36.3988
18.4	36.3901
18.5	36.3814
18.6	36.3729
18.7	36.3644
18.8	36.356
18.9	36.3477
19	36.3394
19.1	36.3312
19.2	36.3231
19.3	36.315
19.4	36.307
19.5	36.2991
19.6	36.2912
19.7	36.2834
19.8	36.2756
19.9	36.2678
20	36.2602
20.1	36.2525
20.2	36.245
20.3	36.2374
20.4	36.2299
20.5	36.2225
20.6	36.2151
20.7	36.2077
20.8	36.2004
20.9	36.1931
21	36.1859
21.1	36.1787
21.2	36.1715
21.3	36.1643
21.4	36.1572
21.5	36.1501
21.6	36.1431
21.7	36.1361
21.8	36.1291
21.9	36.1221
22	36.1151
22.1	36.1082
22.2	36.1013
22.3	36.0944
22.4	36.0876
22.5	36.0807
22.6	36.0739
22.7	36.0671
22.8	36.0603
22.9	36.0536
23	36.0468
23.1	36.0401
23.2	36.0333
23.3	36.0266
23.4	36.0199
23.5	36.0132
23.6	36.0066
23.7	35.9999
23.8	35.9932
23.9	35.9866
24	35.9799
24.1	35.9733
24.2	35.9667
24.3	35.9601
24.4	35.9534
24.5	35.9468
24.6	35.9402
24.7	35.9336
24.8	35.927
24.9	35.9204
25	35.9138
25.1	35.9072
25.2	35.9006
25.3	35.894
25.4	35.8874
25.5	35.8808
25.6	35.8742
25.7	35.8676
25.8	35.861
25.9	35.8544
26	35.8477
26.1	35.8411
26.2	35.8345
26.3	35.8279
26.4	35.8212
26.5	35.8146
26.6	35.8079
26.7	35.8013
26.8	35.7946
26.9	35.7879
27	35.7813
27.1	35.7746
27.2	35.7679
27.3	35.7612
27.4	35.7545
27.5	35.7478
27.6	35.741
27.7	35.7343
27.8	35.7275
27.9	35.7208
28	35.714
28.1	35.7072
28.2	35.7004
28.3	35.6936
28.4	35.6868
28.5	35.68
28.6	35.6731
28.7	35.6663
28.8	35.6594
28.9	35.6525
29	35.6456
29.1	35.6387
29.2	35.6318
29.3	35.6248
29.4	35.6179
29.5	35.6109
29.6	35.6039
29.7	35.5969
29.8	35.5899
29.9	35.5829
30	35.5758
30.1	35.5688
30.2	35.5617
30.3	35.5546
30.4	35.5475
30.5	35.5404
30.6	35.5332
30.7	35.5261
30.8	35.5189
30.9	35.5117
31	35.5045
31.1	35.4973
31.2	35.49
31.3	35.4828
31.4	35.4755
31.5	35.4682
31.6	35.4609
31.7	35.4535
31.8	35.4462
31.9	35.4388
32	35.4314
32.1	35.424
32.2	35.4166
32.3	35.4092
32.4	35.4017
32.5	35.3942
32.6	35.3867
32.7	35.3792
32.8	35.3716
32.9	35.3641
33	35.3565
33.1	35.3489
33.2	35.3413
33.3	35.3337
33.4	35.326
33.5	35.3183
33.6	35.3106
33.7	35.3029
33.8	35.2952
33.9	35.2874
34	35.2797
34.1	35.2719
34.2	35.264
34.3	35.2562
34.4	35.2484
34.5	35.2405
34.6	35.2326
34.7	35.2247
34.8	35.2167
34.9	35.2088
35	35.2008
35.1	35.1928
35.2	35.1848
35.3	35.1767
35.4	35.1687
35.5	35.1606
35.6	35.1525
35.7	35.1444
35.8	35.1362
35.9	35.1281
36	35.1199
36.1	35.1117
36.2	35.1035
36.3	35.0952
36.4	35.087
36.5	35.0787
36.6	35.0704
36.7	35.062
36.8	35.0537
36.9	35.0453
37	35.0369
37.1	35.0285
37.2	35.0201
37.3	35.0116
37.4	35.0032
37.5	34.9947
37.6	34.9862
37.7	34.9776
37.8	34.9691
37.9	34.9605
38	34.9519
38.1	34.9433
38.2	34.9346
38.3	34.926
38.4	34.9173
38.5	34.9086
38.6	34.8999
38.7	34.8911
38.8	34.8824
38.9	34.8736
39	34.8648
39.1	34.856
39.2	34.8471
39.3	34.8382
39.4	34.8294
39.5	34.8205
39.6	34.8115
39.7	34.8026
39.8	34.7936
39.9	34.7846
40	34.7756
40.1	34.7666
40.2	34.7575
40.3	34.7484
40.4	34.7394
40.5	34.7302
40.6	34.7211
40.7	34.712
40.8	34.7028
40.9	34.6936
41	34.6844
41.1	34.6751
41.2	34.6659
41.3	34.6566
41.4	34.6473
41.5	34.638
