Time(ms)	Membrane_Voltage(mV)
-5	-88.5174
-4.9	-88.5174
-4.8	-88.5174
-4.7	-88.5174
-4.6	-88.5174
-4.5	-88.5174
-4.4	-88.5174
-4.3	-88.5174
-4.2	-88.5174
-4.1	-88.5174
-4	-88.5174
-3.9	-88.5174
-3.8	-88.5174
-3.7	-88.5174
-3.6	-88.5174
-3.5	-88.5174
-3.4	-88.5174
-3.3	-88.5174
-3.2	-88.5174
-3.1	-88.5174
-3	-88.5174
-2.9	-88.5174
-2.8	-88.5174
-2.7	-88.5174
-2.6	-88.5174
-2.5	-88.5174
-2.4	-88.5174
-2.3	-88.5174
-2.2	-88.5174
-2.1	-88.5174
-2	-88.5174
-1.9	-88.5174
-1.8	-88.5174
-1.7	-88.5174
-1.6	-88.5174
-1.5	-88.5174
-1.4	-88.5174
-1.3	-88.5174
-1.2	-88.5174
-1.1	-88.5174
-1	-88.5174
-0.9	-88.5174
-0.8	-88.5174
-0.7	-88.5174
-0.6	-88.5174
-0.5	-88.5174
-0.4	-88.5174
-0.3	-88.5174
-0.2	-88.5174
-0.1	-88.5174
0	-88.5174
0.1	-80.6043
0.2	-72.7513
0.3	-64.8688
0.4	-56.933
0.5	-48.9093
0.6	-48.6223
0.7	-47.8518
0.8	-46.4206
0.9	-44.102
1	-40.4441
1.1	-34.3509
1.2	-22.924
1.3	-1.01292
1.4	21.6984
1.5	28.4811
1.6	30.221
1.7	31.4012
1.8	32.4452
1.9	33.3867
2	34.2356
2.1	35
2.2	35.6877
2.3	36.3061
2.4	36.862
2.5	37.3614
2.6	37.8102
2.7	38.2134
2.8	38.5757
2.9	38.9013
3	39.1939
3.1	39.457
3.2	39.6936
3.3	39.9063
3.4	40.0977
3.5	40.2699
3.6	40.4247
3.7	40.564
3.8	40.6893
3.9	40.8019
4	40.903
4.1	40.9939
4.2	41.0755
4.3	41.1486
4.4	41.214
4.5	41.2726
4.6	41.3248
4.7	41.3714
4.8	41.4128
4.9	41.4495
5	41.482
5.1	41.5106
5.2	41.5357
5.3	41.5576
5.4	41.5766
5.5	41.593
5.6	41.6069
5.7	41.6187
5.8	41.6285
5.9	41.6365
6	41.6428
6.1	41.6477
6.2	41.6513
6.3	41.6536
6.4	41.6548
6.5	41.655
6.6	41.6543
6.7	41.6529
