Time(ms)	Membrane_Voltage(mV)
-5	-7.65703
-4.9	-7.65709
-4.8	-7.65714
-4.7	-7.65719
-4.6	-7.65725
-4.5	-7.6573
-4.4	-7.65736
-4.3	-7.65741
-4.2	-7.65747
-4.1	-7.65752
-4	-7.65757
-3.9	-7.65763
-3.8	-7.65768
-3.7	-7.65774
-3.6	-7.65779
-3.5	-7.65785
-3.4	-7.6579
-3.3	-7.65796
-3.2	-7.65801
-3.1	-7.65806
-3	-7.65812
-2.9	-7.65817
-2.8	-7.65823
-2.7	-7.65828
-2.6	-7.65834
-2.5	-7.65839
-2.4	-7.65845
-2.3	-7.6585
-2.2	-7.65855
-2.1	-7.65861
-2	-7.65866
-1.9	-7.65872
-1.8	-7.65877
-1.7	-7.65883
-1.6	-7.65888
-1.5	-7.65894
-1.4	-7.65899
-1.3	-7.65905
-1.2	-7.6591
-1.1	-7.65915
-1	-7.65921
-0.9	-7.65926
-0.8	-7.65932
-0.7	-7.65937
-0.6	-7.65943
-0.5	-7.65948
-0.4	-7.65954
-0.3	-7.65959
-0.2	-7.65964
-0.1	-7.6597
0	-7.65975
0.1	0.337775
0.2	8.33029
0.3	16.3169
0.4	24.2967
0.5	32.2689
0.6	32.2375
0.7	32.2064
0.8	32.1755
0.9	32.1449
1	32.1145
1.1	32.0842
1.2	32.0541
1.3	32.0242
1.4	31.9944
1.5	31.9647
1.6	31.9352
1.7	31.9057
1.8	31.8763
1.9	31.847
2	31.8177
2.1	31.7885
2.2	31.7594
2.3	31.7303
2.4	31.7013
2.5	31.6724
2.6	31.6435
2.7	31.6146
2.8	31.5858
2.9	31.557
3	31.5283
3.1	31.4996
3.2	31.4709
3.3	31.4423
3.4	31.4137
3.5	31.3851
3.6	31.3566
3.7	31.3281
3.8	31.2997
3.9	31.2712
4	31.2428
4.1	31.2145
4.2	31.1861
4.3	31.1578
4.4	31.1296
4.5	31.1013
4.6	31.0731
4.7	31.0449
4.8	31.0168
4.9	30.9887
5	30.9606
5.1	30.9325
5.2	30.9045
5.3	30.8765
5.4	30.8485
5.5	30.8205
5.6	30.7926
5.7	30.7647
5.8	30.7368
5.9	30.709
6	30.6812
6.1	30.6534
6.2	30.6257
6.3	30.5979
6.4	30.5702
6.5	30.5426
6.6	30.5149
6.7	30.4873
6.8	30.4597
6.9	30.4322
7	30.4046
7.1	30.3771
7.2	30.3496
7.3	30.3222
7.4	30.2948
7.5	30.2674
7.6	30.24
7.7	30.2127
7.8	30.1853
7.9	30.1581
8	30.1308
8.1	30.1036
8.2	30.0764
8.3	30.0492
8.4	30.022
8.5	29.9949
8.6	29.9678
8.7	29.9407
8.8	29.9137
8.9	29.8867
9	29.8597
9.1	29.8327
9.2	29.8058
9.3	29.7789
9.4	29.752
9.5	29.7251
9.6	29.6983
9.7	29.6715
9.8	29.6447
9.9	29.618
10	29.5912
10.1	29.5645
10.2	29.5379
10.3	29.5112
10.4	29.4846
10.5	29.458
10.6	29.4315
10.7	29.4049
10.8	29.3784
10.9	29.3519
11	29.3255
11.1	29.299
11.2	29.2726
11.3	29.2463
11.4	29.2199
11.5	29.1936
11.6	29.1673
11.7	29.141
11.8	29.1148
11.9	29.0885
12	29.0623
12.1	29.0362
12.2	29.01
12.3	28.9839
12.4	28.9578
12.5	28.9318
12.6	28.9057
12.7	28.8797
12.8	28.8537
12.9	28.8278
13	28.8018
13.1	28.7759
13.2	28.75
13.3	28.7242
13.4	28.6983
13.5	28.6725
13.6	28.6468
13.7	28.621
13.8	28.5953
13.9	28.5696
14	28.5439
14.1	28.5183
14.2	28.4926
14.3	28.467
14.4	28.4415
14.5	28.4159
14.6	28.3904
14.7	28.3649
14.8	28.3395
14.9	28.314
15	28.2886
15.1	28.2632
15.2	28.2378
15.3	28.2125
15.4	28.1872
15.5	28.1619
15.6	28.1366
15.7	28.1114
15.8	28.0862
15.9	28.061
16	28.0358
16.1	28.0107
16.2	27.9856
16.3	27.9605
16.4	27.9354
16.5	27.9104
16.6	27.8854
16.7	27.8604
16.8	27.8355
16.9	27.8105
17	27.7856
17.1	27.7607
17.2	27.7359
17.3	27.7111
17.4	27.6862
17.5	27.6615
17.6	27.6367
17.7	27.612
17.8	27.5873
17.9	27.5626
18	27.5379
18.1	27.5133
18.2	27.4887
18.3	27.4641
