Time(ms)	Membrane_Voltage(mV)
-5	-88.5097
-4.9	-88.5097
-4.8	-88.5097
-4.7	-88.5097
-4.6	-88.5097
-4.5	-88.5097
-4.4	-88.5097
-4.3	-88.5097
-4.2	-88.5097
-4.1	-88.5097
-4	-88.5097
-3.9	-88.5097
-3.8	-88.5097
-3.7	-88.5097
-3.6	-88.5097
-3.5	-88.5097
-3.4	-88.5097
-3.3	-88.5097
-3.2	-88.5097
-3.1	-88.5097
-3	-88.5097
-2.9	-88.5097
-2.8	-88.5097
-2.7	-88.5097
-2.6	-88.5097
-2.5	-88.5097
-2.4	-88.5097
-2.3	-88.5097
-2.2	-88.5097
-2.1	-88.5097
-2	-88.5097
-1.9	-88.5097
-1.8	-88.5097
-1.7	-88.5097
-1.6	-88.5097
-1.5	-88.5097
-1.4	-88.5097
-1.3	-88.5097
-1.2	-88.5097
-1.1	-88.5097
-1	-88.5097
-0.9	-88.5097
-0.8	-88.5097
-0.7	-88.5097
-0.6	-88.5097
-0.5	-88.5097
-0.4	-88.5097
-0.3	-88.5097
-0.2	-88.5097
-0.1	-88.5097
0	-88.5097
0.1	-80.5795
0.2	-72.6974
0.3	-64.791
0.4	-56.8396
0.5	-48.8061
0.6	-48.5068
0.7	-47.7132
0.8	-46.2416
0.9	-43.8534
1	-40.0669
1.1	-33.7028
1.2	-21.647
1.3	1.0763
1.4	22.6753
1.5	28.6393
1.6	30.2891
1.7	31.4652
1.8	32.5134
1.9	33.4618
2	34.3192
2.1	35.0934
2.2	35.7919
2.3	36.4218
2.4	36.9898
2.5	37.5018
2.6	37.9635
2.7	38.38
2.8	38.7557
2.9	39.0949
3	39.4012
3.1	39.6779
3.2	39.9281
3.3	40.1543
3.4	40.3588
3.5	40.5439
3.6	40.7113
3.7	40.8627
3.8	40.9998
3.9	41.1237
4	41.2357
4.1	41.3369
4.2	41.4284
4.3	41.5108
4.4	41.5852
4.5	41.6521
4.6	41.7122
4.7	41.7662
4.8	41.8145
4.9	41.8577
5	41.8962
5.1	41.9303
5.2	41.9605
5.3	41.9871
5.4	42.0103
5.5	42.0306
5.6	42.048
5.7	42.0629
5.8	42.0754
5.9	42.0858
6	42.0943
6.1	42.1009
6.2	42.1059
6.3	42.1094
6.4	42.1115
6.5	42.1123
6.6	42.112
6.7	42.1106
6.8	42.1083
6.9	42.105
7	42.101
7.1	42.0963
7.2	42.0908
7.3	42.0848
7.4	42.0782
7.5	42.0712
7.6	42.0637
7.7	42.0558
7.8	42.0476
7.9	42.039
8	42.0302
8.1	42.0211
8.2	42.0118
8.3	42.0024
8.4	41.9928
8.5	41.983
8.6	41.9732
8.7	41.9633
8.8	41.9533
8.9	41.9433
9	41.9332
9.1	41.9231
9.2	41.9131
9.3	41.903
9.4	41.893
9.5	41.883
9.6	41.8731
9.7	41.8633
9.8	41.8535
