Time(ms)	Membrane_Voltage(mV)
-5	-88.5113
-4.9	-88.5113
-4.8	-88.5113
-4.7	-88.5113
-4.6	-88.5113
-4.5	-88.5113
-4.4	-88.5113
-4.3	-88.5113
-4.2	-88.5113
-4.1	-88.5113
-4	-88.5113
-3.9	-88.5113
-3.8	-88.5113
-3.7	-88.5113
-3.6	-88.5113
-3.5	-88.5113
-3.4	-88.5113
-3.3	-88.5113
-3.2	-88.5113
-3.1	-88.5113
-3	-88.5113
-2.9	-88.5113
-2.8	-88.5113
-2.7	-88.5113
-2.6	-88.5113
-2.5	-88.5113
-2.4	-88.5113
-2.3	-88.5113
-2.2	-88.5113
-2.1	-88.5113
-2	-88.5113
-1.9	-88.5113
-1.8	-88.5113
-1.7	-88.5113
-1.6	-88.5113
-1.5	-88.5113
-1.4	-88.5113
-1.3	-88.5113
-1.2	-88.5113
-1.1	-88.5113
-1	-88.5113
-0.9	-88.5113
-0.8	-88.5113
-0.7	-88.5113
-0.6	-88.5113
-0.5	-88.5113
-0.4	-88.5113
-0.3	-88.5113
-0.2	-88.5113
-0.1	-88.5113
0	-88.5113
0.1	-80.5981
0.2	-72.7451
0.3	-64.8627
0.4	-56.9269
0.5	-48.9034
0.6	-48.6169
0.7	-47.8472
0.8	-46.4175
0.9	-44.1017
1	-40.4496
1.1	-34.3701
1.2	-22.9817
1.3	-1.15435
1.4	21.5701
1.5	28.4126
1.6	30.1648
1.7	31.3503
1.8	32.4001
1.9	33.3482
2	34.2041
2.1	34.976
2.2	35.6715
2.3	36.2977
2.4	36.8613
2.5	37.3686
2.6	37.8252
2.7	38.2362
2.8	38.6062
2.9	38.9394
3	39.2396
3.1	39.5102
3.2	39.754
3.3	39.9739
3.4	40.1723
3.5	40.3512
3.6	40.5125
3.7	40.6581
3.8	40.7894
3.9	40.9078
4	41.0145
4.1	41.1107
4.2	41.1972
4.3	41.2751
4.4	41.345
4.5	41.4077
4.6	41.4639
4.7	41.5142
4.8	41.5591
4.9	41.599
5	41.6344
5.1	41.6658
5.2	41.6934
5.3	41.7176
5.4	41.7387
5.5	41.7569
5.6	41.7726
5.7	41.7858
5.8	41.797
5.9	41.8061
6	41.8135
6.1	41.8192
6.2	41.8234
6.3	41.8263
6.4	41.8279
6.5	41.8284
6.6	41.8278
6.7	41.8263
6.8	41.824
6.9	41.8209
7	41.8171
7.1	41.8127
7.2	41.8077
7.3	41.8022
7.4	41.7963
7.5	41.79
7.6	41.7833
7.7	41.7762
7.8	41.7689
7.9	41.7614
8	41.7536
8.1	41.7457
8.2	41.7376
8.3	41.7294
8.4	41.7211
8.5	41.7127
8.6	41.7042
8.7	41.6957
8.8	41.6872
8.9	41.6786
9	41.6701
9.1	41.6616
9.2	41.6531
9.3	41.6447
9.4	41.6363
9.5	41.6279
9.6	41.6197
9.7	41.6115
9.8	41.6034
9.9	41.5954
10	41.5875
10.1	41.5797
10.2	41.5719
10.3	41.5644
10.4	41.5569
10.5	41.5495
10.6	41.5423
10.7	41.5351
10.8	41.5281
10.9	41.5213
11	41.5145
11.1	41.5079
11.2	41.5014
11.3	41.4951
11.4	41.4888
11.5	41.4827
11.6	41.4768
11.7	41.4709
11.8	41.4652
11.9	41.4596
12	41.4542
12.1	41.4488
12.2	41.4436
12.3	41.4385
12.4	41.4336
12.5	41.4287
12.6	41.424
12.7	41.4194
12.8	41.4149
12.9	41.4105
13	41.4062
13.1	41.4021
13.2	41.398
13.3	41.3941
13.4	41.3902
13.5	41.3865
13.6	41.3828
13.7	41.3793
13.8	41.3758
13.9	41.3724
14	41.3692
14.1	41.366
14.2	41.3628
14.3	41.3598
14.4	41.3568
14.5	41.354
14.6	41.3512
14.7	41.3484
14.8	41.3458
14.9	41.3432
15	41.3406
15.1	41.3382
15.2	41.3357
15.3	41.3334
15.4	41.3311
15.5	41.3288
15.6	41.3266
15.7	41.3245
15.8	41.3224
15.9	41.3203
16	41.3183
16.1	41.3163
16.2	41.3144
16.3	41.3125
16.4	41.3106
16.5	41.3087
16.6	41.3069
16.7	41.3051
16.8	41.3033
16.9	41.3016
17	41.2999
17.1	41.2981
17.2	41.2964
17.3	41.2948
17.4	41.2931
17.5	41.2914
17.6	41.2898
17.7	41.2882
17.8	41.2865
17.9	41.2849
18	41.2833
18.1	41.2816
18.2	41.28
18.3	41.2784
18.4	41.2767
18.5	41.2751
18.6	41.2734
18.7	41.2718
18.8	41.2701
18.9	41.2684
19	41.2668
19.1	41.265
19.2	41.2633
19.3	41.2616
19.4	41.2598
19.5	41.2581
19.6	41.2563
19.7	41.2545
19.8	41.2526
19.9	41.2508
20	41.2489
20.1	41.247
20.2	41.245
20.3	41.2431
20.4	41.2411
20.5	41.2391
20.6	41.237
20.7	41.2349
20.8	41.2328
20.9	41.2307
21	41.2285
21.1	41.2263
21.2	41.224
21.3	41.2217
21.4	41.2194
21.5	41.217
21.6	41.2146
21.7	41.2122
21.8	41.2097
21.9	41.2072
22	41.2046
22.1	41.202
22.2	41.1994
22.3	41.1967
22.4	41.194
22.5	41.1912
22.6	41.1884
22.7	41.1855
22.8	41.1826
22.9	41.1797
23	41.1767
23.1	41.1736
23.2	41.1705
23.3	41.1674
23.4	41.1642
23.5	41.161
23.6	41.1577
23.7	41.1543
23.8	41.151
23.9	41.1475
24	41.144
24.1	41.1405
24.2	41.1369
24.3	41.1333
24.4	41.1296
24.5	41.1259
24.6	41.1221
24.7	41.1182
24.8	41.1143
24.9	41.1104
25	41.1064
25.1	41.1024
25.2	41.0983
25.3	41.0941
25.4	41.0899
25.5	41.0856
25.6	41.0813
25.7	41.077
25.8	41.0725
25.9	41.0681
26	41.0635
26.1	41.0589
26.2	41.0543
26.3	41.0496
26.4	41.0449
26.5	41.0401
26.6	41.0352
26.7	41.0303
26.8	41.0254
26.9	41.0204
27	41.0153
27.1	41.0102
27.2	41.005
27.3	40.9997
27.4	40.9945
27.5	40.9891
27.6	40.9837
27.7	40.9783
27.8	40.9728
27.9	40.9672
28	40.9616
28.1	40.9559
28.2	40.9502
28.3	40.9444
28.4	40.9386
28.5	40.9327
28.6	40.9268
28.7	40.9208
28.8	40.9148
28.9	40.9087
29	40.9025
29.1	40.8963
29.2	40.89
29.3	40.8837
29.4	40.8774
29.5	40.8709
29.6	40.8645
29.7	40.8579
29.8	40.8514
29.9	40.8447
30	40.838
30.1	40.8313
30.2	40.8245
30.3	40.8177
30.4	40.8108
30.5	40.8038
30.6	40.7968
30.7	40.7898
30.8	40.7827
30.9	40.7755
31	40.7683
31.1	40.7611
31.2	40.7537
31.3	40.7464
31.4	40.739
31.5	40.7315
31.6	40.724
31.7	40.7164
31.8	40.7088
31.9	40.7011
32	40.6934
32.1	40.6857
32.2	40.6778
32.3	40.67
32.4	40.6621
32.5	40.6541
32.6	40.6461
32.7	40.638
32.8	40.6299
32.9	40.6217
33	40.6135
33.1	40.6053
33.2	40.5969
33.3	40.5886
33.4	40.5802
33.5	40.5717
33.6	40.5632
33.7	40.5547
33.8	40.5461
33.9	40.5374
34	40.5287
