Time(ms)	Membrane_Voltage(mV)
-5	-88.5034
-4.9	-88.5034
-4.8	-88.5034
-4.7	-88.5034
-4.6	-88.5034
-4.5	-88.5034
-4.4	-88.5034
-4.3	-88.5034
-4.2	-88.5034
-4.1	-88.5034
-4	-88.5034
-3.9	-88.5034
-3.8	-88.5034
-3.7	-88.5034
-3.6	-88.5034
-3.5	-88.5034
-3.4	-88.5034
-3.3	-88.5034
-3.2	-88.5034
-3.1	-88.5034
-3	-88.5034
-2.9	-88.5034
-2.8	-88.5034
-2.7	-88.5034
-2.6	-88.5034
-2.5	-88.5034
-2.4	-88.5034
-2.3	-88.5034
-2.2	-88.5034
-2.1	-88.5034
-2	-88.5034
-1.9	-88.5034
-1.8	-88.5034
-1.7	-88.5034
-1.6	-88.5034
-1.5	-88.5034
-1.4	-88.5034
-1.3	-88.5034
-1.2	-88.5034
-1.1	-88.5034
-1	-88.5034
-0.9	-88.5034
-0.8	-88.5034
-0.7	-88.5034
-0.6	-88.5034
-0.5	-88.5034
-0.4	-88.5034
-0.3	-88.5034
-0.2	-88.5034
-0.1	-88.5034
0	-88.5034
0.1	-80.5902
0.2	-72.7373
0.3	-64.8551
0.4	-56.9196
0.5	-48.8964
0.6	-48.6106
0.7	-47.8426
0.8	-46.4159
0.9	-44.106
1	-40.466
1.1	-34.4152
1.2	-23.1065
1.3	-1.44742
1.4	21.3107
1.5	28.2777
1.6	30.0538
1.7	31.2469
1.8	32.3043
1.9	33.261
2	34.1262
2.1	34.9078
2.2	35.613
2.3	36.2491
2.4	36.8225
2.5	37.3394
2.6	37.8054
2.7	38.2255
2.8	38.6044
2.9	38.9463
3	39.2547
3.1	39.5332
3.2	39.7846
3.3	40.0117
3.4	40.2169
3.5	40.4022
3.6	40.5696
3.7	40.7208
3.8	40.8574
3.9	40.9806
4	41.0918
4.1	41.192
4.2	41.2822
4.3	41.3634
4.4	41.4363
4.5	41.5016
4.6	41.5601
4.7	41.6123
4.8	41.6588
4.9	41.7
5	41.7364
5.1	41.7685
5.2	41.7965
5.3	41.8208
5.4	41.8418
5.5	41.8597
5.6	41.8748
5.7	41.8872
5.8	41.8973
5.9	41.9052
6	41.9111
6.1	41.9151
6.2	41.9175
6.3	41.9183
6.4	41.9177
6.5	41.9158
6.6	41.9128
6.7	41.9086
6.8	41.9035
6.9	41.8975
7	41.8906
7.1	41.883
7.2	41.8747
7.3	41.8658
7.4	41.8563
7.5	41.8463
7.6	41.8359
7.7	41.825
7.8	41.8138
7.9	41.8023
8	41.7904
8.1	41.7783
8.2	41.766
8.3	41.7535
8.4	41.7409
8.5	41.728
8.6	41.7151
8.7	41.7021
8.8	41.689
8.9	41.6758
9	41.6626
9.1	41.6494
9.2	41.6362
9.3	41.623
9.4	41.6098
9.5	41.5966
9.6	41.5835
9.7	41.5704
9.8	41.5574
9.9	41.5445
10	41.5316
10.1	41.5188
10.2	41.5062
10.3	41.4936
10.4	41.4811
10.5	41.4687
10.6	41.4564
10.7	41.4442
10.8	41.4322
10.9	41.4203
11	41.4084
11.1	41.3968
11.2	41.3852
11.3	41.3738
11.4	41.3625
11.5	41.3513
11.6	41.3403
11.7	41.3293
11.8	41.3186
11.9	41.3079
12	41.2974
12.1	41.287
12.2	41.2767
12.3	41.2666
12.4	41.2566
12.5	41.2467
12.6	41.2369
12.7	41.2273
12.8	41.2178
12.9	41.2084
13	41.1991
13.1	41.1899
13.2	41.1809
13.3	41.172
13.4	41.1631
13.5	41.1544
13.6	41.1458
13.7	41.1373
13.8	41.1289
13.9	41.1206
14	41.1124
14.1	41.1043
14.2	41.0962
14.3	41.0883
14.4	41.0804
14.5	41.0727
14.6	41.065
14.7	41.0574
14.8	41.0499
14.9	41.0424
15	41.0351
15.1	41.0278
15.2	41.0205
15.3	41.0133
15.4	41.0062
15.5	40.9992
15.6	40.9922
15.7	40.9853
15.8	40.9784
15.9	40.9715
16	40.9648
16.1	40.958
16.2	40.9513
16.3	40.9447
16.4	40.9381
16.5	40.9315
16.6	40.9249
16.7	40.9184
16.8	40.912
16.9	40.9055
17	40.8991
17.1	40.8927
17.2	40.8863
17.3	40.88
17.4	40.8736
17.5	40.8673
17.6	40.861
17.7	40.8547
17.8	40.8484
17.9	40.8422
18	40.8359
18.1	40.8296
18.2	40.8234
18.3	40.8171
18.4	40.8109
18.5	40.8046
18.6	40.7984
18.7	40.7921
18.8	40.7858
18.9	40.7796
19	40.7733
19.1	40.767
19.2	40.7607
19.3	40.7544
19.4	40.748
19.5	40.7417
19.6	40.7353
19.7	40.729
19.8	40.7226
19.9	40.7161
20	40.7097
20.1	40.7032
20.2	40.6967
20.3	40.6902
20.4	40.6837
20.5	40.6771
20.6	40.6705
20.7	40.6639
20.8	40.6573
20.9	40.6506
21	40.6439
21.1	40.6371
21.2	40.6303
21.3	40.6235
21.4	40.6167
21.5	40.6098
21.6	40.6028
21.7	40.5959
21.8	40.5889
21.9	40.5818
22	40.5748
22.1	40.5677
22.2	40.5605
22.3	40.5533
22.4	40.546
22.5	40.5388
22.6	40.5314
22.7	40.5241
22.8	40.5166
22.9	40.5092
23	40.5017
23.1	40.4941
23.2	40.4865
23.3	40.4789
23.4	40.4712
23.5	40.4634
23.6	40.4556
23.7	40.4478
23.8	40.4399
23.9	40.432
24	40.424
24.1	40.4159
24.2	40.4079
24.3	40.3997
24.4	40.3915
24.5	40.3833
24.6	40.375
24.7	40.3667
24.8	40.3583
24.9	40.3498
25	40.3413
25.1	40.3328
25.2	40.3242
25.3	40.3155
25.4	40.3068
25.5	40.298
25.6	40.2892
25.7	40.2803
25.8	40.2714
25.9	40.2624
26	40.2534
26.1	40.2443
26.2	40.2352
26.3	40.226
26.4	40.2167
26.5	40.2074
26.6	40.198
26.7	40.1886
26.8	40.1792
26.9	40.1696
27	40.16
27.1	40.1504
27.2	40.1407
27.3	40.131
27.4	40.1212
27.5	40.1113
27.6	40.1014
27.7	40.0914
27.8	40.0814
27.9	40.0713
28	40.0612
28.1	40.051
28.2	40.0408
28.3	40.0305
28.4	40.0201
28.5	40.0097
28.6	39.9993
28.7	39.9888
28.8	39.9782
28.9	39.9676
29	39.9569
29.1	39.9461
29.2	39.9354
29.3	39.9245
29.4	39.9136
29.5	39.9027
29.6	39.8917
29.7	39.8806
29.8	39.8695
29.9	39.8583
30	39.8471
30.1	39.8358
30.2	39.8245
30.3	39.8131
30.4	39.8017
30.5	39.7902
30.6	39.7786
30.7	39.767
30.8	39.7554
30.9	39.7437
31	39.7319
31.1	39.7201
31.2	39.7083
31.3	39.6964
31.4	39.6844
31.5	39.6724
31.6	39.6603
31.7	39.6482
31.8	39.636
31.9	39.6238
32	39.6115
