Time(ms)	Membrane_Voltage(mV)
-5	-88.5071
-4.9	-88.5071
-4.8	-88.5071
-4.7	-88.5071
-4.6	-88.5071
-4.5	-88.5071
-4.4	-88.5071
-4.3	-88.5071
-4.2	-88.5071
-4.1	-88.5071
-4	-88.5071
-3.9	-88.5071
-3.8	-88.5071
-3.7	-88.5071
-3.6	-88.5071
-3.5	-88.5071
-3.4	-88.5071
-3.3	-88.5071
-3.2	-88.5071
-3.1	-88.5071
-3	-88.5071
-2.9	-88.5071
-2.8	-88.5071
-2.7	-88.5071
-2.6	-88.5071
-2.5	-88.5071
-2.4	-88.5071
-2.3	-88.5071
-2.2	-88.5071
-2.1	-88.5071
-2	-88.5071
-1.9	-88.5071
-1.8	-88.5071
-1.7	-88.5071
-1.6	-88.5071
-1.5	-88.5071
-1.4	-88.5071
-1.3	-88.5071
-1.2	-88.5071
-1.1	-88.5071
-1	-88.5071
-0.9	-88.5071
-0.8	-88.5071
-0.7	-88.5071
-0.6	-88.5071
-0.5	-88.5071
-0.4	-88.5071
-0.3	-88.5071
-0.2	-88.5071
-0.1	-88.5071
0	-88.5071
0.1	-80.594
0.2	-72.741
0.3	-64.8587
0.4	-56.9231
0.5	-48.8997
0.6	-48.6136
0.7	-47.845
0.8	-46.4172
0.9	-44.1052
1	-40.4609
1.1	-34.3997
1.2	-23.062
1.3	-1.33965
1.4	21.41
1.5	28.3308
1.6	30.097
1.7	31.2859
1.8	32.339
1.9	33.2908
2	34.1509
2.1	34.9271
2.2	35.627
2.3	36.2577
2.4	36.8258
2.5	37.3375
2.6	37.7984
2.7	38.2136
2.8	38.5877
2.9	38.9249
3	39.2289
3.1	39.5031
3.2	39.7505
3.3	39.9738
3.4	40.1753
3.5	40.3573
3.6	40.5215
3.7	40.6698
3.8	40.8036
3.9	40.9243
4	41.0332
4.1	41.1314
4.2	41.2198
4.3	41.2993
4.4	41.3708
4.5	41.4349
4.6	41.4923
4.7	41.5437
4.8	41.5895
4.9	41.6303
5	41.6664
5.1	41.6983
5.2	41.7263
5.3	41.7508
5.4	41.7721
5.5	41.7905
5.6	41.8061
5.7	41.8193
5.8	41.8302
5.9	41.8391
6	41.8461
6.1	41.8513
6.2	41.855
6.3	41.8572
6.4	41.8581
6.5	41.8578
6.6	41.8564
6.7	41.854
6.8	41.8507
6.9	41.8466
7	41.8417
7.1	41.8362
7.2	41.83
7.3	41.8232
7.4	41.816
7.5	41.8083
7.6	41.8002
7.7	41.7918
7.8	41.783
7.9	41.7739
8	41.7646
8.1	41.7551
8.2	41.7454
8.3	41.7355
8.4	41.7255
8.5	41.7154
8.6	41.7052
8.7	41.6949
8.8	41.6846
8.9	41.6742
9	41.6639
9.1	41.6535
9.2	41.6431
9.3	41.6328
9.4	41.6225
9.5	41.6122
9.6	41.602
9.7	41.5919
9.8	41.5818
9.9	41.5718
10	41.5619
10.1	41.552
10.2	41.5423
10.3	41.5327
10.4	41.5231
10.5	41.5137
10.6	41.5044
10.7	41.4952
10.8	41.4861
10.9	41.4772
11	41.4683
11.1	41.4596
11.2	41.451
11.3	41.4426
11.4	41.4342
11.5	41.426
11.6	41.4179
11.7	41.4099
11.8	41.4021
11.9	41.3944
12	41.3868
12.1	41.3793
12.2	41.372
12.3	41.3647
12.4	41.3576
12.5	41.3506
12.6	41.3438
12.7	41.337
12.8	41.3304
12.9	41.3238
13	41.3174
13.1	41.3111
13.2	41.3049
13.3	41.2988
13.4	41.2928
13.5	41.2869
13.6	41.2811
13.7	41.2754
13.8	41.2698
13.9	41.2643
14	41.2588
14.1	41.2535
14.2	41.2482
14.3	41.243
14.4	41.2379
14.5	41.2329
14.6	41.228
14.7	41.2231
14.8	41.2183
14.9	41.2135
15	41.2089
15.1	41.2042
15.2	41.1997
15.3	41.1952
15.4	41.1907
15.5	41.1864
15.6	41.182
15.7	41.1777
15.8	41.1735
15.9	41.1693
16	41.1651
16.1	41.161
16.2	41.1569
16.3	41.1529
16.4	41.1489
16.5	41.1449
16.6	41.1409
16.7	41.137
16.8	41.1331
16.9	41.1292
17	41.1254
17.1	41.1215
17.2	41.1177
17.3	41.1139
17.4	41.1101
17.5	41.1063
17.6	41.1025
17.7	41.0988
17.8	41.095
17.9	41.0912
18	41.0875
18.1	41.0837
18.2	41.08
18.3	41.0762
18.4	41.0724
18.5	41.0687
18.6	41.0649
18.7	41.0611
18.8	41.0573
18.9	41.0535
