Time(ms)	Membrane_Voltage(mV)
-5	-88.5034
-4.9	-88.5034
-4.8	-88.5034
-4.7	-88.5034
-4.6	-88.5034
-4.5	-88.5034
-4.4	-88.5034
-4.3	-88.5034
-4.2	-88.5034
-4.1	-88.5034
-4	-88.5034
-3.9	-88.5034
-3.8	-88.5034
-3.7	-88.5034
-3.6	-88.5034
-3.5	-88.5034
-3.4	-88.5034
-3.3	-88.5034
-3.2	-88.5034
-3.1	-88.5034
-3	-88.5034
-2.9	-88.5034
-2.8	-88.5034
-2.7	-88.5034
-2.6	-88.5034
-2.5	-88.5034
-2.4	-88.5034
-2.3	-88.5034
-2.2	-88.5034
-2.1	-88.5034
-2	-88.5034
-1.9	-88.5034
-1.8	-88.5034
-1.7	-88.5034
-1.6	-88.5034
-1.5	-88.5034
-1.4	-88.5034
-1.3	-88.5034
-1.2	-88.5034
-1.1	-88.5034
-1	-88.5034
-0.9	-88.5034
-0.8	-88.5034
-0.7	-88.5034
-0.6	-88.5034
-0.5	-88.5034
-0.4	-88.5034
-0.3	-88.5034
-0.2	-88.5034
-0.1	-88.5034
0	-88.5034
0.1	-80.5903
0.2	-72.7373
0.3	-64.8551
0.4	-56.9196
0.5	-48.8965
0.6	-48.611
0.7	-47.8435
0.8	-46.4181
0.9	-44.1105
1	-40.4749
1.1	-34.4339
1.2	-23.1501
1.3	-1.53522
1.4	21.249
1.5	28.254
1.6	30.0353
1.7	31.2288
1.8	32.2862
1.9	33.243
2	34.1084
2.1	34.8901
2.2	35.5956
2.3	36.2319
2.4	36.8056
2.5	37.3228
2.6	37.789
2.7	38.2094
2.8	38.5886
2.9	38.9307
3	39.2394
3.1	39.5181
3.2	39.7698
3.3	39.9972
3.4	40.2026
3.5	40.3882
3.6	40.5559
3.7	40.7073
3.8	40.8441
3.9	40.9676
4	41.079
4.1	41.1794
4.2	41.2698
4.3	41.3512
4.4	41.4243
4.5	41.4899
4.6	41.5485
4.7	41.6009
4.8	41.6476
4.9	41.689
5	41.7256
5.1	41.7578
5.2	41.786
5.3	41.8105
5.4	41.8317
5.5	41.8497
5.6	41.8649
5.7	41.8775
5.8	41.8878
5.9	41.8958
6	41.9018
6.1	41.906
6.2	41.9085
6.3	41.9095
6.4	41.909
6.5	41.9073
6.6	41.9044
6.7	41.9003
6.8	41.8953
6.9	41.8894
7	41.8827
7.1	41.8752
7.2	41.867
7.3	41.8582
7.4	41.8488
7.5	41.839
7.6	41.8286
7.7	41.8179
7.8	41.8068
7.9	41.7953
8	41.7836
8.1	41.7716
8.2	41.7594
8.3	41.747
8.4	41.7344
8.5	41.7217
8.6	41.7089
8.7	41.696
8.8	41.683
8.9	41.6699
9	41.6568
9.1	41.6437
9.2	41.6305
9.3	41.6174
9.4	41.6043
9.5	41.5912
9.6	41.5782
9.7	41.5652
9.8	41.5523
9.9	41.5394
10	41.5266
10.1	41.5139
10.2	41.5013
10.3	41.4888
10.4	41.4764
10.5	41.464
10.6	41.4518
10.7	41.4397
10.8	41.4278
10.9	41.4159
11	41.4042
11.1	41.3926
11.2	41.3811
11.3	41.3697
11.4	41.3585
11.5	41.3474
11.6	41.3364
11.7	41.3255
11.8	41.3148
11.9	41.3042
12	41.2938
12.1	41.2835
12.2	41.2733
12.3	41.2632
12.4	41.2532
12.5	41.2434
12.6	41.2337
12.7	41.2241
12.8	41.2147
12.9	41.2053
13	41.1961
13.1	41.187
13.2	41.178
13.3	41.1691
13.4	41.1604
13.5	41.1517
13.6	41.1431
13.7	41.1347
13.8	41.1263
13.9	41.1181
14	41.1099
14.1	41.1019
14.2	41.0939
14.3	41.086
14.4	41.0782
14.5	41.0705
14.6	41.0629
14.7	41.0553
14.8	41.0478
14.9	41.0404
15	41.0331
15.1	41.0259
15.2	41.0187
15.3	41.0115
15.4	41.0045
15.5	40.9975
15.6	40.9905
15.7	40.9837
15.8	40.9768
15.9	40.97
16	40.9633
16.1	40.9566
16.2	40.95
16.3	40.9433
16.4	40.9368
16.5	40.9302
16.6	40.9237
16.7	40.9173
16.8	40.9109
16.9	40.9044
17	40.8981
17.1	40.8917
17.2	40.8854
17.3	40.8791
17.4	40.8728
17.5	40.8665
17.6	40.8602
17.7	40.854
17.8	40.8477
17.9	40.8415
18	40.8353
18.1	40.8291
18.2	40.8228
18.3	40.8166
18.4	40.8104
18.5	40.8042
18.6	40.798
18.7	40.7918
18.8	40.7855
18.9	40.7793
19	40.7731
19.1	40.7668
19.2	40.7605
19.3	40.7543
19.4	40.748
19.5	40.7417
19.6	40.7353
19.7	40.729
19.8	40.7226
19.9	40.7163
20	40.7098
20.1	40.7034
20.2	40.697
20.3	40.6905
20.4	40.684
20.5	40.6775
20.6	40.6709
20.7	40.6643
20.8	40.6577
20.9	40.651
21	40.6444
21.1	40.6377
21.2	40.6309
21.3	40.6241
21.4	40.6173
21.5	40.6105
21.6	40.6036
21.7	40.5966
21.8	40.5897
21.9	40.5827
22	40.5756
22.1	40.5685
22.2	40.5614
22.3	40.5542
22.4	40.547
22.5	40.5398
22.6	40.5325
22.7	40.5251
22.8	40.5177
22.9	40.5103
23	40.5028
23.1	40.4953
23.2	40.4877
23.3	40.4801
23.4	40.4725
23.5	40.4647
23.6	40.457
23.7	40.4492
23.8	40.4413
23.9	40.4334
24	40.4255
24.1	40.4175
24.2	40.4094
24.3	40.4013
24.4	40.3931
24.5	40.3849
24.6	40.3767
24.7	40.3683
24.8	40.36
24.9	40.3516
25	40.3431
25.1	40.3346
25.2	40.326
25.3	40.3174
25.4	40.3087
25.5	40.2999
25.6	40.2911
25.7	40.2823
25.8	40.2734
25.9	40.2644
26	40.2554
26.1	40.2464
26.2	40.2373
26.3	40.2281
26.4	40.2189
26.5	40.2096
26.6	40.2003
26.7	40.1909
26.8	40.1814
26.9	40.1719
27	40.1624
27.1	40.1528
27.2	40.1431
27.3	40.1334
27.4	40.1236
27.5	40.1138
27.6	40.1039
27.7	40.094
27.8	40.084
27.9	40.0739
28	40.0638
28.1	40.0537
28.2	40.0434
28.3	40.0332
28.4	40.0228
28.5	40.0125
28.6	40.002
28.7	39.9915
28.8	39.981
28.9	39.9704
29	39.9597
29.1	39.949
29.2	39.9383
29.3	39.9274
29.4	39.9166
29.5	39.9056
29.6	39.8947
29.7	39.8836
29.8	39.8725
29.9	39.8614
30	39.8502
30.1	39.839
30.2	39.8276
30.3	39.8163
30.4	39.8049
30.5	39.7934
30.6	39.7819
30.7	39.7703
30.8	39.7587
30.9	39.747
31	39.7353
31.1	39.7235
31.2	39.7117
31.3	39.6998
31.4	39.6878
31.5	39.6758
31.6	39.6638
31.7	39.6517
31.8	39.6396
31.9	39.6274
32	39.6151
