Concentration(uM)	Concentration(uM)	UpstrokeVelocity(mV/ms)	PeakVm(mV)	APD50(ms)	APD90(ms)	dAp95%low   dAp90%low   dAp80%low   dAp70%low   dAp60%low   median_delta_APD90   dAp60%upp   dAp70%upp   dAp80%upp   dAp90%upp   dAp95%upp
0	227.582	41.9181	236.936	289.807	0   0   0   0   0   0   0   0   0   0   0
0.001	222.97	41.931	236.928	289.811	0.00326637   0.00415569   0.0052264   0.00631131   0.00706561   0.00133934   0.0183493   0.0215494   0.0256832   0.0328835   0.0424279
0.00177828	227.609	41.9172	236.984	289.866	0.00579818   0.00741475   0.00938855   0.0112358   0.0125812   0.0205483   0.0327002   0.0385248   0.0457038   0.058518   0.0756466
0.00316228	227.628	41.9166	237.021	289.913	0.0103357   0.0131604   0.0167384   0.0200268   0.0224376   0.0365974   0.0581666   0.0685436   0.0813233   0.104085   0.134514
0.00562341	227.666	41.9154	237.087	289.996	0.0183618   0.0234814   0.0298235   0.0356482   0.0399824   0.0651331   0.103445   0.121875   0.144588   0.185006   0.239056
0.01	227.728	41.9133	237.204	290.143	0.0326424   0.0416024   0.0530926   0.0634317   0.0711087   0.115826   0.183739   0.216653   0.256961   0.32867   0.424511
0.0177828	227.843	41.9095	237.412	290.404	0.0580434   0.0742746   0.0944762   0.11285   0.126484   0.2059   0.326422   0.384814   0.456243   0.583315   0.752926
0.0316228	228.039	41.9028	237.782	290.867	0.103181   0.132023   0.16798   0.200614   0.224835   0.365747   0.579426   0.68276   0.809028   1.03353   1.33262
0.0562341	228.391	41.8909	238.437	291.688	0.183406   0.234604   0.298542   0.35635   0.399505   0.64908   1.02709   1.20932   1.43138   1.82609   2.35012
0.1	228.995	41.87	239.595	293.14	0.326009   0.41674   0.530299   0.633412   0.70927   1.14996   1.81619   2.13547   2.52264   3.21064   4.11868
0.177828	230.023	41.8328	241.631	295.694	0.579597   0.739603   0.940943   1.12395   1.25755   2.03148   3.19744   3.75118   4.41622   5.6036   7.1424
0.316228	231.696	41.7674	245.183	300.156	1.03014   1.31065   1.66663   1.99332   2.22316   3.57094   5.58805   6.53088   7.64492   9.65304   12.1746
0.562341	234.189	41.6531	251.291	307.845	1.82998   2.3164   2.96078   3.51686   3.90895   6.22417   9.61609   11.2013   12.997   16.2875   20.2408
1	237.14	41.4567	261.556	320.814	3.26266   4.10445   5.19984   6.15201   6.8274   10.6991   16.2495   18.7267   21.5234   26.6063   32.4255
1.77828	238.029	41.1343	278.204	341.966	5.75204   7.16465   9.07163   10.6228   11.7935   17.9978   26.6098   30.3611   34.3449   41.3807   49.4794
3.16228	228.517	40.9581	303.547	374.852	10.3004   12.5039   15.411   18.1426   19.8865   29.3456   41.9798   46.8045   52.5303   61.3286   71.8662
5.62341	193.027	40.9605	339.93	423.115	17.8221   21.3681   25.7764   29.8972   32.5922   45.9988   63.4412   69.5873   76.8365   86.9726   101.039
10	184.992	40.8159	389.965	489.859	30.183   35.2224   41.6958   47.5696   50.9345   69.0295   91.8406   98.4357   106.203   119.179   136.283
17.7828	147.469	40.3444	456.834	577.245	47.5755   55.53   63.9448   71.9906   76.9644   99.1828   126.319   134.144   143.174   159.851   181.317
31.6228	107.062	39.4014	544.609	685.435	72.7657   82.7252   93.7791   103.355   108.98   136.514   167.968   178.659   190.033   212.003   245.755
56.2341	79.7596	37.9202	654.488	810.442	107.684   116.825   131.74   141.032   147.146   179.649   217.462   228.93   248.329   284.99   787.252
100	79.6899	35.5704	780.397	942.162	145.724   155.709   171.853   180.973   186.922   225.1   268.827   280.116   298.279   793.473   828.616
